0.335,0.212,0.659,0.889,0.593,Wed Aug 02 16:37:25 2017,avNNet,8,1,basic latent features,ignore,none,asis,1.12784979099243,random,333,53,adaptive_cv,16,5,2,2,19,0.0107744822639878,FALSE,,,,,,,,,,
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 16:37:26 2017,bag,8,1,basic latent features,ignore,none,asis,1

-0.011,-0.005,0.092,0.815,0.567,Sat Aug 05 11:54:15 2017,BstLm,8,1,polynomial C1 t C2,ignore,none,range01,0.811279835476402,random,233,366,adaptive_cv,32,8,5,4,20,0.0830515426881611
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:01:46 2017,svmExpoString,8,1,polynomial C1 t C2 t U3^1d3,ignore,none,range01,0
NA,NA,0.136,NA,NA,Sun Aug 06 08:02:23 2017,svmLinear,8,1,polynomial C1 t C2 t U3^1d3,ignore,none,range01,0.764623489206886,random,641,36,adaptive_cv,32,8,5,4,0.0315494204829761
-0.015,-0.016,0.135,0.777,0.532,Sun Aug 06 08:02:46 2017,svmLinear2,8,1,polynomial C1 t C2 t U3^1d3,ignore,none,range01,0.764623489206886,random,642,23,adaptive_cv,32,8,5,4,0.0341833619864961
-1.536,-0.894,0.284,1.448,1.329,Sun Aug 06 08:02:58 2017,svmLinear3,8,1,polynomial C1 t C2 t U3^1d3,ignore,none,range01,0.764623489206886,random,643,12,adaptive_cv,32,8,5,4,0.00961532908984853,L2
NA,NA,0.095,NA,NA,Sun Aug 06 08:03:13 2017,svmPoly,8,1,polynomial C1 t C2 t U3^1d3,ignore,none,range01,0.764623489206886,random,644,14,adaptive_cv,32,8,5,4,3,1.76899275656145,0.293900854509934
NA,NA,0.109,NA,NA,Sun Aug 06 08:03:23 2017,svmRadial,8,1,polynomial C1 t C2 t U3^1d3,ignore,none,range01,0.764623489206886,random,645,10,adaptive_cv,32,8,5,4,0.70115225345698,495.850189883381
NA,NA,0.115,NA,NA,Sun Aug 06 08:04:09 2017,svmRadialCost,8,1,polynomial C1 t C2 t U3^1d3,ignore,none,range01,0.764623489206886,random,646,45,adaptive_cv,32,8,5,4,0.990701850480095
NA,NA,0.108,NA,NA,Sun Aug 06 08:04:34 2017,svmRadialSigma,8,1,polynomial C1 t C2 t U3^1d3,ignore,none,range01,0.764623489206886,random,647,24,adaptive_cv,32,8,5,4,0.594455591699553,7.45790272245119
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:04:35 2017,svmSpectrumString,8,1,polynomial C1 t C2 t U3^1d3,ignore,none,range01,0
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:04:44 2017,treebag,8,1,polynomial C1 t C2 t U3^1d3,ignore,none,range01,9
-0.013,0.008,0.14,0.758,0.531,Sun Aug 06 08:05:00 2017,widekernelpls,8,1,polynomial C1 t C2 t U3^1d3,ignore,none,range01,0.764623489206886,random,650,16,adaptive_cv,32,8,5,4,1
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:06:02 2017,WM,8,1,polynomial C1 t C2 t U3^1d3,ignore,none,range01,61
0.061,0.143,0.119,0.655,0.492,Sun Aug 06 08:08:00 2017,xgbLinear,8,1,polynomial C1 t C2 t U3^1d3,ignore,none,range01,0.764623489206886,random,652,118,adaptive_cv,32,8,5,4,22,0.00525235688094959,0.125779996490932,0.825131281279027
0.01,-0.004,0.133,0.767,0.519,Sun Aug 06 08:20:02 2017,xgbTree,8,1,polynomial C1 t C2 t U3^1d3,ignore,none,range01,0.764623489206886,random,653,721,adaptive_cv,32,8,5,4,774,2,0.561153016187716,5.75638584326953,0.55573248360306,4,0.787073976069223
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:20:18 2017,xyf,8,1,polynomial C1 t C2 t U3^1d3,ignore,none,range01,14
0.201,0.214,0.114,0.775,0.616,Sun Aug 06 08:25:48 2017,avNNet,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,655,321,adaptive_cv,32,8,5,4,9,0.00521260013379227,FALSE
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:25:50 2017,bag,8,1,mean subtraction in each row,ignore,none,range01,2
0.176,0.179,0.122,0.81,0.635,Sun Aug 06 08:30:27 2017,bagEarth,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,657,276,adaptive_cv,32,8,5,4,14,1
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:30:53 2017,bagEarthGCV,8,1,mean subtraction in each row,ignore,none,range01,26
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:31:04 2017,bam,8,1,mean subtraction in each row,ignore,none,range01,10
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:31:05 2017,bartMachine,8,1,mean subtraction in each row,ignore,none,range01,1
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:31:08 2017,bayesglm,8,1,mean subtraction in each row,ignore,none,range01,3
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:31:47 2017,blasso,8,1,mean subtraction in each row,ignore,none,range01,38
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:32:12 2017,blassoAveraged,8,1,mean subtraction in each row,ignore,none,range01,24
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:32:36 2017,bridge,8,1,mean subtraction in each row,ignore,none,range01,24
0.001,-0.003,0.149,0.99,0.77,Sun Aug 06 08:38:51 2017,BstLm,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,665,374,adaptive_cv,32,8,5,4,10,0.514408962790621
0.064,0.066,0.144,0.921,0.722,Sun Aug 06 08:40:29 2017,cforest,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,666,98,adaptive_cv,32,8,5,4,9
0.002,-0.004,0.156,0.99,0.769,Sun Aug 06 08:40:57 2017,ctree,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,667,27,adaptive_cv,32,8,5,4,0.99374225223437
-0.041,-0.049,0.152,1.035,0.803,Sun Aug 06 08:41:35 2017,ctree2,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,668,38,adaptive_cv,32,8,5,4,1,0.295593075454235
0.204,0.216,0.113,0.774,0.614,Sun Aug 06 08:44:25 2017,cubist,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,669,169,adaptive_cv,32,8,5,4,43,0
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:44:37 2017,DENFIS,8,1,mean subtraction in each row,ignore,none,range01,11
0.002,-0.006,0.157,0.993,0.769,Sun Aug 06 08:45:54 2017,dnn,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,671,77,adaptive_cv,32,8,5,4,16,4,2,0.0869222529698163,0.0181697822408751
0.19,0.195,0.124,0.794,0.624,Sun Aug 06 08:46:35 2017,earth,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,672,40,adaptive_cv,32,8,5,4,13,1
0.204,0.217,0.112,0.772,0.614,Sun Aug 06 08:47:09 2017,elm,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,673,34,adaptive_cv,32,8,5,4,19,purelin
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:47:19 2017,enet,8,1,mean subtraction in each row,ignore,none,range01,9
-0.041,-0.049,0.155,1.035,0.803,Sun Aug 06 08:53:56 2017,evtree,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,675,397,adaptive_cv,32,8,5,4,4.50195170473307
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:53:59 2017,extraTrees,8,1,mean subtraction in each row,ignore,none,range01,1
0.204,0.217,0.112,0.772,0.614,Sun Aug 06 08:54:37 2017,foba,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,677,38,adaptive_cv,32,8,5,4,8,0.00743595121481726
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:54:45 2017,gam,8,1,mean subtraction in each row,ignore,none,range01,7
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:54:53 2017,gamboost,8,1,mean subtraction in each row,ignore,none,range01,8
0.204,0.217,0.112,0.772,0.614,Sun Aug 06 08:57:10 2017,gamSpline,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,680,136,adaptive_cv,32,8,5,4,0.0566452275961637
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:57:13 2017,gaussprLinear,8,1,mean subtraction in each row,ignore,none,range01,3
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:58:03 2017,gaussprPoly,8,1,mean subtraction in each row,ignore,none,range01,49
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 08:59:34 2017,gaussprRadial,8,1,mean subtraction in each row,ignore,none,range01,91
0.035,0.086,0.146,0.902,0.744,Sun Aug 06 09:03:07 2017,gbm,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,684,212,adaptive_cv,32,8,5,4,964,2,0.0290777227813378,20
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 09:06:30 2017,gbm_h2o,8,1,mean subtraction in each row,ignore,none,range01,202
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 09:06:33 2017,gcvEarth,8,1,mean subtraction in each row,ignore,none,range01,3
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 09:06:37 2017,glm,8,1,mean subtraction in each row,ignore,none,range01,2
0.21,0.22,0.124,0.77,0.609,Sun Aug 06 09:06:41 2017,glm.nb,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,688,4,adaptive_cv,32,8,5,4,identity
0.204,0.217,0.112,0.772,0.614,Sun Aug 06 09:08:43 2017,glmboost,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,689,122,adaptive_cv,32,8,5,4,998,yes
0.204,0.217,0.113,0.772,0.614,Sun Aug 06 09:09:13 2017,glmnet,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,690,29,adaptive_cv,32,8,5,4,0.17868963512592,0.00139288486480473
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 09:12:37 2017,glmnet_h2o,8,1,mean subtraction in each row,ignore,none,range01,203
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 09:12:41 2017,glmStepAIC,8,1,mean subtraction in each row,ignore,none,range01,4
0.204,0.217,0.119,0.772,0.614,Sun Aug 06 09:12:55 2017,icr,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,693,13,adaptive_cv,32,8,5,4,8
0.204,0.217,0.112,0.772,0.614,Sun Aug 06 09:13:18 2017,kernelpls,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,694,23,adaptive_cv,32,8,5,4,5
0.099,0.095,0.142,0.893,0.695,Sun Aug 06 09:15:11 2017,kknn,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,695,113,adaptive_cv,32,8,5,4,13,2.87749752681702,inv
0.095,0.083,0.143,0.905,0.698,Sun Aug 06 09:15:51 2017,knn,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,696,39,adaptive_cv,32,8,5,4,10
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 09:16:03 2017,krlsPoly,8,1,mean subtraction in each row,ignore,none,range01,10
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 09:16:13 2017,krlsRadial,8,1,mean subtraction in each row,ignore,none,range01,10
0.203,0.217,0.112,0.773,0.615,Sun Aug 06 09:16:27 2017,lars,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,699,13,adaptive_cv,32,8,5,4,0.947916552424431
0.01,0.006,0.158,0.98,0.763,Sun Aug 06 09:16:30 2017,lars2,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,700,3,adaptive_cv,32,8,5,4,5
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 09:16:36 2017,lasso,8,1,mean subtraction in each row,ignore,none,range01,5
0.204,0.217,0.108,0.772,0.614,Sun Aug 06 09:16:39 2017,leapBackward,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,702,2,adaptive_cv,32,8,5,4,8
0.204,0.217,0.108,0.772,0.614,Sun Aug 06 09:16:42 2017,leapForward,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,703,2,adaptive_cv,32,8,5,4,8
0.204,0.217,0.105,0.772,0.614,Sun Aug 06 09:16:45 2017,leapSeq,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,704,3,adaptive_cv,32,8,5,4,8
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 09:16:47 2017,lm,8,1,mean subtraction in each row,ignore,none,range01,2
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 09:16:51 2017,lmStepAIC,8,1,mean subtraction in each row,ignore,none,range01,4
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 09:17:00 2017,logicBag,8,1,mean subtraction in each row,ignore,none,range01,8
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 09:17:09 2017,logreg,8,1,mean subtraction in each row,ignore,none,range01,9
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 09:17:10 2017,M5,8,1,mean subtraction in each row,ignore,none,range01,1
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 09:17:12 2017,M5Rules,8,1,mean subtraction in each row,ignore,none,range01,1
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 09:17:48 2017,msaenet,8,1,mean subtraction in each row,ignore,none,range01,34
0.192,0.206,0.115,0.783,0.623,Sun Aug 06 10:17:47 2017,neuralnet,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,712,3598,adaptive_cv,32,8,5,4,2,5,9
0.196,0.209,0.112,0.78,0.62,Sun Aug 06 10:18:36 2017,nnet,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,713,48,adaptive_cv,32,8,5,4,12,0.00845324776712799
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 10:18:38 2017,nnls,8,1,mean subtraction in each row,ignore,none,range01,2
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 10:18:39 2017,ordinalNet,8,1,mean subtraction in each row,ignore,none,range01,0
0.067,0.057,0.143,0.93,0.719,Sun Aug 06 10:21:03 2017,parRF,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,716,144,adaptive_cv,32,8,5,4,9
0.184,0.192,0.112,0.797,0.629,Sun Aug 06 10:22:06 2017,pcaNNet,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,717,63,adaptive_cv,32,8,5,4,1,0.000527440586882962
0.204,0.217,0.102,0.772,0.614,Sun Aug 06 10:22:09 2017,pcr,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,718,2,adaptive_cv,32,8,5,4,8
Fail,Fail,Fail,Fail,PackageFail,Sun Aug 06 10:22:34 2017,pls,8,1,mean subtraction in each row,ignore,none,range01,28
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 10:22:53 2017,plsRglm,8,1,mean subtraction in each row,ignore,none,range01,18
0.178,0.198,0.111,0.792,0.633,Sun Aug 06 10:23:32 2017,ppr,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,721,38,adaptive_cv,32,8,5,4,1
Fail,Fail,Fail,Fail,PackageFail,Sun Aug 06 10:23:53 2017,pythonKnnReg,8,1,mean subtraction in each row,ignore,none,range01,59
-0.64,-0.509,0.236,1.489,1.265,Sun Aug 06 10:28:45 2017,qrf,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,723,292,adaptive_cv,32,8,5,4,9
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 10:29:07 2017,qrnn,8,1,mean subtraction in each row,ignore,none,range01,22
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 10:29:07 2017,randomGLM,8,1,mean subtraction in each row,ignore,none,range01,1
0.069,0.058,0.146,0.929,0.718,Sun Aug 06 10:30:21 2017,ranger,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,726,73,adaptive_cv,32,8,5,4,9
0.05,0.051,0.144,0.936,0.733,Sun Aug 06 10:40:35 2017,Rborist,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,727,614,adaptive_cv,32,8,5,4,6
-0.17,-0.16,0.18,1.144,0.902,Sun Aug 06 10:40:45 2017,relaxo,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,728,9,adaptive_cv,32,8,5,4,67.7259282358105,0.069842038443312
0.077,0.063,0.145,0.925,0.712,Sun Aug 06 10:42:40 2017,rf,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,729,115,adaptive_cv,32,8,5,4,6
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 10:42:50 2017,ridge,8,1,mean subtraction in each row,ignore,none,range01,10
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 10:42:56 2017,rlm,8,1,mean subtraction in each row,ignore,none,range01,5
-0.041,-0.049,0.161,1.035,0.803,Sun Aug 06 10:43:04 2017,rpart,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,732,7,adaptive_cv,32,8,5,4,0.0424316288058828
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 10:43:07 2017,rpart1SE,8,1,mean subtraction in each row,ignore,none,range01,2
0.008,0.025,0.164,0.962,0.765,Sun Aug 06 10:43:13 2017,rpart2,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,734,6,adaptive_cv,32,8,5,4,3
0.185,0.196,0.114,0.793,0.629,Sun Aug 06 10:43:56 2017,rqlasso,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,735,42,adaptive_cv,32,8,5,4,0.0000994051857186464
0.181,0.195,0.114,0.794,0.631,Sun Aug 06 10:45:07 2017,rqnc,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,736,70,adaptive_cv,32,8,5,4,0.00837166584014518,SCAD
0.071,0.055,0.144,0.932,0.716,Sun Aug 06 10:54:32 2017,RRF,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,737,564,adaptive_cv,32,8,5,4,6,0.418964276555926,0.0161216775886714
0.071,0.059,0.145,0.928,0.717,Sun Aug 06 10:59:38 2017,RRFglobal,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,738,306,adaptive_cv,32,8,5,4,5,0.906945337541401
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 10:59:47 2017,rvmLinear,8,1,mean subtraction in each row,ignore,none,range01,7
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 11:07:32 2017,rvmPoly,8,1,mean subtraction in each row,ignore,none,range01,465
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 11:12:37 2017,rvmRadial,8,1,mean subtraction in each row,ignore,none,range01,305
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 11:12:48 2017,SBC,8,1,mean subtraction in each row,ignore,none,range01,11
0.204,0.217,0.112,0.772,0.614,Sun Aug 06 11:13:17 2017,simpls,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,743,28,adaptive_cv,32,8,5,4,5
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 11:14:51 2017,spikeslab,8,1,mean subtraction in each row,ignore,none,range01,93
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 11:15:00 2017,spls,8,1,mean subtraction in each row,ignore,none,range01,9
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 11:15:05 2017,superpc,8,1,mean subtraction in each row,ignore,none,range01,5
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 11:15:06 2017,svmBoundrangeString,8,1,mean subtraction in each row,ignore,none,range01,0
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 11:15:07 2017,svmExpoString,8,1,mean subtraction in each row,ignore,none,range01,0
NA,NA,0.112,NA,NA,Sun Aug 06 11:16:45 2017,svmLinear,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,749,98,adaptive_cv,32,8,5,4,152.110194374808
0.225,0.229,0.113,0.76,0.598,Sun Aug 06 11:18:53 2017,svmLinear2,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,750,127,adaptive_cv,32,8,5,4,672.575573107913
-0.587,-0.459,0.253,1.439,1.223,Sun Aug 06 11:19:28 2017,svmLinear3,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,751,34,adaptive_cv,32,8,5,4,0.055838943367507,L1
NA,NA,0.113,NA,NA,Sun Aug 06 11:20:13 2017,svmPoly,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,752,45,adaptive_cv,32,8,5,4,1,0.0295120764242129,804.73067958397
NA,NA,0.119,NA,NA,Sun Aug 06 11:20:29 2017,svmRadial,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,753,16,adaptive_cv,32,8,5,4,1.37226485960636,0.654580151301752
NA,NA,0.125,NA,NA,Sun Aug 06 11:21:10 2017,svmRadialCost,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,754,40,adaptive_cv,32,8,5,4,0.287090903799784
NA,NA,0.119,NA,NA,Sun Aug 06 11:21:40 2017,svmRadialSigma,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,755,30,adaptive_cv,32,8,5,4,1.25248169680412,0.31516199598749
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 11:21:41 2017,svmSpectrumString,8,1,mean subtraction in each row,ignore,none,range01,0
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 11:21:50 2017,treebag,8,1,mean subtraction in each row,ignore,none,range01,8
0.204,0.217,0.112,0.772,0.614,Sun Aug 06 11:22:42 2017,widekernelpls,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,758,51,adaptive_cv,32,8,5,4,8
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 11:24:08 2017,WM,8,1,mean subtraction in each row,ignore,none,range01,85
0.096,0.092,0.146,0.896,0.697,Sun Aug 06 11:25:28 2017,xgbLinear,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,760,79,adaptive_cv,32,8,5,4,31,0.0000648001278969451,0.983889249373362,2.05690888152458
0.002,-0.004,0.153,0.99,0.769,Sun Aug 06 12:07:55 2017,xgbTree,8,1,mean subtraction in each row,ignore,none,range01,0.98661920546745,random,761,2547,adaptive_cv,32,8,5,4,269,4,0.306580190706765,2.66298639355227,0.475499092135578,5,0.517302285239566
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 12:08:12 2017,xyf,8,1,mean subtraction in each row,ignore,none,range01,16
0,0,0.184,0.874,0.675,Sun Aug 06 12:18:39 2017,avNNet,8,1,median subtraction in each row,ignore,none,range01,0.874051358334379,random,763,615,adaptive_cv,32,8,5,4,20,8.64320841965089,FALSE
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 12:18:42 2017,bag,8,1,median subtraction in each row,ignore,none,range01,2
0.011,0.01,0.183,0.866,0.667,Sun Aug 06 12:32:17 2017,bagEarth,8,1,median subtraction in each row,ignore,none,range01,0.874051358334379,random,765,815,adaptive_cv,32,8,5,4,2,2
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 12:32:43 2017,bagEarthGCV,8,1,median subtraction in each row,ignore,none,range01,25
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 12:32:53 2017,bam,8,1,median subtraction in each row,ignore,none,range01,10
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 12:32:55 2017,bartMachine,8,1,median subtraction in each row,ignore,none,range01,1
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 12:32:58 2017,bayesglm,8,1,median subtraction in each row,ignore,none,range01,3
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 12:33:27 2017,blasso,8,1,median subtraction in each row,ignore,none,range01,28
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 12:33:44 2017,blassoAveraged,8,1,median subtraction in each row,ignore,none,range01,16
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 12:34:00 2017,bridge,8,1,median subtraction in each row,ignore,none,range01,16
-0.001,0.001,0.186,0.873,0.675,Sun Aug 06 12:42:45 2017,BstLm,8,1,median subtraction in each row,ignore,none,range01,0.874051358334379,random,773,524,adaptive_cv,32,8,5,4,14,0.0327135776809882
0.043,0.039,0.179,0.84,0.646,Sun Aug 06 12:43:14 2017,cforest,8,1,median subtraction in each row,ignore,none,range01,0.874051358334379,random,774,28,adaptive_cv,32,8,5,4,9
0,0,0.185,0.874,0.675,Sun Aug 06 12:44:27 2017,ctree,8,1,median subtraction in each row,ignore,none,range01,0.874051358334379,random,775,72,adaptive_cv,32,8,5,4,0.997721816180274
0,0,0.183,0.874,0.675,Sun Aug 06 12:44:56 2017,ctree2,8,1,median subtraction in each row,ignore,none,range01,0.874051358334379,random,776,29,adaptive_cv,32,8,5,4,14,0.91701355855912
0.016,0.033,0.187,0.845,0.664,Sun Aug 06 12:47:16 2017,cubist,8,1,median subtraction in each row,ignore,none,range01,0.874051358334379,random,777,139,adaptive_cv,32,8,5,4,46,0
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 12:47:28 2017,DENFIS,8,1,median subtraction in each row,ignore,none,range01,11
-0.191,-0.13,0.187,0.988,0.804,Sun Aug 06 12:48:33 2017,dnn,8,1,median subtraction in each row,ignore,none,range01,0.874051358334379,random,779,65,adaptive_cv,32,8,5,4,2,14,2,0.0439289861358702,0.00296133803203702
-0.008,0.005,0.187,0.869,0.68,Sun Aug 06 12:48:50 2017,earth,8,1,median subtraction in each row,ignore,none,range01,0.874051358334379,random,780,16,adaptive_cv,32,8,5,4,2,2
0.112,0.07,0.184,0.813,0.599,Sun Aug 06 12:49:24 2017,elm,8,1,median subtraction in each row,ignore,none,range01,0.874051358334379,random,781,34,adaptive_cv,32,8,5,4,11,purelin
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 12:49:34 2017,enet,8,1,median subtraction in each row,ignore,none,range01,9
0.029,0.042,0.19,0.838,0.655,Sun Aug 06 13:05:46 2017,evtree,8,1,median subtraction in each row,ignore,none,range01,0.874051358334379,random,783,971,adaptive_cv,32,8,5,4,2.26171531900764
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 13:05:48 2017,extraTrees,8,1,median subtraction in each row,ignore,none,range01,1
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 13:05:58 2017,foba,8,1,median subtraction in each row,ignore,none,range01,10
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 13:06:05 2017,gam,8,1,median subtraction in each row,ignore,none,range01,6
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 13:06:11 2017,gamboost,8,1,median subtraction in each row,ignore,none,range01,6
0.109,0.07,0.184,0.813,0.601,Sun Aug 06 13:08:13 2017,gamSpline,8,1,median subtraction in each row,ignore,none,range01,0.874051358334379,random,788,121,adaptive_cv,32,8,5,4,1.14395656739362
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 13:08:15 2017,gaussprLinear,8,1,median subtraction in each row,ignore,none,range01,2
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 13:08:45 2017,gaussprPoly,8,1,median subtraction in each row,ignore,none,range01,29
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 13:09:21 2017,gaussprRadial,8,1,median subtraction in each row,ignore,none,range01,35
0.172,0.132,0.175,0.759,0.559,Sun Aug 06 13:16:33 2017,gbm,8,1,median subtraction in each row,ignore,none,range01,0.874051358334379,random,792,432,adaptive_cv,32,8,5,4,989,1,0.0127359967932571,18
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 13:19:56 2017,gbm_h2o,8,1,median subtraction in each row,ignore,none,range01,202
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 13:19:59 2017,gcvEarth,8,1,median subtraction in each row,ignore,none,range01,3
Fail,Fail,Fail,Fail,Fail,Sun Aug 06 13:20:02 2017,glm,8,1,median subtraction in each row,ignore,none,range01,2
