0.015,range01,0.098,0.281,NA,NA,Mon Sep 04 17:51:09 2017,plsRglm,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1617,155,adaptive_cv,32,7,5,4,8,0.1081993289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6,range01,0.173,0.188,NA,NA,Mon Sep 04 17:55:24 2017,ppr,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1618,254,adaptive_cv,32,7,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,PackageFail,Mon Sep 04 17:55:38 2017,pythonKnnReg,1,1,ifs 1 & -1 on C1,ignore,none,range01,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0.062,1,1,Mon Sep 04 17:57:01 2017,qrf,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1620,62,adaptive_cv,32,7,5,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Mon Sep 04 17:57:02 2017,randomGLM,1,1,ifs 1 & -1 on C1,ignore,none,range01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.957,range01,0.867,0.007,1,1,Mon Sep 04 17:57:09 2017,ranger,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1622,7,adaptive_cv,32,7,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.939,range01,0.842,0.022,1,1,Mon Sep 04 17:58:01 2017,Rborist,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1623,51,adaptive_cv,32,7,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.5,range01,-1.236,1.332,1,1,Mon Sep 04 17:58:47 2017,relaxo,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1624,45,adaptive_cv,32,7,5,4,37.7246551997,0.7041249755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.949,range01,0.883,0.055,1,1,Mon Sep 04 17:58:56 2017,rf,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1625,8,adaptive_cv,32,7,5,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.006,range01,0.088,0.29,NA,NA,Mon Sep 04 18:00:03 2017,ridge,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1626,67,adaptive_cv,32,7,5,4,0.1341222223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.012,range01,0.084,0.295,NA,NA,Mon Sep 04 18:00:34 2017,rlm,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1627,30,adaptive_cv,32,7,5,4,TRUE,psi.hampel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0.112,1,1,Mon Sep 04 18:00:37 2017,rpart,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1628,2,adaptive_cv,32,7,5,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Mon Sep 04 18:00:40 2017,rpart1SE,1,1,ifs 1 & -1 on C1,ignore,none,range01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Mon Sep 04 18:00:43 2017,rpart2,1,1,ifs 1 & -1 on C1,ignore,none,range01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Mon Sep 04 18:00:44 2017,rqlasso,1,1,ifs 1 & -1 on C1,ignore,none,range01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Mon Sep 04 18:00:45 2017,rqnc,1,1,ifs 1 & -1 on C1,ignore,none,range01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96,range01,0.88,0.049,1,1,Mon Sep 04 18:02:08 2017,RRF,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1633,82,adaptive_cv,32,7,5,4,9,0.7564316939,0.8322664299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.962,range01,0.873,0.055,1,1,Mon Sep 04 18:03:03 2017,RRFglobal,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1634,54,adaptive_cv,32,7,5,4,9,0.1930116885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Mon Sep 04 18:03:07 2017,rvmLinear,1,1,ifs 1 & -1 on C1,ignore,none,range01,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Mon Sep 04 18:04:46 2017,rvmPoly,1,1,ifs 1 & -1 on C1,ignore,none,range01,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Mon Sep 04 18:05:36 2017,rvmRadial,1,1,ifs 1 & -1 on C1,ignore,none,range01,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Mon Sep 04 18:14:44 2017,SBC,1,1,ifs 1 & -1 on C1,ignore,none,range01,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.014,range01,0.083,0.291,NA,NA,Mon Sep 04 18:15:12 2017,simpls,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1639,27,adaptive_cv,32,7,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.008,range01,0.114,0.277,NA,NA,Mon Sep 04 18:20:14 2017,spikeslab,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1640,302,adaptive_cv,32,7,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.028,range01,0.096,0.279,NA,NA,Mon Sep 04 18:20:55 2017,spls,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1641,41,adaptive_cv,32,7,5,4,2,0.8113477547,0.4696192961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.682,range01,-1.316,0.826,NA,NA,Mon Sep 04 18:21:31 2017,superpc,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1642,35,adaptive_cv,32,7,5,4,0.8343853799,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Mon Sep 04 18:21:32 2017,svmBoundrangeString,1,1,ifs 1 & -1 on C1,ignore,none,range01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Mon Sep 04 18:21:32 2017,svmExpoString,1,1,ifs 1 & -1 on C1,ignore,none,range01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,range01,NA,0.307,NA,NA,Mon Sep 04 18:29:23 2017,svmLinear,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1645,470,adaptive_cv,32,7,5,4,9.1814980878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.035,range01,0.062,0.326,NA,NA,Mon Sep 04 18:31:43 2017,svmLinear2,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1646,139,adaptive_cv,32,7,5,4,1.4099322207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,range01,0.087,0.292,NA,NA,Mon Sep 04 18:32:46 2017,svmLinear3,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1647,63,adaptive_cv,32,7,5,4,8.3431514071,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,range01,NA,0.317,NA,NA,Mon Sep 04 18:34:29 2017,svmPoly,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1648,103,adaptive_cv,32,7,5,4,3,0.000779371,184.4736663923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,range01,NA,0.276,NA,NA,Mon Sep 04 18:35:20 2017,svmRadial,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1649,51,adaptive_cv,32,7,5,4,0.1046076845,2.6649878773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,range01,NA,0.266,NA,NA,Mon Sep 04 18:36:09 2017,svmRadialCost,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1650,48,adaptive_cv,32,7,5,4,3.6692358287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,range01,NA,0.267,NA,NA,Mon Sep 04 18:36:49 2017,svmRadialSigma,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1651,40,adaptive_cv,32,7,5,4,0.1023292475,3.8625329632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Mon Sep 04 18:36:55 2017,svmSpectrumString,1,1,ifs 1 & -1 on C1,ignore,none,range01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Mon Sep 04 18:37:05 2017,treebag,1,1,ifs 1 & -1 on C1,ignore,none,range01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.003,range01,0.096,0.291,NA,NA,Mon Sep 04 18:37:38 2017,widekernelpls,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1654,33,adaptive_cv,32,7,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.375,range01,-0.33,0.491,NA,NA,Mon Sep 04 18:41:27 2017,WM,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1655,229,adaptive_cv,32,7,5,4,6,TRIANGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0.04,1,1,Mon Sep 04 18:42:56 2017,xgbLinear,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1656,89,adaptive_cv,32,7,5,4,92,0.0012600124,1.01659786698241e-05,1.4648578351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.893,range01,0.882,0.061,NA,NA,Mon Sep 04 18:47:16 2017,xgbTree,1,1,ifs 1 & -1 on C1,ignore,none,range01,0.8,random,1657,259,adaptive_cv,32,7,5,4,187,1,0.0820969835,0.0174742425,0.690669564,2,0.7573214306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Mon Sep 04 18:47:30 2017,xyf,1,1,ifs 1 & -1 on C1,ignore,none,range01,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.498,asis,0.326,0.524,1,1,Mon Sep 04 18:51:38 2017,avNNet,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1659,247,adaptive_cv,32,7,5,4,19,0.0200282927,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 18:51:41 2017,bag,1,1,ifs 1 & -1 on C1,ignore,none,asis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.88,asis,0.821,0.295,NA,NA,Mon Sep 04 19:00:08 2017,bagEarth,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1661,507,adaptive_cv,32,7,5,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:00:33 2017,bagEarthGCV,1,1,ifs 1 & -1 on C1,ignore,none,asis,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:00:40 2017,bam,1,1,ifs 1 & -1 on C1,ignore,none,asis,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:00:42 2017,bartMachine,1,1,ifs 1 & -1 on C1,ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:00:46 2017,bayesglm,1,1,ifs 1 & -1 on C1,ignore,none,asis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.176,asis,0.312,0.621,NA,NA,Mon Sep 04 19:01:44 2017,blasso,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1666,58,adaptive_cv,32,7,5,4,0.9069680492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:01:55 2017,blassoAveraged,1,1,ifs 1 & -1 on C1,ignore,none,asis,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:02:04 2017,bridge,1,1,ifs 1 & -1 on C1,ignore,none,asis,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.228,asis,0.31,0.622,NA,NA,Mon Sep 04 19:09:52 2017,BstLm,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1669,468,adaptive_cv,32,7,5,4,418,0.010287608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.993,asis,0.975,0.107,1,1,Mon Sep 04 19:10:06 2017,cforest,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1670,14,adaptive_cv,32,7,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0.1,1,1,Mon Sep 04 19:11:56 2017,ctree,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1671,110,adaptive_cv,32,7,5,4,0.9432033668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0.087,1,1,Mon Sep 04 19:13:45 2017,ctree2,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1672,108,adaptive_cv,32,7,5,4,1,0.3845139877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:16:03 2017,cubist,1,1,ifs 1 & -1 on C1,ignore,none,asis,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.132,asis,-0.01,0.84,1,1,Mon Sep 04 19:17:16 2017,dnn,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1674,72,adaptive_cv,32,7,5,4,16,6,2,0.0317647188,0.0104995951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.804,asis,0.769,0.2,NA,NA,Mon Sep 04 19:17:49 2017,earth,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1675,33,adaptive_cv,32,7,5,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.179,asis,0.258,0.672,NA,NA,Mon Sep 04 19:18:19 2017,elm,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1676,30,adaptive_cv,32,7,5,4,11,purelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.203,asis,0.307,0.613,NA,NA,Mon Sep 04 19:18:56 2017,enet,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1677,37,adaptive_cv,32,7,5,4,0.6227609236,0.328344527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0.067,1,1,Mon Sep 04 19:30:44 2017,evtree,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1678,707,adaptive_cv,32,7,5,4,2.3546471344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:30:45 2017,extraTrees,1,1,ifs 1 & -1 on C1,ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.179,asis,0.319,0.607,NA,NA,Mon Sep 04 19:31:20 2017,foba,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1680,35,adaptive_cv,32,7,5,4,1,0.0025063163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:31:27 2017,gam,1,1,ifs 1 & -1 on C1,ignore,none,asis,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.632,asis,0.617,0.389,NA,NA,Mon Sep 04 19:33:05 2017,gamboost,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1682,97,adaptive_cv,32,7,5,4,821,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.514,asis,0.54,0.515,NA,NA,Mon Sep 04 19:35:11 2017,gamSpline,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1683,126,adaptive_cv,32,7,5,4,4.5788212575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:35:14 2017,gaussprLinear,1,1,ifs 1 & -1 on C1,ignore,none,asis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:35:49 2017,gaussprPoly,1,1,ifs 1 & -1 on C1,ignore,none,asis,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:36:26 2017,gaussprRadial,1,1,ifs 1 & -1 on C1,ignore,none,asis,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.967,asis,0.97,0.152,NA,NA,Mon Sep 04 19:37:59 2017,gbm,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1687,93,adaptive_cv,32,7,5,4,2865,5,0.0152289436,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:40:16 2017,gbm_h2o,1,1,ifs 1 & -1 on C1,ignore,none,asis,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:40:20 2017,gcvEarth,1,1,ifs 1 & -1 on C1,ignore,none,asis,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:40:23 2017,glm,1,1,ifs 1 & -1 on C1,ignore,none,asis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:40:28 2017,glm.nb,1,1,ifs 1 & -1 on C1,ignore,none,asis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.197,asis,0.298,0.627,NA,NA,Mon Sep 04 19:41:27 2017,glmboost,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1692,59,adaptive_cv,32,7,5,4,52,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.191,asis,0.284,0.626,NA,NA,Mon Sep 04 19:41:45 2017,glmnet,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1693,17,adaptive_cv,32,7,5,4,0.5142910613,0.0431259655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:43:58 2017,glmnet_h2o,1,1,ifs 1 & -1 on C1,ignore,none,asis,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:44:05 2017,glmStepAIC,1,1,ifs 1 & -1 on C1,ignore,none,asis,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.179,asis,0.258,0.631,NA,NA,Mon Sep 04 19:44:33 2017,icr,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1696,28,adaptive_cv,32,7,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.179,asis,0.258,0.647,NA,NA,Mon Sep 04 19:45:01 2017,kernelpls,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1697,28,adaptive_cv,32,7,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.342,asis,0.292,0.638,1,1,Mon Sep 04 19:46:13 2017,kknn,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1698,71,adaptive_cv,32,7,5,4,19,0.9131068443,triweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.223,asis,0.27,0.688,1,1,Mon Sep 04 19:46:47 2017,knn,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1699,33,adaptive_cv,32,7,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.271,asis,0.24,0.753,NA,NA,Mon Sep 04 19:47:01 2017,krlsPoly,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1700,14,adaptive_cv,32,7,5,4,0.865075615,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.269,asis,0.317,0.591,NA,NA,Mon Sep 04 19:47:47 2017,krlsRadial,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1701,45,adaptive_cv,32,7,5,4,0.2275816796,21.4664727571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.177,asis,0.299,0.627,NA,NA,Mon Sep 04 19:48:19 2017,lars,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1702,31,adaptive_cv,32,7,5,4,0.4400946458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.195,asis,0.293,0.614,NA,NA,Mon Sep 04 19:48:47 2017,lars2,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1703,28,adaptive_cv,32,7,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.176,asis,0.301,0.623,NA,NA,Mon Sep 04 19:49:15 2017,lasso,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1704,27,adaptive_cv,32,7,5,4,0.5464854615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.192,asis,0.27,0.623,NA,NA,Mon Sep 04 19:49:41 2017,leapBackward,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1705,25,adaptive_cv,32,7,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.192,asis,0.27,0.641,NA,NA,Mon Sep 04 19:49:57 2017,leapForward,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1706,16,adaptive_cv,32,7,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.192,asis,0.27,0.632,NA,NA,Mon Sep 04 19:50:23 2017,leapSeq,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1707,26,adaptive_cv,32,7,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:50:25 2017,lm,1,1,ifs 1 & -1 on C1,ignore,none,asis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:50:30 2017,lmStepAIC,1,1,ifs 1 & -1 on C1,ignore,none,asis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:50:40 2017,logicBag,1,1,ifs 1 & -1 on C1,ignore,none,asis,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:50:50 2017,logreg,1,1,ifs 1 & -1 on C1,ignore,none,asis,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:50:50 2017,M5,1,1,ifs 1 & -1 on C1,ignore,none,asis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:50:51 2017,M5Rules,1,1,ifs 1 & -1 on C1,ignore,none,asis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.179,asis,0.319,0.611,NA,NA,Mon Sep 04 19:55:18 2017,msaenet,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1714,266,adaptive_cv,32,7,5,4,0.0556085648,4,2.5427312413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.525,asis,0.331,0.54,1,1,Mon Sep 04 19:57:17 2017,nnet,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1715,118,adaptive_cv,32,7,5,4,17,0.0002157013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:57:19 2017,nnls,1,1,ifs 1 & -1 on C1,ignore,none,asis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Mon Sep 04 19:57:19 2017,ordinalNet,1,1,ifs 1 & -1 on C1,ignore,none,asis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.998,0.092,1,1,Mon Sep 04 19:57:29 2017,parRF,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1718,9,adaptive_cv,32,7,5,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.499,asis,0.318,0.508,1,1,Mon Sep 04 19:58:00 2017,pcaNNet,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1719,31,adaptive_cv,32,7,5,4,9,9.47252888248722e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.091,asis,0.146,0.681,NA,NA,Mon Sep 04 19:58:25 2017,pcr,1,1,ifs 1 & -1 on C1,ignore,none,asis,0.7332121112,random,1720,24,adaptive_cv,32,7,5,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
