0.948,range01,0.936,0.029,0.043,0.031,Mon Oct 16 18:01:23 2017,regr.blackboost,1,1,bm sin(C2),ignore,none,range01,0.6710551962,random,1176,229,cv,32,3,1,5,2,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,PrePackageFail,Mon Oct 16 18:01:23 2017,regr.blm,1,1,bm sin(C2),ignore,none,range01,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.979,range01,0.966,-1,0.023,0.013,Mon Oct 16 18:01:24 2017,regr.brnn,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1178,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18,range01,0.163,-1,0.562,0.491,Mon Oct 16 18:01:26 2017,regr.bst,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1179,2,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,PrePackageFail,Mon Oct 16 18:01:26 2017,regr.btgp,1,1,bm sin(C2),ignore,none,range01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,PrePackageFail,Mon Oct 16 18:01:26 2017,regr.btgpllm,1,1,bm sin(C2),ignore,none,range01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,PrePackageFail,Mon Oct 16 18:01:26 2017,regr.btlm,1,1,bm sin(C2),ignore,none,range01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.647,range01,0.595,-1,0.272,0.211,Mon Oct 16 18:01:28 2017,regr.cforest,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1183,2,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,PackageFail,Mon Oct 16 18:01:42 2017,regr.crs,1,1,bm sin(C2),ignore,none,range01,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.849,range01,0.831,-1,0.114,0.09,Mon Oct 16 18:01:43 2017,regr.ctree,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1185,2,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.978,range01,0.961,-1,0.026,0.013,Mon Oct 16 18:01:46 2017,regr.cubist,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1186,2,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.688,range01,0.695,-1,NA,NA,Mon Oct 16 18:01:48 2017,regr.cvglmnet,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1187,2,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.948,range01,0.93,-1,NA,NA,Mon Oct 16 18:01:50 2017,regr.earth,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1188,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.113,range01,-0.132,-1,0.76,0.666,Mon Oct 16 18:01:51 2017,regr.elmNN,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1189,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.863,range01,0.855,-1,0.097,0.082,Mon Oct 16 18:02:00 2017,regr.evtree,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1190,10,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.947,range01,0.923,0.015,0.052,0.032,Mon Oct 16 18:02:51 2017,regr.extraTrees,1,1,bm sin(C2),ignore,none,range01,0.6710551962,random,1191,51,cv,32,3,1,5,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.006,range01,-0.002,-1,0.672,0.602,Mon Oct 16 18:02:52 2017,regr.featureless,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1192,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.568,range01,0.519,-1,0.323,0.259,Mon Oct 16 18:02:54 2017,regr.fnn,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1193,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.462,range01,0.366,-1,0.426,0.322,Mon Oct 16 18:02:58 2017,regr.frbs,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1194,4,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.975,range01,0.95,-1,NA,NA,Mon Oct 16 18:03:00 2017,regr.gamboost,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1195,2,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.584,range01,0.547,-1,0.304,0.249,Mon Oct 16 18:03:01 2017,regr.gausspr,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1196,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.916,range01,0.91,0.039,NA,NA,Mon Oct 16 18:03:08 2017,regr.gbm,1,1,bm sin(C2),ignore,none,range01,0.6710551962,random,1197,7,cv,32,3,1,5,47,5,0.2422306892,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.756,range01,0.722,-1,NA,NA,Mon Oct 16 18:03:09 2017,regr.glm,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1198,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.749,range01,0.721,0.09,NA,NA,Mon Oct 16 18:03:24 2017,regr.glmboost,1,1,bm sin(C2),ignore,none,range01,0.6710551962,random,1199,15,cv,32,3,1,5,4,0.9478554286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.742,range01,0.722,0.1,NA,NA,Mon Oct 16 18:03:31 2017,regr.glmnet,1,1,bm sin(C2),ignore,none,range01,0.6710551962,random,1200,7,cv,32,3,1,5,0.3654723228,0.0092284103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.513,range01,0.529,-1,NA,NA,Mon Oct 16 18:03:39 2017,regr.h2o.deeplearning,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1201,8,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.96,range01,0.955,-1,0.03,0.024,Mon Oct 16 18:03:44 2017,regr.h2o.gbm,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1202,5,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,range01,NA,-1,NA,NA,Mon Oct 16 18:03:47 2017,regr.h2o.glm,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1203,3,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.688,range01,0.649,-1,0.235,0.187,Mon Oct 16 18:03:52 2017,regr.h2o.randomForest,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1204,5,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,PrePackageFail,Mon Oct 16 18:03:52 2017,regr.IBk,1,1,bm sin(C2),ignore,none,range01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,PackageFail,Mon Oct 16 18:04:04 2017,regr.kknn,1,1,bm sin(C2),ignore,none,range01,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.965,range01,0.952,-1,0.032,0.021,Mon Oct 16 18:04:06 2017,regr.km,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1207,2,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.758,range01,0.732,0.113,NA,NA,Mon Oct 16 18:04:13 2017,regr.ksvm,1,1,bm sin(C2),ignore,none,range01,0.6710551962,random,1208,7,cv,32,3,1,5,30.0066321773,0.0007711822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,PrePackageFail,Mon Oct 16 18:04:14 2017,regr.laGP,1,1,bm sin(C2),ignore,none,range01,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.714,range01,0.716,-1,NA,NA,Mon Oct 16 18:04:15 2017,regr.LiblineaRL2L1SVR,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1210,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.573,range01,0.584,-1,0.279,0.255,Mon Oct 16 18:04:16 2017,regr.LiblineaRL2L2SVR,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1211,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.756,range01,0.722,-1,NA,NA,Mon Oct 16 18:04:17 2017,regr.lm,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1212,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.95,range01,0.925,-1,NA,NA,Mon Oct 16 18:04:18 2017,regr.mars,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1213,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.756,range01,0.722,-1,NA,NA,Mon Oct 16 18:04:20 2017,regr.mob,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1214,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.967,range01,0.953,0.029,NA,NA,Mon Oct 16 18:04:36 2017,regr.nnet,1,1,bm sin(C2),ignore,none,range01,0.6710551962,random,1215,16,cv,32,3,1,5,4,0.0001401395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.829,range01,0.818,-1,0.122,0.102,Mon Oct 16 18:05:03 2017,regr.nodeHarvest,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1216,27,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.756,range01,0.722,-1,NA,NA,Mon Oct 16 18:05:05 2017,regr.pcr,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1217,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,PackageFail,Mon Oct 16 18:05:18 2017,regr.penalized.fusedlasso,1,1,bm sin(C2),ignore,none,range01,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,PackageFail,Mon Oct 16 18:05:31 2017,regr.penalized.lasso,1,1,bm sin(C2),ignore,none,range01,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,PackageFail,Mon Oct 16 18:05:44 2017,regr.penalized.ridge,1,1,bm sin(C2),ignore,none,range01,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.756,range01,0.722,-1,NA,NA,Mon Oct 16 18:05:45 2017,regr.plsr,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1221,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.932,range01,0.919,0.028,0.054,0.041,Mon Oct 16 18:06:02 2017,regr.randomForest,1,1,bm sin(C2),ignore,none,range01,0.6710551962,random,1222,17,cv,32,3,1,5,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.628,range01,0.591,-1,0.274,0.222,Mon Oct 16 18:06:04 2017,regr.randomForestSRC,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1223,2,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.932,range01,0.918,0.032,0.055,0.041,Mon Oct 16 18:06:27 2017,regr.ranger,1,1,bm sin(C2),ignore,none,range01,0.6710551962,random,1224,24,cv,32,3,1,5,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.31,range01,0.302,-1,0.469,0.413,Mon Oct 16 18:06:29 2017,regr.rknn,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1225,2,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.907,range01,0.905,0.057,0.064,0.056,Mon Oct 16 18:06:36 2017,regr.rpart,1,1,bm sin(C2),ignore,none,range01,0.6710551962,random,1226,7,cv,32,3,1,5,0.0015383812,19,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.931,range01,0.919,0.023,0.055,0.041,Mon Oct 16 18:06:54 2017,regr.RRF,1,1,bm sin(C2),ignore,none,range01,0.6710551962,random,1227,18,cv,32,3,1,5,9,0.391590008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.756,range01,0.722,-1,NA,NA,Mon Oct 16 18:06:55 2017,regr.rsm,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1228,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.756,range01,0.746,-1,NA,NA,Mon Oct 16 18:06:57 2017,regr.rvm,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1229,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69,range01,0.696,-1,NA,NA,Mon Oct 16 18:06:58 2017,regr.slim,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1230,2,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.827,range01,0.755,0.098,NA,NA,Mon Oct 16 18:07:06 2017,regr.svm,1,1,bm sin(C2),ignore,none,range01,0.6710551962,random,1231,7,cv,32,3,1,5,2202.6974913611,7.46485141299138e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.669,range01,0.619,0.172,0.256,0.198,Mon Oct 16 18:09:18 2017,regr.xgboost,1,1,bm sin(C2),ignore,none,range01,0.6710551962,random,1232,132,cv,32,3,1,5,1556,2,0.2205852007,0.9626406874,0.609054795,17.2396585764,0.639796622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,range01,NA,-1,NA,NA,Mon Oct 16 18:09:20 2017,regr.xyf,1,1,bm sin(C2),ignore,none,range01,0.6710551962,nohyperparam,1233,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.92,asis,0.911,-1,0.058,0.044,Mon Oct 16 18:09:28 2017,regr.bartMachine,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1234,5,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,PrePackageFail,Mon Oct 16 18:09:28 2017,regr.bcart,1,1,bm sin(C2),ignore,none,asis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,-1,NA,NA,Mon Oct 16 18:09:29 2017,regr.bdk,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1236,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,PrePackageFail,Mon Oct 16 18:09:29 2017,regr.bgp,1,1,bm sin(C2),ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,PrePackageFail,Mon Oct 16 18:09:29 2017,regr.bgpllm,1,1,bm sin(C2),ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.945,asis,0.933,0.072,0.044,0.031,Mon Oct 16 18:11:25 2017,regr.blackboost,1,1,bm sin(C2),ignore,none,asis,0.6535824236,random,1239,115,cv,32,3,1,5,5,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,PrePackageFail,Mon Oct 16 18:11:25 2017,regr.blm,1,1,bm sin(C2),ignore,none,asis,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.936,asis,0.912,-1,NA,NA,Mon Oct 16 18:11:26 2017,regr.brnn,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1241,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.723,asis,0.653,-1,NA,NA,Mon Oct 16 18:11:28 2017,regr.bst,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1242,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,PrePackageFail,Mon Oct 16 18:11:28 2017,regr.btgp,1,1,bm sin(C2),ignore,none,asis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,PrePackageFail,Mon Oct 16 18:11:28 2017,regr.btgpllm,1,1,bm sin(C2),ignore,none,asis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,PrePackageFail,Mon Oct 16 18:11:28 2017,regr.btlm,1,1,bm sin(C2),ignore,none,asis,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.587,asis,0.594,-1,0.265,0.229,Mon Oct 16 18:11:30 2017,regr.cforest,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1246,2,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,PackageFail,Mon Oct 16 18:11:42 2017,regr.crs,1,1,bm sin(C2),ignore,none,asis,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.862,asis,0.856,-1,0.094,0.077,Mon Oct 16 18:11:43 2017,regr.ctree,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1248,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.963,asis,0.939,-1,NA,NA,Mon Oct 16 18:11:44 2017,regr.cubist,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1249,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.694,asis,0.687,-1,NA,NA,Mon Oct 16 18:11:46 2017,regr.cvglmnet,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1250,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.927,asis,0.894,-1,NA,NA,Mon Oct 16 18:11:47 2017,regr.earth,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1251,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.044,asis,-0.012,-1,0.661,0.579,Mon Oct 16 18:11:48 2017,regr.elmNN,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1252,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.833,asis,0.815,-1,0.121,0.093,Mon Oct 16 18:11:54 2017,regr.evtree,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1253,6,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.968,asis,0.957,0.03,0.028,0.018,Mon Oct 16 18:12:46 2017,regr.extraTrees,1,1,bm sin(C2),ignore,none,asis,0.6535824236,random,1254,51,cv,32,3,1,5,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.027,asis,-0.005,-1,0.657,0.57,Mon Oct 16 18:12:47 2017,regr.featureless,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1255,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.446,asis,0.402,-1,0.391,0.308,Mon Oct 16 18:12:48 2017,regr.fnn,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1256,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.379,asis,0.338,-1,0.433,0.345,Mon Oct 16 18:12:52 2017,regr.frbs,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1257,4,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.951,asis,0.904,-1,NA,NA,Mon Oct 16 18:12:54 2017,regr.gamboost,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1258,2,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.589,asis,0.556,-1,NA,NA,Mon Oct 16 18:12:56 2017,regr.gausspr,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1259,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.944,asis,0.941,0.073,0.038,0.031,Mon Oct 16 18:13:02 2017,regr.gbm,1,1,bm sin(C2),ignore,none,asis,0.6535824236,random,1260,6,cv,32,3,1,5,249,2,0.0731550645,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.704,asis,0.626,-1,NA,NA,Mon Oct 16 18:13:04 2017,regr.glm,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1261,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.734,asis,0.656,0.167,NA,NA,Mon Oct 16 18:13:18 2017,regr.glmboost,1,1,bm sin(C2),ignore,none,asis,0.6535824236,random,1262,14,cv,32,3,1,5,7,0.3926878029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.715,asis,0.648,0.159,NA,NA,Mon Oct 16 18:13:25 2017,regr.glmnet,1,1,bm sin(C2),ignore,none,asis,0.6535824236,random,1263,7,cv,32,3,1,5,0.3948090298,0.0155888115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.617,asis,0.528,-1,NA,NA,Mon Oct 16 18:13:33 2017,regr.h2o.deeplearning,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1264,7,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.961,asis,0.955,-1,0.03,0.021,Mon Oct 16 18:13:38 2017,regr.h2o.gbm,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1265,5,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,-1,NA,NA,Mon Oct 16 18:13:42 2017,regr.h2o.glm,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1266,3,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.632,asis,0.607,-1,0.257,0.204,Mon Oct 16 18:13:47 2017,regr.h2o.randomForest,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1267,4,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,PrePackageFail,Mon Oct 16 18:13:47 2017,regr.IBk,1,1,bm sin(C2),ignore,none,asis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,PackageFail,Mon Oct 16 18:13:59 2017,regr.kknn,1,1,bm sin(C2),ignore,none,asis,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.958,asis,0.945,-1,NA,NA,Mon Oct 16 18:14:02 2017,regr.km,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1270,3,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.73,asis,0.601,0.175,NA,NA,Mon Oct 16 18:14:10 2017,regr.ksvm,1,1,bm sin(C2),ignore,none,asis,0.6535824236,random,1271,7,cv,32,3,1,5,731.7823059219,5.29392552563222e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,PrePackageFail,Mon Oct 16 18:14:10 2017,regr.laGP,1,1,bm sin(C2),ignore,none,asis,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.746,asis,0.612,-1,NA,NA,Mon Oct 16 18:14:11 2017,regr.LiblineaRL2L1SVR,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1273,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.701,asis,0.661,-1,NA,NA,Mon Oct 16 18:14:13 2017,regr.LiblineaRL2L2SVR,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1274,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.704,asis,0.626,-1,NA,NA,Mon Oct 16 18:14:14 2017,regr.lm,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1275,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.902,asis,0.852,-1,NA,NA,Mon Oct 16 18:14:15 2017,regr.mars,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1276,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.745,asis,0.639,-1,NA,NA,Mon Oct 16 18:14:16 2017,regr.mob,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1277,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.94,asis,0.897,0.033,NA,NA,Mon Oct 16 18:14:32 2017,regr.nnet,1,1,bm sin(C2),ignore,none,asis,0.6535824236,random,1278,15,cv,32,3,1,5,19,0.010226683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.831,asis,0.824,-1,0.115,0.094,Mon Oct 16 18:14:55 2017,regr.nodeHarvest,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1279,23,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.704,asis,0.626,-1,NA,NA,Mon Oct 16 18:14:56 2017,regr.pcr,1,1,bm sin(C2),ignore,none,asis,0.6535824236,nohyperparam,1280,1,cv,32,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
