0.335,asis,0.212,0.659,0.889,0.593,Wed Aug 02 16:37:25 2017,avNNe,8,1,basic latent features,ignore,none,asis,1.127849791,random,333,53,adaptive_cv,16,5,2,2,19,0.0107744823,FALSE,,,,,,,,,,0.953,0.91,0.012,0.109,0.042,Thu Aug 17 23:20:08 2017,avNNet,1,1,basic latent features,ignore,none,range01,1.2130597097,random,249,26,cv,5,6,1,5,3,0.0001543716,FALSE
-0.098,asis,0.08,-1,3.748,2.45,Fri Aug 18 13:26:58 2017,rpart1SE,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2359,2,cv,5,6,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018,asis,0.097,3.85,3.676,2.192,Fri Aug 18 13:27:01 2017,rpart2,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2360,3,cv,5,6,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 13:27:02 2017,rqlasso,1,1,poly C1 ^ C2,ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 13:27:03 2017,rqnc,1,1,poly C1 ^ C2,ignore,none,asis,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.687,asis,0.712,3.015,1.172,0.699,Fri Aug 18 13:27:16 2017,RRF,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2363,13,cv,5,6,1,5,9,0.0627163034,0.0221498455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.172,asis,0.142,2.999,3.496,2.617,Fri Aug 18 13:27:22 2017,RRFglobal,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2364,6,cv,5,6,1,5,3,0.735536037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 13:27:28 2017,rvmLinear,1,1,poly C1 ^ C2,ignore,none,asis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 13:27:39 2017,rvmPoly,1,1,poly C1 ^ C2,ignore,none,asis,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 13:27:50 2017,rvmRadial,1,1,poly C1 ^ C2,ignore,none,asis,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 13:28:25 2017,SBC,1,1,poly C1 ^ C2,ignore,none,asis,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.465,asis,0.08,3.759,NA,NA,Fri Aug 18 13:28:27 2017,simpls,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2369,2,cv,5,6,1,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.205,asis,0.186,3.327,NA,NA,Fri Aug 18 13:29:26 2017,spikeslab,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2370,58,cv,5,6,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.069,asis,0.142,3.895,NA,NA,Fri Aug 18 13:29:31 2017,spls,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2371,4,cv,5,6,1,5,1,0.6889827258,0.0610500498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.143,asis,-0.025,3.762,NA,NA,Fri Aug 18 13:29:34 2017,superpc,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2372,3,cv,5,6,1,5,0.0389512652,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 13:29:35 2017,svmBoundrangeString,1,1,poly C1 ^ C2,ignore,none,asis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 13:29:36 2017,svmExpoString,1,1,poly C1 ^ C2,ignore,none,asis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,3.085,NA,NA,Fri Aug 18 13:31:45 2017,svmLinear,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2375,129,cv,5,6,1,5,0.236733835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.027,asis,0.046,3.405,NA,NA,Fri Aug 18 13:32:26 2017,svmLinear2,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2376,40,cv,5,6,1,5,332.7386954328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.128,asis,0.016,3.548,NA,NA,Fri Aug 18 13:32:30 2017,svmLinear3,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2377,4,cv,5,6,1,5,1.1357076964,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,3.403,NA,NA,Fri Aug 18 13:32:34 2017,svmPoly,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2378,3,cv,5,6,1,5,3,0.000834863,381.254129105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,3.111,NA,NA,Fri Aug 18 13:32:38 2017,svmRadial,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2379,4,cv,5,6,1,5,0.0664993192,0.6535459306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,3.247,NA,NA,Fri Aug 18 13:32:43 2017,svmRadialCost,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2380,4,cv,5,6,1,5,0.5029540776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,asis,NA,3.649,NA,NA,Fri Aug 18 13:32:47 2017,svmRadialSigma,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2381,4,cv,5,6,1,5,0.1422907059,0.0350989932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 13:32:48 2017,svmSpectrumString,1,1,poly C1 ^ C2,ignore,none,asis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.061,asis,0.181,-1,3.336,2.096,Fri Aug 18 13:32:55 2017,treebag,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2383,7,cv,5,6,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.479,asis,0.036,3.711,NA,NA,Fri Aug 18 13:32:59 2017,widekernelpls,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2384,3,cv,5,6,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.034,asis,0.24,3.965,NA,NA,Fri Aug 18 13:33:33 2017,WM,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2385,34,cv,5,6,1,5,3,GAUSSIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.503,asis,0.306,3.048,2.825,1.109,Fri Aug 18 13:33:45 2017,xgbLinear,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2386,12,cv,5,6,1,5,70,0.1020839214,0.4277039512,1.1027642072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.116,asis,-0.576,3.65,6.418,4.722,Fri Aug 18 13:34:42 2017,xgbTree,1,1,poly C1 ^ C2,ignore,none,asis,4.0725181288,random,2387,57,cv,5,6,1,5,886,4,0.587494007,3.0081766215,0.4374541856,0,0.9712356842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,asis,Fail,Fail,Fail,Fail,Fri Aug 18 13:34:47 2017,xyf,1,1,poly C1 ^ C2,ignore,none,asis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.025,range01,-0.001,0.157,1.094,0.74,Fri Aug 18 13:36:46 2017,avNNet,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2389,30,cv,5,6,1,5,3,0.152231724,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:36:50 2017,bag,1,1,poly C1 t C2 t C3,ignore,none,range01,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.042,range01,-0.009,0.153,1.102,0.727,Fri Aug 18 13:38:06 2017,bagEarth,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2391,76,cv,5,6,1,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.098,range01,0.035,-1,1.054,0.833,Fri Aug 18 13:38:25 2017,bagEarthGCV,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2392,18,cv,5,6,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:38:31 2017,bam,1,1,poly C1 t C2 t C3,ignore,none,range01,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:38:33 2017,bartMachine,1,1,poly C1 t C2 t C3,ignore,none,range01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.21,range01,-0.111,-1,1.214,0.918,Fri Aug 18 13:38:36 2017,bayesglm,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2395,3,cv,5,6,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.017,range01,0,0.163,1.093,0.772,Fri Aug 18 13:38:44 2017,blasso,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2396,8,cv,5,6,1,5,0.6022021223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.023,range01,-0.009,-1,1.102,0.741,Fri Aug 18 13:38:53 2017,blassoAveraged,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2397,8,cv,5,6,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.029,range01,-0.002,-1,1.095,0.737,Fri Aug 18 13:39:00 2017,bridge,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2398,7,cv,5,6,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.038,range01,-0.01,0.162,1.103,0.73,Fri Aug 18 13:39:41 2017,BstLm,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2399,40,cv,5,6,1,5,260,0.0030783697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05,range01,0.001,0.161,1.091,0.721,Fri Aug 18 13:39:53 2017,cforest,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2400,11,cv,5,6,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06,range01,-0.026,0.143,1.12,0.713,Fri Aug 18 13:39:58 2017,ctree,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2401,5,cv,5,6,1,5,0.7186624589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.055,range01,0.069,0.162,1.017,0.718,Fri Aug 18 13:40:03 2017,ctree2,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2402,5,cv,5,6,1,5,2,0.6267950316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.059,range01,-0.073,0.154,1.172,0.714,Fri Aug 18 13:40:24 2017,cubist,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2403,21,cv,5,6,1,5,40,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.941,range01,-2.139,0.389,NA,NA,Fri Aug 18 13:42:25 2017,DENFIS,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2404,120,cv,5,6,1,5,0.6708013469,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.017,range01,0,0.189,1.093,0.772,Fri Aug 18 13:42:30 2017,dnn,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2405,5,cv,5,6,1,5,11,6,3,0.0342683,0.0048358741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.073,range01,0.103,0.172,0.979,0.703,Fri Aug 18 13:42:36 2017,earth,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2406,4,cv,5,6,1,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.087,range01,-0.006,0.171,1.099,0.825,Fri Aug 18 13:42:39 2017,elm,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2407,3,cv,5,6,1,5,10,radbas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.012,range01,-0.021,0.16,1.115,0.75,Fri Aug 18 13:42:43 2017,enet,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2408,3,cv,5,6,1,5,0.0455858887,0.0565241952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.06,range01,-0.026,0.143,1.12,0.713,Fri Aug 18 13:43:46 2017,evtree,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2409,63,cv,5,6,1,5,4.7584680924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:43:47 2017,extraTrees,1,1,poly C1 t C2 t C3,ignore,none,range01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.118,range01,-0.109,0.17,1.211,0.848,Fri Aug 18 13:43:51 2017,foba,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2411,3,cv,5,6,1,5,2,0.044772992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:43:56 2017,gam,1,1,poly C1 t C2 t C3,ignore,none,range01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.036,range01,0.075,0.165,1.01,0.732,Fri Aug 18 13:44:38 2017,gamboost,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2413,41,cv,5,6,1,5,37,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.238,range01,-0.119,0.178,1.222,0.94,Fri Aug 18 13:44:47 2017,gamSpline,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2414,8,cv,5,6,1,5,1.3509912079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:44:51 2017,gaussprLinear,1,1,poly C1 t C2 t C3,ignore,none,range01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:44:58 2017,gaussprPoly,1,1,poly C1 t C2 t C3,ignore,none,range01,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:45:05 2017,gaussprRadial,1,1,poly C1 t C2 t C3,ignore,none,range01,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.464,range01,-0.299,0.165,1.419,1.111,Fri Aug 18 13:45:15 2017,gbm,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2418,9,cv,5,6,1,5,145,1,0.1189451258,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:45:51 2017,gbm_h2o,1,1,poly C1 t C2 t C3,ignore,none,range01,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.147,range01,-0.051,-1,1.148,0.87,Fri Aug 18 13:45:54 2017,gcvEarth,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2420,3,cv,5,6,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.221,range01,-0.118,-1,1.221,0.926,Fri Aug 18 13:45:56 2017,glm,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2421,2,cv,5,6,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.274,range01,-0.143,0.176,1.248,0.967,Fri Aug 18 13:46:00 2017,glm.nb,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2422,4,cv,5,6,1,5,identity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.059,range01,-0.074,0.172,1.173,0.804,Fri Aug 18 13:46:08 2017,glmboost,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2423,7,cv,5,6,1,5,53,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.029,range01,-0.002,0.159,1.094,0.737,Fri Aug 18 13:46:12 2017,glmnet,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2424,3,cv,5,6,1,5,0.9969915876,5.885965662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:46:52 2017,glmnet_h2o,1,1,poly C1 t C2 t C3,ignore,none,range01,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.127,range01,-0.117,-1,1.219,0.855,Fri Aug 18 13:46:58 2017,glmStepAIC,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2426,5,cv,5,6,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.025,range01,-0.003,0.155,1.095,0.74,Fri Aug 18 13:47:06 2017,icr,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2427,8,cv,5,6,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.21,range01,-0.112,0.183,1.215,0.918,Fri Aug 18 13:47:09 2017,kernelpls,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2428,3,cv,5,6,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.063,range01,-0.185,0.15,1.294,0.807,Fri Aug 18 13:47:15 2017,kknn,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2429,5,cv,5,6,1,5,11,1.1600836585,epanechnikov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018,range01,-0.051,0.154,1.148,0.745,Fri Aug 18 13:47:18 2017,knn,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2430,3,cv,5,6,1,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.467,range01,-0.345,0.189,1.469,1.113,Fri Aug 18 13:47:22 2017,krlsPoly,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2431,4,cv,5,6,1,5,0.1288330511,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09,range01,0.028,0.143,1.061,0.691,Fri Aug 18 13:47:28 2017,krlsRadial,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2432,5,cv,5,6,1,5,0.000848226,2.4924395395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006,range01,-0.027,0.154,1.122,0.754,Fri Aug 18 13:47:31 2017,lars,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2433,3,cv,5,6,1,5,0.0576514972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.029,range01,-0.002,0.157,1.094,0.737,Fri Aug 18 13:47:35 2017,lars2,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2434,3,cv,5,6,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.018,range01,-0.058,0.164,1.155,0.773,Fri Aug 18 13:47:38 2017,lasso,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2435,3,cv,5,6,1,5,0.1787944811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.127,range01,-0.117,0.162,1.219,0.855,Fri Aug 18 13:47:41 2017,leapBackward,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2436,3,cv,5,6,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.154,range01,-0.106,0.154,1.207,0.876,Fri Aug 18 13:47:44 2017,leapForward,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2437,3,cv,5,6,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.129,range01,-0.072,0.163,1.171,0.857,Fri Aug 18 13:47:47 2017,leapSeq,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2438,3,cv,5,6,1,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.221,range01,-0.118,-1,1.221,0.926,Fri Aug 18 13:47:50 2017,lm,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2439,2,cv,5,6,1,5,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.127,range01,-0.117,-1,1.219,0.855,Fri Aug 18 13:47:55 2017,lmStepAIC,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2440,5,cv,5,6,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:48:00 2017,logicBag,1,1,poly C1 t C2 t C3,ignore,none,range01,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:48:05 2017,logreg,1,1,poly C1 t C2 t C3,ignore,none,range01,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:48:06 2017,M5,1,1,poly C1 t C2 t C3,ignore,none,range01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:48:07 2017,M5Rules,1,1,poly C1 t C2 t C3,ignore,none,range01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:48:16 2017,msaenet,1,1,poly C1 t C2 t C3,ignore,none,range01,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.024,range01,-0.001,0.159,1.094,0.741,Fri Aug 18 13:48:23 2017,nnet,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2446,7,cv,5,6,1,5,16,0.5542882459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:48:27 2017,nnls,1,1,poly C1 t C2 t C3,ignore,none,range01,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:48:28 2017,ordinalNet,1,1,poly C1 t C2 t C3,ignore,none,range01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.023,range01,-0.004,0.165,1.096,0.742,Fri Aug 18 13:48:43 2017,parRF,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2449,15,cv,5,6,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.291,range01,-0.157,0.112,1.263,0.98,Fri Aug 18 13:48:53 2017,pcaNNet,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2450,9,cv,5,6,1,5,18,0.0014153295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.016,range01,-0.033,0.158,1.128,0.771,Fri Aug 18 13:48:56 2017,pcr,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2451,3,cv,5,6,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,PackageFail,Fri Aug 18 13:49:18 2017,pls,1,1,poly C1 t C2 t C3,ignore,none,range01,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.1,range01,-0.074,0.178,1.173,0.835,Fri Aug 18 13:51:11 2017,plsRglm,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2453,15,cv,5,6,1,5,1,0.0926581945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.174,range01,-0.176,0.183,1.284,0.891,Fri Aug 18 13:51:15 2017,ppr,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2454,3,cv,5,6,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,PackageFail,Fri Aug 18 13:51:33 2017,pythonKnnReg,1,1,poly C1 t C2 t C3,ignore,none,range01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.711,range01,-0.695,0.242,1.851,1.298,Fri Aug 18 13:53:26 2017,qrf,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2456,28,cv,5,6,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.144,range01,-0.106,0.154,1.208,0.868,Fri Aug 18 13:59:10 2017,qrnn,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2457,343,cv,5,6,1,5,9,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,range01,Fail,Fail,Fail,Fail,Fri Aug 18 13:59:10 2017,randomGLM,1,1,poly C1 t C2 t C3,ignore,none,range01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04,range01,-0.003,0.173,1.095,0.729,Fri Aug 18 13:59:17 2017,ranger,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2459,7,cv,5,6,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.011,range01,-0.024,0.155,1.119,0.767,Fri Aug 18 14:01:34 2017,Rborist,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2460,136,cv,5,6,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.967,range01,-1.975,0.519,NA,NA,Fri Aug 18 14:01:37 2017,relaxo,1,1,poly C1 t C2 t C3,ignore,none,range01,1.0921297968,random,2461,3,cv,5,6,1,5,18.1194769804,0.7361352749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
