0.146,-0.333,-0.076,0.807,0.854,0.762,Thu Jul 19 17:56:55 2018,regr.fnn,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,210,222,0.7943,1.002,random,1,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3.67,28,3.67,32,3.33,47,3.67,65,3.33,66,3.33,125,3.67
Fail,Fail,Fail,Fail,Fail,Fail,Thu Jul 19 17:57:12 2018,regr.frbs,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,210,222,13
Fail,Fail,Fail,Fail,Fail,Fail,Thu Jul 19 17:57:31 2018,regr.gamboost,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,210,222,12
0.009,-3.062,-2.551,-1,2.82,2.32,Thu Jul 19 17:57:35 2018,regr.gausspr,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,336,222,0.7943,1.002,random,2,nohyperparameters,1,20,no rep,no min,,,,,,0,21,0.979,28,1.12,32,0.00126,47,0.00152,65,3.11,66,2.76,125,3.78
0.009,-0.304,-0.057,1.03,0.84,0.745,Thu Jul 19 18:01:25 2018,regr.gbm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,330,222,0.7943,1.002,random,226,cv,10,20,NA,5,15,7,0.186,18,,0,21,4.02,28,3.06,32,4.09,47,3.99,65,3.6,66,3.49,125,3.74
0.437,-1.09422535400454e+49,-1.33372898198e+49,9.58e+32,1.06e+49,6.25e+48,Thu Jul 19 18:01:39 2018,regr.glm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,330,222,0.7943,1.002,random,8,nohyperparameters,1,20,no rep,no min,,,,,,0,21,-2.45e+48,28,-2.29e+48,32,-2.21e+49,47,1.7e+49,65,-5.4e+45,66,-7.78e+45,125,-2.87e+44
0.009,-0.286,-0.111,0.95,0.883,0.735,Thu Jul 19 18:03:00 2018,regr.glmboost,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,604,222,0.7943,1.002,random,74,cv,10,20,NA,5,1,0.877,,,,0,21,3.7,28,3.43,32,3.34,47,3.58,65,4.01,66,3.35,125,3.56
0.009,-0.203,-0.02,0.995,0.81,0.687,Thu Jul 19 18:03:37 2018,regr.glmnet,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,254,222,0.7943,1.002,random,32,cv,10,20,NA,5,0.431,0.506,,,,0,21,3.77,28,3.7,32,3.67,47,3.73,65,3.83,66,3.65,125,3.69
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:03:39 2018,regr.h2o.deeplearning,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,1
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:03:41 2018,regr.h2o.gbm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,3
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:03:43 2018,regr.h2o.glm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,1
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:03:44 2018,regr.h2o.randomForest,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,1
0.375,0.135,0.032,0.255,0.769,0.495,Thu Jul 19 18:04:05 2018,regr.IBk,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,254,222,0.7943,1.002,random,13,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3,28,4,32,4,47,4,65,3,66,3,125,3.54
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:09:49 2018,regr.kknn,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,2
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:09:50 2018,regr.km,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,2
0.223,0.102,0.176,1,0.655,0.513,Thu Jul 19 18:11:00 2018,regr.ksvm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,242,222,0.7943,1.002,random,66,cv,10,20,NA,5,6.75,0.566,,,,0,21,3.69,28,4.02,32,3.69,47,3.97,65,4.17,66,3.25,125,3.87
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:11:52 2018,regr.laGP,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,2
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:11:53 2018,regr.LiblineaRL2L1SVR,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,1
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:11:55 2018,regr.LiblineaRL2L2SVR,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,1
0.143,-19554.357,-24825.707,0.255,19700,11200,Thu Jul 19 18:12:02 2018,regr.lm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,464,222,0.7943,1.002,random,4,nohyperparameters,1,20,no rep,no min,,,,,,0,21,-12500,28,-7460,32,-49300,47,8870,65,25.7,66,21.9,125,-5.18
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:12:03 2018,regr.mars,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,1
Fail,Fail,Fail,Fail,Fail,Fail,Thu Jul 19 18:12:08 2018,regr.mob,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,464,222,3
0.223,-1.21,-1.049,0.357,1.63,1.26,Thu Jul 19 18:12:43 2018,regr.nnet,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,98,222,0.7943,1.002,random,33,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3.08,28,4.87,32,4.79,47,4.16,65,4.89,66,4.91,125,1.54
0.223,-881454442054181,-961583963073525,0.866,7.64e+14,5.04e+14,Thu Jul 19 18:12:49 2018,regr.pcr,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,98,222,0.7943,1.002,random,2,nohyperparameters,1,20,no rep,no min,,,,,,0,21,-1.16e+14,28,8.8e+14,32,-1.63e+15,47,7.89e+14,65,-1.11e+12,66,-9.48e+13,125,-1.31e+13
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:12:51 2018,regr.penalized,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,2
0.143,-2820.41,-2839.942,0.255,2260,1610,Thu Jul 19 18:12:57 2018,regr.plsr,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,98,222,0.7943,1.002,random,2,nohyperparameters,1,20,no rep,no min,,,,,,0,21,1960,28,1560,32,3000,47,4520,65,7.48,66,-252,125,14.4
0.036,-0.086,0.024,1.02,0.775,0.62,Thu Jul 19 18:36:01 2018,regr.randomForest,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,523,222,0.7943,1.002,random,1382,cv,10,20,NA,5,6,3,,,,0,21,3.86,28,3.94,32,3.91,47,3.89,65,3.64,66,3.5,125,3.64
0.321,-0.062,0.037,0.493,0.765,0.607,Thu Jul 19 18:36:23 2018,regr.randomForestSRC,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,526,222,0.7943,1.002,random,17,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3.58,28,3.62,32,3.89,47,3.73,65,3.9,66,3.5,125,3.69
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:36:25 2018,regr.ranger,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,2
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:36:27 2018,regr.rknn,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,2
NA,-0.183,0,1.01,0.794,0.676,Thu Jul 19 18:37:22 2018,regr.rpart,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,197,222,0.7943,1.002,random,51,cv,10,20,NA,5,0.266,9,43,41,,0,21,3.76,28,3.76,32,3.76,47,3.76,65,3.76,66,3.76,125,3.76
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:37:26 2018,regr.RRF,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,2
0.143,-19554.357,-24825.707,0.255,19700,11200,Thu Jul 19 18:37:29 2018,regr.rsm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,197,222,0.7943,1.002,random,1,nohyperparameters,1,20,no rep,no min,,,,,,0,21,-12500,28,-7460,32,-49300,47,8870,65,25.7,66,21.9,125,-5.18
0.036,-4.559,-3.257,-1,3.38,3.18,Thu Jul 19 18:37:34 2018,regr.rvm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,323,222,0.7943,1.002,random,2,nohyperparameters,1,20,no rep,no min,,,,,,0,21,0.00674,28,0.00464,32,1.12e-14,47,1.09e-14,65,1.06,66,1.29,125,3.39
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:37:37 2018,regr.slim,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,3
0.223,-0.075,0.04,1.01,0.762,0.614,Thu Jul 19 18:38:49 2018,regr.svm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,597,222,0.7943,1.002,random,71,cv,10,20,NA,5,0.409,0.0079,,,,0,21,3.9,28,3.9,32,3.9,47,3.9,65,3.9,66,3.9,125,3.9
Fail,Fail,Fail,Fail,PrePackageFail,Thu Jul 19 18:38:53 2018,regr.xgboost,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,2
1,1,1,-1,0,0,Fri Jul 20 00:49:33 2018,perfect,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,168,222,0.7943,1.002,random,NA,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3,28,4,32,4,47,5,65,4,66,3,125,5
0.009,-0.079,0.004,0.749,0.791,0.616,Fri Jul 20 00:50:19 2018,regr.bartMachine,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,398,222,0.7943,1.002,random,12,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3.94,28,3.81,32,4.09,47,3.87,65,3.92,66,3.5,125,3.61
NA,-0.183,0,1,0.794,0.676,Fri Jul 20 00:50:36 2018,regr.bcart,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,407,222,0.7943,1.002,random,11,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3.76,28,3.76,32,3.76,47,3.76,65,3.76,66,3.76,125,3.76
0.036,-0.102,0.007,0.985,0.789,0.63,Fri Jul 20 01:03:13 2018,regr.blackboost,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,90,222,0.7943,1.002,random,748,cv,10,20,NA,5,8,2,,,,0,21,3.77,28,3.72,32,3.85,47,3.79,65,3.97,66,3.63,125,3.66
Fail,Fail,Fail,Fail,Fail,Fail,Fri Jul 20 01:03:41 2018,regr.blm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,90,222,22
Fail,Fail,Fail,Fail,Fail,Fail,Fri Jul 20 01:03:45 2018,regr.brnn,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,494,222,1
0,-0.106,-0.008,0.825,0.801,0.632,Fri Jul 20 01:03:52 2018,regr.bst,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,494,222,0.7943,1.002,random,2,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3.95,28,3.97,32,3.7,47,3.72,65,3.93,66,3.55,125,3.76
Fail,Fail,Fail,Fail,Fail,Fail,Fri Jul 20 01:03:57 2018,regr.btlm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,494,222,2
0.143,-0.123,-0.017,-1,0.808,0.642,Fri Jul 20 01:04:04 2018,regr.cforest,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,179,222,0.7943,1.002,random,4,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3.92,28,3.92,32,3.91,47,3.88,65,3.8,66,3.68,125,3.6
0,-0.357,-0.114,-1,0.885,0.776,Fri Jul 20 01:04:10 2018,regr.ctree,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,179,222,0.7943,1.002,random,2,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3.55,28,3.55,32,3.55,47,3.55,65,4.54,66,3.55,125,3.55
0.08,-0.543,-0.288,1.03,1.02,0.882,Fri Jul 20 01:04:17 2018,regr.elmNN,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,380,222,0.7943,1.002,random,0,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3.81,28,3.65,32,3.39,47,3.01,65,3.54,66,3.77,125,3.81
0.009,-0.043,0.026,1.02,0.774,0.596,Fri Jul 20 02:37:51 2018,regr.extraTrees,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,210,222,0.7943,1.002,random,5608,cv,10,20,NA,5,11,2,,,,0,21,4.01,28,4,32,3.84,47,3.94,65,3.94,66,3.58,125,3.7
Fail,Fail,Fail,Fail,Fail,Fail,Fri Jul 20 02:38:09 2018,regr.FDboost,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,210,222,14
NA,-0.183,0,1,0.794,0.676,Fri Jul 20 02:38:11 2018,regr.featureless,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,210,222,0.7943,1.002,random,0,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3.76,28,3.76,32,3.76,47,3.76,65,3.76,66,3.76,125,3.76
0.146,-0.333,-0.076,0.807,0.854,0.762,Fri Jul 20 02:38:15 2018,regr.fnn,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,210,222,0.7943,1.002,random,1,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3.67,28,3.67,32,3.33,47,3.67,65,3.33,66,3.33,125,3.67
Fail,Fail,Fail,Fail,Fail,Fail,Fri Jul 20 02:38:31 2018,regr.frbs,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,210,222,13
Fail,Fail,Fail,Fail,Fail,Fail,Fri Jul 20 02:38:50 2018,regr.gamboost,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,210,222,12
0.009,-3.062,-2.551,-1,2.82,2.32,Fri Jul 20 02:38:55 2018,regr.gausspr,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,336,222,0.7943,1.002,random,2,nohyperparameters,1,20,no rep,no min,,,,,,0,21,0.979,28,1.12,32,0.00126,47,0.00152,65,3.11,66,2.76,125,3.78
0.009,-0.304,-0.057,1.03,0.84,0.745,Fri Jul 20 02:42:44 2018,regr.gbm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,330,222,0.7943,1.002,random,226,cv,10,20,NA,5,15,7,0.186,18,,0,21,4.02,28,3.06,32,4.09,47,3.99,65,3.6,66,3.49,125,3.74
0.437,-1.09422535400454e+49,-1.33372898198e+49,9.58e+32,1.06e+49,6.25e+48,Fri Jul 20 02:42:57 2018,regr.glm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,330,222,0.7943,1.002,random,6,nohyperparameters,1,20,no rep,no min,,,,,,0,21,-2.45e+48,28,-2.29e+48,32,-2.21e+49,47,1.7e+49,65,-5.4e+45,66,-7.78e+45,125,-2.87e+44
0.009,-0.286,-0.111,0.95,0.883,0.735,Fri Jul 20 02:44:18 2018,regr.glmboost,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,604,222,0.7943,1.002,random,74,cv,10,20,NA,5,1,0.877,,,,0,21,3.7,28,3.43,32,3.34,47,3.58,65,4.01,66,3.35,125,3.56
0.009,-0.203,-0.02,0.995,0.81,0.687,Fri Jul 20 02:44:55 2018,regr.glmnet,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,254,222,0.7943,1.002,random,32,cv,10,20,NA,5,0.431,0.506,,,,0,21,3.77,28,3.7,32,3.67,47,3.73,65,3.83,66,3.65,125,3.69
0.375,0.135,0.032,0.255,0.769,0.495,Fri Jul 20 02:45:10 2018,regr.IBk,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,254,222,0.7943,1.002,random,3,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3,28,4,32,4,47,4,65,3,66,3,125,3.54
0.223,0.102,0.176,1,0.655,0.513,Fri Jul 20 02:52:03 2018,regr.ksvm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,242,222,0.7943,1.002,random,65,cv,10,20,NA,5,6.75,0.566,,,,0,21,3.69,28,4.02,32,3.69,47,3.97,65,4.17,66,3.25,125,3.87
0.143,-19554.357,-24825.707,0.255,19700,11200,Fri Jul 20 02:53:04 2018,regr.lm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,464,222,0.7943,1.002,random,2,nohyperparameters,1,20,no rep,no min,,,,,,0,21,-12500,28,-7460,32,-49300,47,8870,65,25.7,66,21.9,125,-5.18
Fail,Fail,Fail,Fail,Fail,Fail,Fri Jul 20 02:53:11 2018,regr.mob,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,464,222,3
0.223,-1.21,-1.049,0.357,1.63,1.26,Fri Jul 20 02:53:47 2018,regr.nnet,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,98,222,0.7943,1.002,random,33,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3.08,28,4.87,32,4.79,47,4.16,65,4.89,66,4.91,125,1.54
0.223,-881454442054181,-961583963073525,0.866,7.64e+14,5.04e+14,Fri Jul 20 02:53:51 2018,regr.pcr,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,98,222,0.7943,1.002,random,2,nohyperparameters,1,20,no rep,no min,,,,,,0,21,-1.16e+14,28,8.8e+14,32,-1.63e+15,47,7.89e+14,65,-1.11e+12,66,-9.48e+13,125,-1.31e+13
0.143,-2820.41,-2839.942,0.255,2260,1610,Fri Jul 20 02:53:57 2018,regr.plsr,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,98,222,0.7943,1.002,random,2,nohyperparameters,1,20,no rep,no min,,,,,,0,21,1960,28,1560,32,3000,47,4520,65,7.48,66,-252,125,14.4
0.036,-0.086,0.024,1.02,0.775,0.62,Fri Jul 20 03:16:57 2018,regr.randomForest,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,523,222,0.7943,1.002,random,1377,cv,10,20,NA,5,6,3,,,,0,21,3.86,28,3.94,32,3.91,47,3.89,65,3.64,66,3.5,125,3.64
0.321,-0.062,0.037,0.493,0.765,0.607,Fri Jul 20 03:17:19 2018,regr.randomForestSRC,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,526,222,0.7943,1.002,random,16,nohyperparameters,1,20,no rep,no min,,,,,,0,21,3.58,28,3.62,32,3.89,47,3.73,65,3.9,66,3.5,125,3.69
NA,-0.183,0,1.01,0.794,0.676,Fri Jul 20 03:18:16 2018,regr.rpart,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,197,222,0.7943,1.002,random,51,cv,10,20,NA,5,0.266,9,43,41,,0,21,3.76,28,3.76,32,3.76,47,3.76,65,3.76,66,3.76,125,3.76
0.143,-19554.357,-24825.707,0.255,19700,11200,Fri Jul 20 03:18:24 2018,regr.rsm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,197,222,0.7943,1.002,random,1,nohyperparameters,1,20,no rep,no min,,,,,,0,21,-12500,28,-7460,32,-49300,47,8870,65,25.7,66,21.9,125,-5.18
0.036,-4.559,-3.257,-1,3.38,3.18,Fri Jul 20 03:18:29 2018,regr.rvm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,323,222,0.7943,1.002,random,2,nohyperparameters,1,20,no rep,no min,,,,,,0,21,0.00674,28,0.00464,32,1.12e-14,47,1.09e-14,65,1.06,66,1.29,125,3.39
0.223,-0.075,0.04,1.01,0.762,0.614,Fri Jul 20 03:19:43 2018,regr.svm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,1,20,403,597,222,0.7943,1.002,random,70,cv,10,20,NA,5,0.409,0.0079,,,,0,21,3.9,28,3.9,32,3.9,47,3.9,65,3.9,66,3.9,125,3.9
1,1,1,-1,0,0,Fri Jul 20 03:19:51 2018,perfect,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,597,222,0.9488,0.9938,random,NA,nohyperparameters,1,20,no rep,no min,,,,,,0,36,4,40,5,69,2,80,4,83,3,91,4
0.045,-0.117,-0.04,0.729,0.987,0.745,Fri Jul 20 03:20:25 2018,regr.bartMachine,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,435,222,0.9488,0.9938,random,8,nohyperparameters,1,20,no rep,no min,,,,,,0,36,4.21,40,3.45,69,3.75,80,3.72,83,3.46,91,3.78
NA,-0.113,0,0.994,0.949,0.742,Fri Jul 20 03:20:42 2018,regr.bcart,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,444,222,0.9488,0.9938,random,12,nohyperparameters,1,20,no rep,no min,,,,,,0,36,3.77,40,3.77,69,3.77,80,3.77,83,3.77,91,3.77
0.593,0.043,0.126,0.958,0.829,0.638,Fri Jul 20 03:32:41 2018,regr.blackboost,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,129,222,0.9488,0.9938,random,712,cv,10,20,NA,5,2,10,,,,0,36,3.9,40,3.91,69,3.53,80,3.69,83,3.69,91,4.1
Fail,Fail,Fail,Fail,Fail,Fail,Fri Jul 20 03:32:50 2018,regr.blm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,129,222,2
Fail,Fail,Fail,Fail,Fail,Fail,Fri Jul 20 03:32:54 2018,regr.brnn,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,533,222,2
0.112,-0.008,0.065,0.822,0.887,0.672,Fri Jul 20 03:33:01 2018,regr.bst,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,533,222,0.9488,0.9938,random,3,nohyperparameters,1,20,no rep,no min,,,,,,0,36,3.67,40,4.19,69,3.86,80,3.81,83,3.67,91,3.82
Fail,Fail,Fail,Fail,Fail,Fail,Fri Jul 20 03:33:06 2018,regr.btlm,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,533,222,2
0.045,-0.029,-0.002,-1,0.95,0.686,Fri Jul 20 03:33:13 2018,regr.cforest,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,617,222,0.9488,0.9938,random,4,nohyperparameters,1,20,no rep,no min,,,,,,0,36,4.03,40,3.72,69,3.81,80,3.82,83,3.65,91,3.84
Fail,Fail,Fail,Fail,PrePackageFail,Fri Jul 20 03:33:16 2018,regr.crs,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,3
NA,-0.113,0,-1,0.949,0.742,Fri Jul 20 03:33:20 2018,regr.ctree,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,617,222,0.9488,0.9938,random,2,nohyperparameters,1,20,no rep,no min,,,,,,0,36,3.77,40,3.77,69,3.77,80,3.77,83,3.77,91,3.77
Fail,Fail,Fail,Fail,PrePackageFail,Fri Jul 20 03:33:22 2018,regr.cubist,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,2
NA,-0.113,0,0.994,0.949,0.742,Fri Jul 20 03:33:30 2018,regr.cvglmnet,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,121,222,0.9488,0.9938,random,5,nohyperparameters,1,20,no rep,no min,,,,,,0,36,3.77,40,3.77,69,3.77,80,3.77,83,3.77,91,3.77
Fail,Fail,Fail,Fail,PrePackageFail,Fri Jul 20 03:33:34 2018,regr.earth,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,3
0.045,-0.332,-0.167,1.25,1.11,0.888,Fri Jul 20 03:33:36 2018,regr.elmNN,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,322,222,0.9488,0.9938,random,1,nohyperparameters,1,20,no rep,no min,,,,,,0,36,4.82,40,3.22,69,3.77,80,4.13,83,3.4,91,3.58
Fail,Fail,Fail,Fail,PrePackageFail,Fri Jul 20 03:33:38 2018,regr.evtree,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,2
0.075,-0.194,-0.067,1.03,1.01,0.796,Fri Jul 20 05:27:58 2018,regr.extraTrees,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,154,222,0.9488,0.9938,random,6857,cv,10,20,NA,5,79,5,,,,0,36,4.13,40,3.49,69,3.75,80,3.8,83,3.76,91,3.57
Fail,Fail,Fail,Fail,Fail,Fail,Fri Jul 20 05:28:13 2018,regr.FDboost,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,154,222,12
NA,-0.113,0,0.994,0.949,0.742,Fri Jul 20 05:28:15 2018,regr.featureless,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,154,222,0.9488,0.9938,random,0,nohyperparameters,1,20,no rep,no min,,,,,,0,36,3.77,40,3.77,69,3.77,80,3.77,83,3.77,91,3.77
0.053,-0.333,-0.073,0.764,1.02,0.889,Fri Jul 20 05:28:18 2018,regr.fnn,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,154,222,0.9488,0.9938,random,0,nohyperparameters,1,20,no rep,no min,,,,,,0,36,3.33,40,3.33,69,3.33,80,3.67,83,4,91,3.67
Fail,Fail,Fail,Fail,Fail,Fail,Fri Jul 20 05:28:30 2018,regr.frbs,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,154,222,9
Fail,Fail,Fail,Fail,Fail,Fail,Fri Jul 20 05:28:49 2018,regr.gamboost,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,154,222,11
0.672,-2.505,-2.034,-1,2.88,2.34,Fri Jul 20 05:28:53 2018,regr.gausspr,1,2,4thPCALL,ignore,none,asis,ALTA,firstfullPCAs4bk,2,20,403,282,222,0.9488,0.9938,random,2,nohyperparameters,1,20,no rep,no min,,,,,,0,36,2.06e-05,40,2.1e-05,69,3.12,80,2.3,83,2.94,91,1.86
