,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h2oa,h2oAutoml 10,Fri Jul 13 00:09:54 2018,0.28,2,ifs C1 & C2 on C1,ignore,none,all,ALTA,carEnstest4,2,5,403,624,222,,V2.1,1,V2.4,0.961,V2.3,0.959,V2,0.915,V2.2,0.903,V8.2,0.879,ICA4,0.875,V3.1,0.872,V4.3,0.871,PC7,0.864,V4.1,0.857,V4.2,0.851,V5.2,0.844,V3,0.841,V7.2,0.838,V3.4,0.838,ICA5,0.837,ICA7,0.836,V6.1,0.834,V5.1,0.832,ICA2,0.832,V5.4,0.832,PC6,0.83,V9.1,0.826,V8,0.823,PC9,0.821,V6,0.82,ICA6,0.819,V5.3,0.817,V4.4,0.814,ICA3,0.809,V8.1,0.809,PC5,0.803,V9.2,0.803,V10,0.802,V10.3,0.801,V10.2,0.801,ICA1,0.801,PC3,0.8,V8.3,0.8,V9,0.798,V3.3,0.798,V10.1,0.795,V7.4,0.794,V4,0.794,PC8,0.791,V3.2,0.791,PC4,0.784,V9.3,0.783,V6.3,0.777,ICA8,0.774,V10.4,0.774,PC2,0.773,ICA9,0.771,V5,0.767,V6.4,0.764,V7.1,0.762,V7.3,0.76,V8.4,0.756,V7,0.754,V6.2,0.748,V9.4,0.742,PC1,0.739
h2oa,h2oAutoml 100,Fri Jul 13 01:50:16 2018,0.369,2,ifs C1 & C2 on C1,ignore,none,all,ALTA,carEnstest4,2,5,403,624,222,,V2,1,V2.3,0.978,V2.2,0.954,V2.1,0.953,V2.4,0.95,PC7,0.701,V3.4,0.698,V3.1,0.683,ICA7,0.676,ICA1,0.673,V3.3,0.67,V3,0.664,ICA4,0.663,V4,0.643,V5.2,0.634,V4.3,0.633,V3.2,0.633,V4.1,0.629,PC8,0.628,V5,0.627,PC5,0.625,V4.2,0.62,PC1,0.615,V4.4,0.614,PC3,0.614,ICA2,0.613,V5.4,0.604,V5.3,0.603,V5.1,0.603,V7.2,0.595,ICA6,0.589,PC9,0.577,ICA8,0.576,PC6,0.571,V8.2,0.559,V8.1,0.557,V7.4,0.556,V7,0.556,V8.3,0.556,V7.1,0.555,V6.2,0.55,ICA3,0.544,ICA9,0.543,PC2,0.534,ICA5,0.53,V9,0.529,V10,0.526,V7.3,0.523,V10.3,0.523,V6.4,0.522,V10.2,0.52,V10.4,0.52,V6,0.517,V9.4,0.512,V9.2,0.512,V6.1,0.51,V6.3,0.507,V9.1,0.507,V8,0.504,V9.3,0.5,PC4,0.498,V8.4,0.482,V10.1,0.45
h2oa,h2oAutoml 300,Fri Jul 13 01:50:19 2018,0.369,2,ifs C1 & C2 on C1,ignore,none,all,ALTA,carEnstest4,2,5,403,624,222,,V2,1,V2.3,0.978,V2.2,0.954,V2.1,0.953,V2.4,0.95,PC7,0.701,V3.4,0.698,V3.1,0.683,ICA7,0.676,ICA1,0.673,V3.3,0.67,V3,0.664,ICA4,0.663,V4,0.643,V5.2,0.634,V4.3,0.633,V3.2,0.633,V4.1,0.629,PC8,0.628,V5,0.627,PC5,0.625,V4.2,0.62,PC1,0.615,V4.4,0.614,PC3,0.614,ICA2,0.613,V5.4,0.604,V5.3,0.603,V5.1,0.603,V7.2,0.595,ICA6,0.589,PC9,0.577,ICA8,0.576,PC6,0.571,V8.2,0.559,V8.1,0.557,V7.4,0.556,V7,0.556,V8.3,0.556,V7.1,0.555,V6.2,0.55,ICA3,0.544,ICA9,0.543,PC2,0.534,ICA5,0.53,V9,0.529,V10,0.526,V7.3,0.523,V10.3,0.523,V6.4,0.522,V10.2,0.52,V10.4,0.52,V6,0.517,V9.4,0.512,V9.2,0.512,V6.1,0.51,V6.3,0.507,V9.1,0.507,V8,0.504,V9.3,0.5,PC4,0.498,V8.4,0.482,V10.1,0.45
h2oa,h2oAutoml 1,Fri Jul 13 03:52:06 2018,0.377,2,ifs C1 & C2 on C1,ignore,none,all,ALTA,carEnstest4,3,5,403,624,222,,ICA1,1,V4.1,0.732,V4.2,0.45,V4.4,0.189,V6,0.174,PC1,0.16,V2.1,0.114,V3,0.111,V2.2,0.11,V4,0.101,V2.3,0.0941,V2,0.0829,V8.4,0.0713,V7.2,0.0695,V9.1,0.0622,ICA4,0.058,PC9,0.0497,V3.3,0.049,V8.3,0.0475,V6.3,0.0468,V6.4,0.0464,V7.1,0.0405,V9.3,0.0399,ICA9,0.0369,ICA8,0.0329,V6.1,0.0285,V8.2,0.0261,V5.2,0.0239,V9.2,0.0237,V3.1,0.0231,V10.3,0.0229,V6.2,0.0226,ICA7,0.0213,V10.1,0.0174,V2.4,0.0144,ICA2,0.0143,V10,0.0136,V4.3,0.0126,V3.4,0.0113,V9,0.0113,PC2,0.0106,PC8,0.00972,ICA5,0.00769,ICA3,0.00654,PC6,0.00594,V5.3,0.00542,V8,0.0054,ICA6,0.00474,V10.2,0.00469,V5.4,0.00434,PC4,0.0027,V7,0.0024,V5.1,0.00174,V10.4,0.001,V3.2,0.000675,PC7,0.000598,V8.1,0.000526,V7.3,0.000435,V7.4,0.000299,PC5,0.000294,PC3,0.000267,V5,9.13e-05,V9.4,1.39e-05
h2oa,h2oAutoml 10,Fri Jul 13 04:02:28 2018,0.375,2,ifs C1 & C2 on C1,ignore,none,all,ALTA,carEnstest4,3,5,403,624,222,,V2.1,1,V2.4,0.958,V2.3,0.956,V2.2,0.922,V2,0.908,V4.3,0.868,V4.2,0.865,V4.1,0.855,V4,0.849,V3,0.846,V6.1,0.844,PC6,0.841,ICA3,0.836,V3.1,0.835,V10.2,0.83,V10.1,0.83,ICA2,0.829,PC7,0.827,V10,0.823,V3.4,0.823,V5.4,0.818,V6,0.818,V4.4,0.817,ICA4,0.816,PC9,0.816,V8.2,0.812,PC4,0.812,ICA7,0.81,V8,0.809,V10.3,0.804,V5.2,0.801,V3.3,0.797,PC5,0.796,V10.4,0.792,V5.1,0.791,V3.2,0.791,ICA5,0.786,V8.3,0.786,ICA1,0.784,V5.3,0.784,V7.2,0.781,V7.4,0.778,V9.1,0.774,V5,0.769,ICA6,0.768,V6.4,0.767,V8.1,0.766,V6.3,0.765,ICA8,0.765,V7.1,0.763,ICA9,0.76,V9,0.76,PC1,0.75,V9.2,0.748,V9.3,0.745,V7,0.743,PC2,0.733,V6.2,0.731,V9.4,0.73,PC3,0.73,PC8,0.727,V8.4,0.724,V7.3,0.719
h2oa,h2oAutoml 100,Fri Jul 13 05:42:54 2018,0.443,2,ifs C1 & C2 on C1,ignore,none,all,ALTA,carEnstest4,3,5,403,624,222,,V2,1,V2.3,1,V2.1,0.95,V2.4,0.943,V2.2,0.912,V4.1,0.907,V4.2,0.883,V4.3,0.876,ICA1,0.863,V4,0.855,V4.4,0.839,ICA7,0.715,PC8,0.713,ICA2,0.709,PC6,0.686,PC4,0.682,PC7,0.676,V3.4,0.663,V3.1,0.663,ICA3,0.658,V3.2,0.652,V3,0.642,PC9,0.634,V3.3,0.627,ICA5,0.598,V10,0.598,ICA4,0.591,V7.2,0.586,V7.1,0.581,V7.4,0.569,V5.4,0.551,V5.3,0.551,V6.4,0.549,PC2,0.545,V5.2,0.544,V5.1,0.543,V5,0.542,V6.1,0.54,ICA8,0.539,V10.4,0.538,PC1,0.531,V6.2,0.525,V7,0.521,PC3,0.52,V10.3,0.52,V9.1,0.52,V6,0.518,V10.1,0.518,ICA6,0.516,V8.3,0.509,V8.2,0.508,V9.3,0.505,V9,0.505,V10.2,0.504,V9.4,0.5,V7.3,0.5,V8,0.493,V6.3,0.492,V8.1,0.486,PC5,0.482,ICA9,0.479,V8.4,0.465,V9.2,0.448
h2oa,h2oAutoml 300,Fri Jul 13 05:42:57 2018,0.443,2,ifs C1 & C2 on C1,ignore,none,all,ALTA,carEnstest4,3,5,403,624,222,,V2,1,V2.3,1,V2.1,0.95,V2.4,0.943,V2.2,0.912,V4.1,0.907,V4.2,0.883,V4.3,0.876,ICA1,0.863,V4,0.855,V4.4,0.839,ICA7,0.715,PC8,0.713,ICA2,0.709,PC6,0.686,PC4,0.682,PC7,0.676,V3.4,0.663,V3.1,0.663,ICA3,0.658,V3.2,0.652,V3,0.642,PC9,0.634,V3.3,0.627,ICA5,0.598,V10,0.598,ICA4,0.591,V7.2,0.586,V7.1,0.581,V7.4,0.569,V5.4,0.551,V5.3,0.551,V6.4,0.549,PC2,0.545,V5.2,0.544,V5.1,0.543,V5,0.542,V6.1,0.54,ICA8,0.539,V10.4,0.538,PC1,0.531,V6.2,0.525,V7,0.521,PC3,0.52,V10.3,0.52,V9.1,0.52,V6,0.518,V10.1,0.518,ICA6,0.516,V8.3,0.509,V8.2,0.508,V9.3,0.505,V9,0.505,V10.2,0.504,V9.4,0.5,V7.3,0.5,V8,0.493,V6.3,0.492,V8.1,0.486,PC5,0.482,ICA9,0.479,V8.4,0.465,V9.2,0.448
caretEns,caretEnsGreedyGlm,Fri Jul 13 07:37:36 2018,0.725,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest4,1,5,403,624,222,,V9,1.37,V7,2.86,V8,3.98,V2,4.49,V10,4.98,V5,6.02,V6,11.6,V3,27.1,V4,37.6
h2oa,h2oAutoml 1,Fri Jul 13 08:18:57 2018,0.359,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest4,1,5,403,624,222,,V4,1,V2,0.337,V3,0.313,V5,0.27,V8,0.0953,V7,0.0855,V6,0.0474,V10,0.043,V9,0.0354
h2oa,h2oAutoml 10,Fri Jul 13 08:29:16 2018,0.246,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest4,1,5,403,624,222,,V4,1,V2,0.97,V3,0.955,V8,0.883,V7,0.86,V5,0.807,V6,0.791,V10,0.756,V9,0.73
h2oa,h2oAutoml 100,Fri Jul 13 10:09:46 2018,0.197,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest4,1,5,403,624,222,,V4,1,V2,0.947,V3,0.938,V8,0.837,V7,0.833,V5,0.79,V6,0.776,V10,0.73,V9,0.709
h2oa,h2oAutoml 300,Fri Jul 13 10:09:49 2018,0.197,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest4,1,5,403,624,222,,V4,1,V2,0.947,V3,0.938,V8,0.837,V7,0.833,V5,0.79,V6,0.776,V10,0.73,V9,0.709
caretEns,caretEnsGreedyGlm,Fri Jul 13 10:33:50 2018,0.699,2,ifs C1 & C2 on C1,ignore,none,YeoJohnson,ALTA,carEnstest4,2,5,403,624,222,,V9,1.48,V8,1.72,V2,5.81,V5,6.13,V10,6.43,V7,8.39,V6,14.5,V3,14.9,V4,40.6
