pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,fold,maxfold,seed,seedit,foldseed,RMSEmean,RMSEmeantrain,hpGen,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTuneparams,btp1,btp2,btp3,btp4,btp5,btp6,btp7,btp8,btp9,btp10,btp11 
0.01,0.01,100,100,100,Wed Aug 02 16:37:25 2017,dummy,8,1,bac latent features,ignore,none,asis,CLOUD,10hp10cv,1,5,403,624,222,0.9,0.9284,random,434,cv,10,10,NA,5,15,1.3312352844514,0.968602964049205,1.30087468028069,1.36411243351176,,,
Fail,Fail,Fail,Fail,PackageFail,Mon Jun 04 03:17:22 2018,regr.crs,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,28
NA,NA,-1,NA,NA,Mon Jun 04 03:17:24 2018,regr.ctree,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,184,222,0.424,0.3937,nohyperparam,2,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 03:17:27 2018,regr.cubist,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,188,222,0.424,0.3937,nohyperparam,3,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 03:17:31 2018,regr.cvglmnet,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,107,222,0.424,0.3937,nohyperparam,4,cv,10,10,NA,5,
0.7,0.648,-1,0.147,0.0967,Mon Jun 04 03:17:36 2018,regr.earth,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,107,222,0.424,0.3937,nohyperparam,4,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 03:17:37 2018,regr.elmNN,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,271,222,0.424,0.3937,nohyperparam,1,cv,10,10,NA,5,
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 03:17:38 2018,regr.evtree,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,0
-0.01,0,-1,0.424,0.329,Mon Jun 04 03:17:39 2018,regr.featureless,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,271,222,0.424,0.3937,nohyperparam,1,cv,10,10,NA,5,
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 03:17:40 2018,regr.fnn,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,0
NA,NA,-1,NA,NA,Mon Jun 04 03:18:03 2018,regr.frbs,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,271,222,0.424,0.3937,nohyperparam,23,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 03:18:10 2018,regr.gamboost,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,271,222,0.424,0.3937,nohyperparam,7,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 03:18:19 2018,regr.gausspr,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,189,222,0.424,0.3937,nohyperparam,9,cv,10,10,NA,5,
NA,NA,0.142,NA,NA,Mon Jun 04 03:20:46 2018,regr.gbm,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,193,222,0.424,0.3937,random,147,cv,10,10,NA,5,299,1,0.211829471834702,15
NA,NA,-1,NA,NA,Mon Jun 04 03:20:49 2018,regr.glm,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,193,222,0.424,0.3937,nohyperparam,2,cv,10,10,NA,5,
NA,NA,0.15,NA,NA,Mon Jun 04 03:21:48 2018,regr.glmboost,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,51,222,0.424,0.3937,random,59,cv,10,10,NA,5,404,0.157794909086078
NA,NA,0.148,NA,NA,Mon Jun 04 03:21:59 2018,regr.glmnet,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,533,222,0.424,0.3937,random,10,cv,10,10,NA,5,0.743414057884365,0.00738160704033429
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 03:21:59 2018,regr.h2o.deeplearning,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 03:22:00 2018,regr.h2o.gbm,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 03:22:00 2018,regr.h2o.glm,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 03:22:00 2018,regr.h2o.randomForest,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 03:22:01 2018,regr.IBk,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 03:22:01 2018,regr.kknn,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 03:22:02 2018,regr.km,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,0
NA,NA,NA,NA,NA,Mon Jun 04 03:23:45 2018,regr.ksvm,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,312,222,0.424,0.3937,random,103,cv,10,10,NA,5,0.0368953910119801,14.1818172355967
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 03:23:46 2018,regr.laGP,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 03:23:46 2018,regr.LiblineaRL2L1SVR,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,0
NA,NA,-1,NA,NA,Mon Jun 04 03:23:48 2018,regr.lm,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,312,222,0.424,0.3937,nohyperparam,1,cv,10,10,NA,5,
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 03:23:48 2018,regr.mars,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,0
NA,NA,-1,NA,NA,Mon Jun 04 03:23:50 2018,regr.mob,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,312,222,0.424,0.3937,nohyperparam,1,cv,10,10,NA,5,
NA,NA,0.386,NA,NA,Mon Jun 04 03:24:23 2018,regr.nnet,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,520,222,0.424,0.3937,random,33,cv,10,10,NA,5,5,0.157595507271102
0.475,0.434,-1,0.239,0.17,Mon Jun 04 03:24:35 2018,regr.nodeHarvest,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,538,222,0.424,0.3937,nohyperparam,12,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 03:24:38 2018,regr.pcr,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,538,222,0.424,0.3937,nohyperparam,3,cv,10,10,NA,5,
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 03:24:39 2018,regr.penalized.fusedlasso,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 03:24:39 2018,regr.penalized.lasso,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 03:24:39 2018,regr.penalized.ridge,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,0
NA,NA,-1,NA,NA,Mon Jun 04 03:24:43 2018,regr.plsr,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,538,222,0.424,0.3937,nohyperparam,3,cv,10,10,NA,5,
NA,NA,0.14,NA,NA,Mon Jun 04 04:37:26 2018,regr.randomForest,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,266,222,0.424,0.3937,random,4362,cv,10,10,NA,5,1,75
NA,NA,-1,NA,NA,Mon Jun 04 04:37:54 2018,regr.randomForestSRC,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,268,222,0.424,0.3937,nohyperparam,27,cv,10,10,NA,5,
NA,NA,0.141,NA,NA,Mon Jun 04 05:13:24 2018,regr.ranger,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,327,222,0.424,0.3937,random,2129,cv,10,10,NA,5,59,2
NA,NA,-1,NA,NA,Mon Jun 04 05:13:27 2018,regr.rknn,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,12,222,0.424,0.3937,nohyperparam,2,cv,10,10,NA,5,
NA,NA,0.194,NA,NA,Mon Jun 04 05:14:14 2018,regr.rpart,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,514,222,0.424,0.3937,random,34,cv,10,10,NA,5,0.00120428385071127,13,28,26
NA,NA,0.142,NA,NA,Mon Jun 04 06:50:11 2018,regr.RRF,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,513,222,0.424,0.3937,random,5757,cv,10,10,NA,5,43,0.528382972348481
NA,NA,-1,NA,NA,Mon Jun 04 06:50:20 2018,regr.rsm,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,513,222,0.424,0.3937,nohyperparam,8,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 06:50:45 2018,regr.rvm,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,431,222,0.424,0.3937,nohyperparam,24,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 06:51:27 2018,regr.slim,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,431,222,0.424,0.3937,nohyperparam,41,cv,10,10,NA,5,
NA,NA,NA,NA,NA,Mon Jun 04 06:55:59 2018,regr.svm,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,290,222,0.424,0.3937,random,272,cv,10,10,NA,5,0.428741220514718,68.1885287090182
0.606,0.569,0.168,0.182,0.128,Mon Jun 04 07:06:45 2018,regr.xgboost,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,492,222,0.424,0.3937,random,646,cv,10,10,NA,5,420,4,0.361587093766779,1.0420720349066,0.643776721786708,9.03409272432327,0.295912299305201
NA,NA,-1,NA,NA,Mon Jun 04 07:06:48 2018,regr.xyf,1,2,kaggle housing,ignore,none,expoTrans,HOPPER,15th10hp10cvml,1,5,403,492,222,0.424,0.3937,nohyperparam,3,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 07:09:11 2018,regr.bartMachine,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,598,222,0.424,0.1278,nohyperparam,73,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 07:09:20 2018,regr.bcart,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,601,222,0.424,0.1278,nohyperparam,9,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 07:09:22 2018,regr.bdk,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,601,222,0.424,0.1278,nohyperparam,1,cv,10,10,NA,5,
NA,NA,0.0469,NA,NA,Mon Jun 04 07:13:14 2018,regr.blackboost,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,488,222,0.424,0.1278,random,231,cv,10,10,NA,5,4,119
NA,NA,-1,NA,NA,Mon Jun 04 07:13:52 2018,regr.brnn,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,200,222,0.424,0.1278,nohyperparam,37,cv,10,10,NA,5,
0.33,0.312,-1,0.292,0.22,Mon Jun 04 07:13:53 2018,regr.bst,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,200,222,0.424,0.1278,nohyperparam,1,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 07:14:07 2018,regr.cforest,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,623,222,0.424,0.1278,nohyperparam,13,cv,10,10,NA,5,
Fail,Fail,Fail,Fail,PackageFail,Mon Jun 04 07:14:32 2018,regr.crs,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,25
NA,NA,-1,NA,NA,Mon Jun 04 07:14:34 2018,regr.ctree,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,623,222,0.424,0.1278,nohyperparam,2,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 07:14:38 2018,regr.cubist,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,3,222,0.424,0.1278,nohyperparam,4,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 07:14:42 2018,regr.cvglmnet,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,546,222,0.424,0.1278,nohyperparam,3,cv,10,10,NA,5,
0.705,0.659,-1,0.144,0.0967,Mon Jun 04 07:14:43 2018,regr.earth,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,546,222,0.424,0.1278,nohyperparam,1,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 07:14:45 2018,regr.elmNN,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,89,222,0.424,0.1278,nohyperparam,1,cv,10,10,NA,5,
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 07:14:45 2018,regr.evtree,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
-0.003,0,-1,0.424,0.329,Mon Jun 04 07:14:46 2018,regr.featureless,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,89,222,0.424,0.1278,nohyperparam,1,cv,10,10,NA,5,
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 07:14:47 2018,regr.fnn,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
NA,NA,-1,NA,NA,Mon Jun 04 07:15:08 2018,regr.frbs,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,89,222,0.424,0.1278,nohyperparam,21,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 07:15:16 2018,regr.gamboost,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,89,222,0.424,0.1278,nohyperparam,7,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 07:15:24 2018,regr.gausspr,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,7,222,0.424,0.1278,nohyperparam,8,cv,10,10,NA,5,
NA,NA,0.0428,NA,NA,Mon Jun 04 07:28:36 2018,regr.gbm,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,203,222,0.424,0.1278,random,791,cv,10,10,NA,5,672,5,0.0292384009084199,18
NA,NA,-1,NA,NA,Mon Jun 04 07:28:38 2018,regr.glm,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,203,222,0.424,0.1278,nohyperparam,2,cv,10,10,NA,5,
NA,NA,0.0491,NA,NA,Mon Jun 04 07:29:42 2018,regr.glmboost,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,61,222,0.424,0.1278,random,64,cv,10,10,NA,5,610,0.94459892809391
NA,NA,0.0477,NA,NA,Mon Jun 04 07:29:53 2018,regr.glmnet,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,543,222,0.424,0.1278,random,10,cv,10,10,NA,5,0.64034190424718,0.00196269879503172
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 07:29:53 2018,regr.h2o.deeplearning,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 07:29:53 2018,regr.h2o.gbm,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 07:29:54 2018,regr.h2o.glm,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 07:29:54 2018,regr.h2o.randomForest,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 07:29:54 2018,regr.IBk,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 07:29:55 2018,regr.kknn,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 07:29:55 2018,regr.km,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
NA,NA,0.0494,NA,NA,Mon Jun 04 07:31:53 2018,regr.ksvm,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,321,222,0.424,0.1278,random,118,cv,10,10,NA,5,1.93482671718391,0.000869933944610255
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 07:31:54 2018,regr.laGP,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 07:31:54 2018,regr.LiblineaRL2L1SVR,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
NA,NA,-1,NA,NA,Mon Jun 04 07:31:56 2018,regr.lm,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,321,222,0.424,0.1278,nohyperparam,1,cv,10,10,NA,5,
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 07:31:56 2018,regr.mars,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
NA,NA,-1,NA,NA,Mon Jun 04 07:31:58 2018,regr.mob,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,321,222,0.424,0.1278,nohyperparam,1,cv,10,10,NA,5,
NA,NA,0.0447,NA,NA,Mon Jun 04 07:33:12 2018,regr.nnet,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,412,222,0.424,0.1278,random,74,cv,10,10,NA,5,4,0.120024739660382
0.504,0.452,-1,0.232,0.163,Mon Jun 04 07:33:27 2018,regr.nodeHarvest,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,106,222,0.424,0.1278,nohyperparam,14,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 07:33:29 2018,regr.pcr,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,106,222,0.424,0.1278,nohyperparam,2,cv,10,10,NA,5,
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 07:33:30 2018,regr.penalized.fusedlasso,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 07:33:30 2018,regr.penalized.lasso,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 07:33:30 2018,regr.penalized.ridge,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
NA,NA,-1,NA,NA,Mon Jun 04 07:33:34 2018,regr.plsr,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,106,222,0.424,0.1278,nohyperparam,3,cv,10,10,NA,5,
NA,NA,0.0451,NA,NA,Mon Jun 04 09:20:05 2018,regr.randomForest,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,194,222,0.424,0.1278,random,6391,cv,10,10,NA,5,1,80
NA,NA,-1,NA,NA,Mon Jun 04 09:20:55 2018,regr.randomForestSRC,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,196,222,0.424,0.1278,nohyperparam,45,cv,10,10,NA,5,
NA,NA,0.0457,NA,NA,Mon Jun 04 10:00:27 2018,regr.ranger,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,255,222,0.424,0.1278,random,2371,cv,10,10,NA,5,70,4
NA,NA,-1,NA,NA,Mon Jun 04 10:00:31 2018,regr.rknn,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,12,222,0.424,0.1278,nohyperparam,2,cv,10,10,NA,5,
NA,NA,0.064,NA,NA,Mon Jun 04 10:01:09 2018,regr.rpart,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,514,222,0.424,0.1278,random,38,cv,10,10,NA,5,0.00351819230561951,10,38,7
NA,NA,0.0453,NA,NA,Mon Jun 04 11:09:38 2018,regr.RRF,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,585,222,0.424,0.1278,random,4109,cv,10,10,NA,5,82,0.88422312727198
NA,NA,-1,NA,NA,Mon Jun 04 11:09:51 2018,regr.rsm,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,585,222,0.424,0.1278,nohyperparam,10,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 11:12:07 2018,regr.rvm,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,503,222,0.424,0.1278,nohyperparam,135,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 11:12:30 2018,regr.slim,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,503,222,0.424,0.1278,nohyperparam,23,cv,10,10,NA,5,
NA,NA,0.0515,NA,NA,Mon Jun 04 11:17:40 2018,regr.svm,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,361,222,0.424,0.1278,random,310,cv,10,10,NA,5,2.55448061182564,0.000489767824954243
0.602,0.554,0.0564,0.189,0.13,Mon Jun 04 11:32:01 2018,regr.xgboost,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,260,222,0.424,0.1278,random,859,cv,10,10,NA,5,50,4,0.29687235432188,0.191016022581607,0.456982178334147,8.55603277217597,0.498165075958241
NA,NA,-1,NA,NA,Mon Jun 04 11:32:04 2018,regr.xyf,1,1,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,260,222,0.424,0.1278,nohyperparam,3,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 11:34:40 2018,regr.bartMachine,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,598,222,0.424,0.3937,nohyperparam,76,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 11:34:48 2018,regr.bcart,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,601,222,0.424,0.3937,nohyperparam,8,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 11:34:49 2018,regr.bdk,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,601,222,0.424,0.3937,nohyperparam,1,cv,10,10,NA,5,
NA,NA,0.146,NA,NA,Mon Jun 04 11:38:55 2018,regr.blackboost,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,488,222,0.424,0.3937,random,246,cv,10,10,NA,5,4,119
NA,NA,-1,NA,NA,Mon Jun 04 11:39:36 2018,regr.brnn,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,200,222,0.424,0.3937,nohyperparam,39,cv,10,10,NA,5,
0.331,0.314,-1,0.291,0.219,Mon Jun 04 11:39:37 2018,regr.bst,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,200,222,0.424,0.3937,nohyperparam,1,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 11:39:51 2018,regr.cforest,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,528,222,0.424,0.3937,nohyperparam,14,cv,10,10,NA,5,
Fail,Fail,Fail,Fail,PackageFail,Mon Jun 04 11:40:53 2018,regr.crs,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,62
NA,NA,-1,NA,NA,Mon Jun 04 11:40:56 2018,regr.ctree,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,528,222,0.424,0.3937,nohyperparam,2,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 11:41:01 2018,regr.cubist,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,532,222,0.424,0.3937,nohyperparam,5,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 11:41:05 2018,regr.cvglmnet,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,451,222,0.424,0.3937,nohyperparam,3,cv,10,10,NA,5,
0.698,0.654,-1,0.144,0.0966,Mon Jun 04 11:41:07 2018,regr.earth,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,451,222,0.424,0.3937,nohyperparam,2,cv,10,10,NA,5,
NA,NA,-1,NA,NA,Mon Jun 04 11:41:08 2018,regr.elmNN,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,618,222,0.424,0.3937,nohyperparam,1,cv,10,10,NA,5,
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 11:41:08 2018,regr.evtree,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
-0.01,0,-1,0.424,0.329,Mon Jun 04 11:41:09 2018,regr.featureless,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,618,222,0.424,0.3937,nohyperparam,1,cv,10,10,NA,5,
Fail,Fail,Fail,Fail,PrePackageFail,Mon Jun 04 11:41:10 2018,regr.fnn,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,0
NA,NA,-1,NA,NA,Mon Jun 04 11:41:32 2018,regr.frbs,1,2,kaggle housing,ignore,none,range01,HOPPER,15th10hp10cvml,1,5,403,618,222,0.424,0.3937,nohyperparam,22,cv,10,10,NA,5,
