-0.245,0,0,0,0,0,0,0,1.254,0.071,0,-0.278,1.379,0,0,0,0,0,0,0.261,-0.373,0,0,-0.059,0,-0.558,0.506,0,-0.104,0,0,0,0,0,0,1.242,0,0.925,0,0,0,0,0,-0.683,0,0,0.167,0,0.398,1.087,0,1.121,0,0,0.803,0,-0.209,0,0,0,0,0,0.383,0,0,0.553,0,0,-0.116,-0.214,0.343,0,0,0,0,0,0,0,-0.986,0,1.627,0,0,0.126,0,0,0,-0.651,0,0,0.595,0,1.114,0,0,0,-0.821,0,0.165,0
-0.127,0.237,-0.151,0.477,0,0,0.015,1.056,0,0,0,0,0,0,0,0,1.38,0.101,0,0.444,0,-0.393,-0.168,0,0,-0.298,0,0,0,0.434,0,0,0,0,0,-0.576,0,0.846,0,0.867,0,0,0,0.458,0,0,0,-0.417,0.035,0,0,0,0,0.622,0.7,0,0,0.17,0.73,0.637,0,-0.141,0,0,0.168,0,1.59,0,0.757,-0.349,0,0,0,0.589,0,0.235,1.176,0,0,0,1.417,0,0,0,0,-0.016,0,0,0,0,0.242,0,0,0.291,0.824,0,0,0,0,1.114
0.06,1.567,0,0.319,-0.514,0,1.595,-1.177,0,0,0,0,0,0,0,0,-0.07,0,0,0,0,0,-0.715,0,0,3.36,0,0.048,0,0,0,-0.465,0,0,0,-0.928,0,0,0,-0.575,0,0.953,-1.062,0,1.32,0,0,2.694,0,0,0,0,0,0,0.51,-1.971,-1.598,0,0,-0.831,0,2.626,-0.195,0.926,0,0,0,0,0,0,0,0,0,-2.352,0,0,0,0,1.785,0,-2.694,0,0.016,2.325,3.481,1.12,0,0,0,0.698,0,0,0,0,-0.535,-2.343,0,0,0,-0.417
0.585,0,0,-2.112,0,0,0,-1.913,0,0,1.684,0,-0.778,0,4.742,-2.988,0,0,0,0,0.84,0,0,0,-2.275,0,0,0,0,0,0,0,0,-1.247,2.01,0,0,0,0,-1.695,0,0,0,0.845,0,1.471,0,0,0,3.159,-1.989,0,0,0,0,0,-0.633,0,0,0,0,0,0,-1.056,0,0,-2.973,0,0,-2.442,0,0.553,2.443,0,5.636,3.654,0,0,4.481,0,0,0,-1.711,2.809,0,0.907,0,-2.798,0,0,0,0,-1.11,-1.012,0,0,0,0,0.897,0
-1.069,2.132,0,0,-1.752,0,2.756,0,0,0,0,0.784,0,0,-1.577,5.025,1.264,-1.364,1.232,1.307,0,-2.964,0,4.726,0,0,-2.123,0,-0.169,0,-1.083,0,0,0,0,0,0,0,0,0,0.676,0,0,0,0,0,0,-2.011,2.936,1.309,0,-2.848,3.108,0,0,-0.273,0,1.172,0,0.127,0,0,0,3.358,0,5.286,0,0,2.031,3.596,0,3.266,0,-4.218,-4.006,-3.367,3.607,0,0,0,1.506,4.167,0,0,0,0,0.541,0,0,3.481,1.215,0,2.502,0,-1.557,0,-0.946,0,0,0
0.043,0,1.959,0,0,0,0,-0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.294,0,1.82,-0.698,0,0,-0.129,0,0,0,0,1.369,0,0.208,2.668,0.506,0,0,0.98,0.281,0,0,0,1.155,1.552,0,0,0,0,0,-0.155,0,-0.359,-0.675,0.26,0.224,0.311,-1.393,0,0,0.542,0.034,0,0,0.39,0,0,0,0,0,0,-0.471,0,0,0,0,0,0,0,-0.003,0.795,2.308,0,0,2.976,0,0,2.28,-0.934,0.15,0,0,0,0,-0.549,0,0.215
1.263,0,1.533,0,0,0,0,0,0,0,0,0.63,0,-0.768,0,0,0,0,0,0,0,4.013,-0.884,-4.352,0,0.862,1.806,3.637,1.067,0,1.281,0.75,-1.748,0,0,0,0,-0.198,0,0,0,0,0,0,0,0,0.491,4.174,-1.382,-2.095,-2.421,0,-0.683,1.532,-1.518,0.009,3.433,0,-0.632,0,-3.447,0,0,0,0,-3.261,0,0,0,0,2.143,0,4.04,3.689,2.625,0,0,2.296,4.556,0.106,0,0,0,0,-1.611,3.042,-1.379,0,0,0,0.665,0,0,0,0,0,2.902,3.619,2.054,0
-0.137,0,-3.431,0,2.479,0,0,0,0.679,0,0,0,1.131,0,1.988,0,2.634,-1.713,-0.769,-0.891,0,0,1.23,-0.336,-2.63,0,-0.09,0,0,0,0.622,-0.109,0,-1.922,0.755,2.334,-0.248,-1.634,0,0,0.386,0.33,1.744,0,0,0,-2.261,0,0,2.821,0,3.897,0,0.017,0,1.703,-0.774,-2.048,0.352,1.856,3.19,0,1.193,-0.441,0,-2.14,-0.754,0.391,0,0,0,-1.314,1.36,1.056,0,0.996,0,-1.039,0,0.314,2.577,1.102,0,0,0,-0.532,2.038,-2.581,0.906,0,0,0,0.438,0.08,0,2.254,-0.257,0.918,0,0
-0.089,1.564,0,2.078,0,1.282,0,0,0,0.11,-1.279,-0.622,1.112,-1.031,0,1.838,-2.193,1.53,-0.17,0,0.347,0,-1.029,0,0,1.416,0.772,1.115,0,0,-1.075,0,0,0,0,-2.007,0,0,0,0,-0.34,0,0,0,0,0.006,0,0.767,0.509,0,0.353,0,2.387,0,0,0,2.571,2.892,0,0,-1.918,-0.44,0,0,0,2.996,0,0.813,-0.761,0,0,-0.62,0,0,0,-1.286,2.207,0,0,0,-0.721,0,1.394,-1.737,-0.628,0.642,-0.602,1.342,0,1.451,0,0.776,0,0,0,-0.266,0,0,0,0
0.594,0,0,0,0,0,0,0,0,0,0,0,0.816,0,0,-2.575,1.769,0.017,0,-1.203,0,0,-0.158,0,-1.393,0,-0.048,0,-0.228,-0.119,0,0,0,-0.024,0,3.28,-1.926,-0.587,1.94,-0.056,0,0,0,0,1.587,1.094,-0.745,1.808,0,0,-1.473,0,-1.731,0,1.002,0,1.36,0,0,0.345,0.847,0,0,-0.563,0,-3.378,0,0,0,-1.53,0.771,0,0,1.646,3.66,2.73,0,0.03,0,0,-0.364,-0.307,-0.684,1.795,0.774,0,0,0,0,-1.553,0,0,0,0,2.202,0,0,0,0,0
0.525,0.943,0,1.172,0,2.457,-0.129,0,0,0,-0.551,0,1.769,0,-1.461,-0.773,-1.541,0,-0.044,1.199,0,1.641,-0.83,0,1.307,0,0,2.284,0,1.206,0.406,0,-0.05,0,0,0,0,0,0,0,-0.004,0,0,-0.051,0,0,0,0,0,0,-1.123,0,1.503,1.329,0,0.21,3.576,0,1.165,0,0,0.084,0,0,-0.744,0.386,-0.993,0,-0.675,0,0,-1.81,0,0,0,0,0.115,0,0,0.315,-0.906,0,0.189,-1.547,-1.615,0,0,0,0,0,0,0.436,-0.943,0,0,-0.174,0.655,1.686,0,0
-0.911,0,0,1.086,0,0,0.841,2.762,2.575,0,-1.117,0,1.848,1.656,0,3.444,0.753,0.874,0,1.529,-1.932,-2.339,0,0,0,-0.873,0,-0.284,0,0,-0.893,1.553,0,0.251,0,-2.382,3.545,0.841,0,1.26,0.385,0,0,0,-1.435,0,0,-2.59,0,0,0,0.698,0,0,0,0.83,0,2.005,0,0.784,0,-2.067,1.843,0,-0.328,0,0,0,0.709,0,0,-2.31,0,0,0,0,2.872,0,0,0,0,0.303,2.382,-1.782,0,-2.609,0,0,0,2.325,0,2.984,0,0,0,0,-2.698,0,0,0
-1.514,0,0,0.118,0,-1.664,0,1.946,0,-3.007,0.274,-0.335,0,0.751,0,0,2.6,-2.622,0.052,0,-1.987,0,0,4.788,0,0,0,0,-1.003,1.425,0.317,0,2.927,0,0,0,4.703,1.422,-2.198,-2.165,0,0,-1.124,0,0,0,0.285,0,0,0,0,0.679,0,-0.177,2.324,1.21,-3.77,0,0,0,4.452,0,0,3.13,0,0,0,0,0,2.411,0,0,0,0,0,0,3.463,0,-4.078,0,3.914,0,0,1.64,0,0,0,0,-5.43,3.569,0,1.379,0,0,0,0,-2.981,0,0,0
0.188,0,-2.196,-1.438,0,0.262,0,-0.523,0,2.064,2.014,0,0,0,0,-1.618,1.861,-0.688,0,0,0,0,0.989,0,0,-1.102,0,0,0,0,1.283,0.631,0,-0.619,0.965,3.107,0,-1.709,0.431,-0.608,0,-0.502,2.54,0.818,0,0,-1.81,-0.357,0,0,0,0,0,1.185,0,0,0,-1.281,0,0,0,-1.16,0,0,0.157,-3.239,0,0,-0.32,-1.876,0,-0.792,1.894,1.313,0,0,0,-0.194,2.406,0.121,0,0,0,0,0,0,0,-2.329,1.862,0,-1.143,0,0.321,0,0,0,1.186,0,0,0
1.025,0,0,0,2.518,0.851,0,-2.079,-2.545,2.514,0,1.466,0,0,3.853,-3.663,1.609,0,1.017,-1.552,1.246,0,0.125,0.04,0,0,0.006,1.706,0,-2.167,0,0,0,0.327,0,0,0,0,0,-0.562,0,-0.621,0,0,3.357,0,0,0,0,1.795,0,2.03,0,0,0.889,0,1.558,-1.309,0,0,-1.314,0,-0.283,0,0,-4.151,0,0.74,1.201,-1.147,1.239,0,2.167,0,4.79,3.583,-3.146,2.061,0,0,0,0,-1.795,0,0,2.266,0,-1.799,0,-2.496,0,-2.071,0,0,2.742,0,3.41,3.767,0,0
-0.824,0,0,0,0,-1.959,1.84,-1.997,0,-2.085,0,2.764,0,1.421,3.324,2.897,0,0,0,0,0,-0.803,0.938,8.379,0,0,0,0,0,0,1.05,0,0,0,2.904,0,2.569,0,0.408,0,0,1.38,0,0,0,0,0,0,0,5.132,0,0.62,0.089,0,0,0,-5.263,0,0,1.37,0,2.146,0.001,0,0,1.355,0,0,1.836,0,0,5.042,0,0,0,0,0,0,0.66,0,0,0,0,0,5.334,0,0,0,-4.811,0,0,-2.504,0,0,0,-0.401,-0.446,0,-2.589,0
0.705,-0.033,2.631,0.115,0.123,1.192,0,-2.086,-2.61,0,0,3.479,0,0,0,0,0,0,2.126,-1.088,2.427,1.715,0,0,0,3.127,0,0.671,0,-2.818,0,-1.523,0,0.054,0,1.29,-1.649,2.501,0,0,0,0,0,2.001,0,0,0.384,0,1.525,1.374,-0.011,-2.659,0,0,0.605,0,0,0,0,-0.35,0,0,0,0,-0.448,0,-1.776,-0.084,0,1.139,0,0,0,0,0,2.834,0,0,0,0.044,-2.451,0,-0.757,0,0,2.809,0,3.635,0.125,-1.224,2.985,-2.195,0,0,0.876,-1.917,0,0.993,0.367,1.153
0.457,0,0,0.227,0,0,-0.469,-1.425,0,1.083,0,0,-0.449,-0.687,0,-0.631,-0.102,0,0,0,1.618,0,0.453,0,0,0,0,0,0,0,0,0,0.273,0.42,0.883,1.825,-1.282,1.041,0,0.278,0,0,0,0,0,0.261,0,1.709,0,1.306,0,0,0,-0.417,0,0.129,0,0,0,-0.247,-1.546,1.84,0.043,0,0,0,-1.316,0,0,-0.144,0.876,0.419,0,1.105,0,1.945,0,0,0,0,-1.441,0,0,0.608,0.401,0,-0.418,0,0.98,0,0,0,-0.644,0,0,0,0,0.937,1.487,1.282
-0.26,0,-0.104,0.469,0,1.235,0,1.51,0,0,0.108,0,1.817,0,-1.607,0.934,0.77,0,-0.573,1.102,0,-0.472,0,0,0,0,0,0.16,1.582,0,0.66,0,-0.092,0.943,-0.867,0,0,0,0,1.035,0.016,0,0,-0.622,-0.307,-0.472,0,-0.891,0,-0.282,0.815,0,0,1.907,0,0,0,1.062,1.217,0.132,0.94,0,0,0,-0.165,1.841,0.764,0.279,-0.812,-0.092,0,-1.331,0,0.495,0,0,1.874,0,-1.152,0,0,0,0,-1.399,-0.509,0,0,0,0,0,0,0,0,0,0,1.874,0,0,0,0
1.548,-2.245,0,-1.572,0,1.048,0,-1.979,-3.693,0,0,0,0,1.904,4.311,-6.12,1.369,1.329,-0.6,-1.684,0,0,0.112,0,0,-1.373,0,0,0.309,0,0,0,0,0,0,0,0,0,0,0.747,0.134,0,0,0,0,0,0,0,0,0,0,4.385,0,0,0,0,0,0,-0.791,0.378,0,-0.091,0,-3.215,0,0,0,0,0,-3.843,3.044,0,0,0,7.276,5.33,0,1.746,6.228,0,-1.406,0,-2.112,0.808,0,0,0.649,0,6.49,-3.679,-0.959,0,0,0,3.118,0,0,6.395,0,0
1.374,0,3.325,1.031,0,2.565,0,0,-2.118,2.557,-0.362,1.65,1.881,-1.524,0,-3.06,-2.351,0,1.996,0.545,0,0,0,-3.247,0,2.068,2.179,3.836,0.201,-1.675,0,0,-0.106,0,1.57,0.831,-3.046,0,3.382,0,0,0,0.55,0,0,1.8,1.41,4.846,-1.115,-2.274,-2.274,0,0,0,0,-0.918,4.7,0,0,-1.161,0,0,0,0,0,-2.221,0,0,0,-0.239,2.315,0,0,3.607,0,3.688,0,2.797,4.904,0,-3.743,-3.225,-0.431,0,-0.597,0,0,0,0,-2.996,0,-1.341,0,-1.794,0.462,-1.324,0,0,1.909,0
-1.3,0,0,0,-0.261,0,1.077,0,2.875,0,0,0,1.133,2.278,0,0,0,0,-1.241,0,0,0,1.423,0,0,0,0,0,0,0,-1.098,0,0,0,0,0,0,-0.998,-2.372,-1.411,1.394,0,-0.004,-0.194,-2.473,-1.438,0,0,0,0,0,3.054,0,0.028,0,0,0,0,0,1.032,0,0,1.969,1.029,0,3.522,2.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.665,0,0,0,-3.495,0,0.144,0,0,-1.047,2.998,0,0,0.006,2.907,0,0,0,-3.015
0.154,0,0,0,2.219,-0.113,0,0,-0.57,0,0,0,-1.181,0,3.25,-0.533,0,0,0,-1.234,0.892,2.016,0,2.994,-0.645,1.048,0,-0.748,0,0,0,-0.432,0,-1.736,1.412,2.852,-0.626,0,0.985,0,0,0.465,0,1.591,0,1.307,0,0.466,0.628,2.595,-0.533,0,0,-1.357,0,0.818,-1.24,-2.531,0,0.661,0,1.455,0.458,0,0,-1.778,0,0.025,0,0,0,2.083,0.5,0.018,0,1.166,0,0,0,0,1.066,0,0,0,0,0.638,0,0.377,-0.194,0,0,0,0,-0.218,0,0.507,1.773,0,0,0
-0.161,0,0,1.031,-0.083,0,0,1.85,1.254,0,0,0,0,0,-0.796,0.389,-0.445,0,0,0,-0.031,0,0,0,-0.131,0,1.417,0,0,0,0,0,0.115,0,-1.327,0.051,0,0,0,0,-0.277,0,0,-0.555,0,0,0,-1.091,0,-1.412,0.102,0,0,1.604,0,0,1.433,1.18,1.24,0,0,0,0.39,0,-0.108,1.201,0,0,1.24,0,0,-2.142,0,0,-0.435,-0.31,0,0,0,0,2.271,0,1.874,0,-1.584,-0.592,0,0,0,0,0,2.333,0,0,0,0,0,0,0.929,0
-0.545,-0.749,0,0,2.42,-1.993,0,0,0.094,-0.772,1.653,0,-2.816,0,5.041,0,4.247,-3.762,0.809,-1.803,0,1.773,0,0,0,0,-2.918,-3.535,0,0,1.48,0,0,0,2.214,0,0,2.461,0,-3.892,0,0,0,0,0.356,0,-2.426,0,1.451,5.43,0,3.482,0,0,0,0,-4.65,0,0,1.442,0,0,0,0,0,0,-0.704,-0.321,0,0,0,3.427,-2.721,-3.468,0,1.216,0.171,-1.321,1.053,-0.066,2.095,6.558,0,0,4.434,0,2.068,1.905,0,0,0,-1.801,0,0,0,0,0.534,-0.634,0,0
0.084,1.123,3.963,1.548,-1.493,0.929,1.311,-0.381,-0.369,-1.001,0,0,0,0,0,0,0,1.999,0.958,0,0.193,0,-1.64,0.678,0,0,-0.148,0,0,-0.617,0,0,3.431,1.535,0,0,0,2.252,0,0,-0.264,0,0,0,0,1.035,0,1.666,0,-0.805,0,0,0,0,-0.583,-0.879,0,0,0,-0.811,-3.054,0,0,0,0,0,1.445,0.296,0.176,1.858,-0.121,0,0,0,-2.592,0,0,0,0.086,0.249,0,-0.309,0,0,0,0.791,-1.821,0,0,0,2.547,0,0,0,0,-1.877,0.775,-1.4,0,0
-0.214,1.274,0,2.227,0,1.418,0.775,3.367,0,0,-1.356,-1.138,0,-0.892,-3.016,0,0,0,0,1.72,0,-1.791,0,0,0,1.25,0,1.469,1.509,1.485,0,0,2.107,2.105,0,-2.897,0,0,-1.535,0,0,0,0,-0.129,-0.116,0,0,0.222,0,0,0,0,0,0,-1.465,0,0,0,0,0,0,-0.605,0,0,0,0,0,0,0,0,1.082,-0.877,0,0.12,-3.56,0,2.627,0,-1.988,0,0,0,2.494,0,-2.152,0,-1.22,0,0,0,0.277,0.778,0.174,0.866,0,-0.238,-0.83,-1.923,0,0
-0.154,-0.706,0,0,0,-1.021,0,0,-0.229,0,0,1.187,0,0,2.661,0,3.034,0,0,-1.057,0,0,0.517,0,-1.129,0,0,0,0,-0.188,0,0.143,0,0,1.798,2.396,0,0,0,-2.032,0,-0.021,0,1.56,0,0,0,0,0,3.503,0,0,0,0,1.653,0.852,0,0,-0.368,0,0,0.525,0,0.709,0.755,0,0,0,0,0,-0.931,2.309,0,0,2.681,0.978,-0.258,-0.186,0,0,1.083,0,0,0,0,0,0,0.788,-1.262,0.468,0.816,0,0,0.135,1.833,0,0.949,0.308,0,-1.383
0.315,-0.732,0,-0.598,2.58,0,0,-0.616,0,0,0,0,0.833,0,1.949,0,0,-0.732,-0.373,0,-0.194,0,0.627,0,0,0,0,0,-0.037,0,0,0,0,-0.861,0.989,3.085,-1.282,-1.07,0,0,0,-0.361,2.438,0.017,0,0.05,-1.935,-0.308,-0.974,2.407,-1.307,0,-1.013,0,0,0,1.371,0,-0.431,0,0,0,0,0,0,0,0,0,0,0,0,-0.966,0,0,4.107,0,0,-0.68,0,0,0,0,-0.396,0,0,0,1.146,0,0,0,0,0.655,0.187,-0.388,0,0,0,2.168,0.222,1.426
-1.009,1.058,0.039,0.853,-1.249,0.089,0,0,3.014,0,0,0,0,0,0,0,0.853,-0.793,0,0,-1.334,0,0.214,0,0.086,-0.55,0,0,0,0,-0.507,0,0,0,-1.473,0,2.997,-0.399,-2.153,-0.03,0,2.084,0,0,0,-1.134,1.194,-2.593,1.298,0,0,-0.003,2.052,0,0,0.837,-1.245,2.04,1.604,0,3.139,-0.756,0,2.634,1.595,4.348,0,0,0.71,0,0.33,0.52,0,0,0,0,3.961,-0.883,0,0,0,2.091,0,-0.624,0.166,0,0,0,0,0,-0.389,0,0,0,-1.499,0,0,-2.505,-0.76,-1.756
0.032,0,3.323,0,-1.752,0.572,0,2.765,1.694,0,-1.767,-0.791,0,-0.648,-2.936,0,0,0,0.963,0,0.621,0,0,0,1.662,0,0,0,0,0,-0.833,1.177,0,2.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885,0,-3.168,0.492,0,2.649,0,0,0,2.849,0,0,-0.414,0,-0.38,0,0.15,0,3.054,0,0,-0.306,1.199,0,0,0,1.434,0,-0.872,2.432,0,-1.495,0,-0.618,-2.88,0,0,0,0,0,0,1.263,0,0.771,1.865,0,0.229,-1.872,-0.345,0,0,0,1.389
0.126,0,0,3.066,0,0,1.204,3.357,1.451,0,-1.392,-1.671,0,-0.728,-3.954,1.087,0,0,-0.961,0,0,-1.172,-1.096,-4.371,2.509,0,0,0,0,0,0,0,0,0,-0.97,-2.95,0.927,0,0,3.094,0,0,0,0,-0.432,0,0,0,-0.932,0,-0.223,-2.208,0,0,0,0,3.89,0,1.694,0,0,-0.847,1.234,0,0,0,0,0,-0.814,0.465,0,0,0,2.776,0,-1.246,1.725,0.631,-1.65,0,-1.116,-3.76,2.637,0,0,0,-0.915,0.644,1.585,0,0,0,0.412,0,-2.402,0,0,-0.335,0,0
-0.638,0,-0.189,0,-0.875,0,0,0,2.443,0,0,0,2.401,1.47,-2.689,1.75,0,0,-1.24,1.083,0,0,0,-1.891,0,0,0,0,0,0,0,0.988,0,0,-2.122,0,0,0,0,0,0,0,0,-0.596,0,0,1.124,0,0,-1.514,0.88,0.978,1.612,2.399,0,0,0.475,0,0,0.32,1.969,-1.37,0,0,0,0,2.498,0.797,0,0.765,1.407,0,-0.153,0,0,0,0,0,0,0,0,-1.573,2.444,-1.795,0,-1.917,1.379,0,-0.993,0,0,0,0,1.418,0,0,-2.569,-0.591,0,0
-0.293,0,-1.204,0,0.794,0,0,0,1.456,0,0.662,-0.844,1.585,0.67,0,1.371,0,0,-0.47,0.803,-0.408,0,0.612,0,0,0,0,0,1.585,0,0,0,-0.425,0.529,0,0,0,0,0,0.161,0,1.235,0,-0.112,0,0,0,0,-0.423,0,0,0,0,0.544,0.371,1.305,0,0,0,0.857,0,0,1.513,0.653,0,0,1.267,0,0,-0.238,0,-1.068,0,0,0,0,0,-1.095,-1.512,0,1.834,0,0,0,0,-1.007,1.57,0,0.611,0,0,0,0,0,0,0,-1.723,-0.054,0.308,0
0.527,-0.182,0,0,0,0,-0.908,0,0,0,0,0.393,0.848,0,0,-1.504,0,0.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.034,-1.714,-0.216,1.275,0.822,0,0.216,1.327,0,0,0.059,0.211,0,0,-0.562,0,1.778,-0.2,0,0,0.594,1.74,-0.187,0.181,0.138,0,0,0.778,0,-0.636,-1.777,-0.899,0,0,0,0.973,0,0,1.471,0,0,0,0.797,0,0,-0.655,-0.962,0,0,0,1.325,0,0,0,-0.983,0,0,-1.125,0,0,0.642,1.202,0,0.339,2.124
0.896,-1.346,-0.651,0.002,2.202,0,0,-1.166,-1.155,0,1.288,0.233,1.489,-0.158,0,-3.38,0,0,0.322,0,0,3.361,0,0,0,-0.475,1.071,2.273,0,0,2.039,0,-2.629,0,0,2.997,-3.046,-0.655,0,0,0,0,2.213,-0.5,2.441,0,0,0,0,1.043,-1.745,1.849,0,0,0,0,0,-1.316,0,0,-1.451,0,0.356,-1.743,0,0,0,0,0,0,1.552,0,0,0,0,0,0,0,4.268,0,0,0,0,0.715,0,0,0,0,0,-2.302,0.373,-0.208,0,-1.376,0,0,0,3.278,1.463,0
0.942,0,0,0.763,0,0,-1.187,0.021,-1.694,2.477,0,1.206,1.448,-0.219,0.822,0,0,2.822,0,0,0,2.09,-1.396,0,0,0,0,0,0,0.549,0,0,-0.892,0,0,0,0,0,0,0,-0.848,-0.128,0,0.052,2.37,0,1.727,3.471,-1.04,0,-1.806,0,0,0,-1.366,-0.185,0,0,0,-0.393,0,0,0.188,0,-0.955,-1.203,0,0,0,0,0,0,3.449,0,1.923,2.522,0,0,0,0.258,0,-3.001,0,0,0,1.979,0,0,3.453,0,0,0,0,0,-0.18,-0.592,0,0,0,0
-1.9,1.676,-1.291,0,-0.6,-1.541,1.204,3.312,0,0,0,0,1.055,0,0,0,3.443,-1.638,0,0,0,0,2.075,0,-2.311,0,-0.153,-3.76,0,0,0,0,1.733,-3.262,0,0,5.775,0,-3.437,-1.906,1.306,0,0,0,-3.922,0,0,0,1.663,0,0,0,0,0.605,0,2.306,0,-0.053,2.915,0,0,0,0,3.548,0,0,4.042,0,0,0,-0.955,-0.617,0,-3.601,-3.155,0,0,0,0,-0.323,0,0,0,-1.187,-0.108,-4.483,3.123,1.711,0,3.569,-1.247,0,0,3.5,0,0,-4.233,0,0,-3.819
-0.078,0,0,0,0,0,0,0,0,0.77,0.241,0,0,-0.086,-2.308,0.459,0,1.719,0,1.867,0,0,0,0,0,-1.333,0,0,1.969,1.99,0.345,0,-0.24,0,0,0,0,0,-0.793,0,0,0.505,-0.226,0,0,0,1.049,-0.779,-0.656,-1.986,0,0.974,1.285,1.899,0,0,2.336,2.432,0,0,0.601,0,0,0,0,0,0,0,-0.823,-0.713,0,-3.332,0,0,-1.372,0,0,0,-1.489,0,0,0,1.574,0,-2.195,0,0,0,0,0,0,2.346,0.292,0.079,-0.864,2.244,-1.224,0,0,0
-0.774,0,0,0,-0.373,0,0,-1.276,0.548,-2.087,0.006,2.914,0,-0.539,1.903,4.167,2.332,-2.109,0,-0.647,0,0,0.654,7.325,0,2.325,0,-2.567,0,-2.029,0,0,4.936,0,0,0,2.748,0,-0.233,-2.892,0.959,0,-1.013,2.113,-0.707,0.996,-0.383,0,0,0,0,-2.306,0,-1.696,0,0,0,0,0,0,0.927,0,-0.877,0,0,0,1.361,0,2.024,0,0,5.038,0,-4.45,0,-0.716,0,0,-1.037,0.097,1.366,5.754,-0.195,3.382,0,-1.44,0,6.293,0,0,2.651,0,1.628,2.293,0,0,0.647,-3.032,-2.426,0
1.288,0,0,0,0,0,-1.461,0,0,2.993,0,0,1.985,0,1.607,0,0,0,0,0,0,0,0,0,0.707,0,0,0,0,-0.811,1.325,0,0,0,0.819,0,-3.568,1.037,0,2.055,-0.974,0,1.924,-0.101,0,1.689,0,0,0,0,0,0,0,0,0,-0.144,0,1.18,-0.445,-0.197,0,0,0,0,0,0,-2.515,0.779,0,-1.457,0,-1.016,4.349,0,0,0,-2.795,0,0,0,0,-3.058,-1.559,0,-2.13,0,0,-2.618,0,-2.425,0,0,0,0,0,0,0,0,1.889,3.201
-0.924,2.062,0,0,0,-0.745,0,3.061,2.703,-2.504,0,0,0,-0.431,0,0,-0.501,0,0,2.281,0,0,0.532,-0.294,0.427,0,0,-0.535,1.629,0,-0.986,1.323,2.603,0,-1.171,0,0,-0.246,0,0.808,0.292,1.962,0,0,0,-0.991,0,0,0.728,0,2.436,-1.399,0,0,0.371,0,-0.265,2.565,0,0.641,0,0,0,0,0,0,0,0,0,1.736,0,-0.781,0,0,-4.059,-2.559,0,0,-3.257,0,0,0.202,0,-2.04,0,0,0.748,2.082,-2.524,0,0,2.3,1.952,0,-1.884,0,-2.838,0,-0.263,0
1.656,0,0,0,0,0,-1.861,0,0,3.735,0,0,0,0,0,0,0,0,0,0,2.89,4.161,0,-0.46,1.647,0,0,3.134,0,0,0,0,-1.779,1.325,0,4.414,0,1.744,4.11,0.478,-0.327,0,2.574,2.103,4.114,0,0,0,0,0,-2.557,-0.78,0,0,0.157,0,2.643,0,-2.701,0,0,2.82,0,0,-1.119,-4.727,-3.893,0,0,0,0.751,2.285,0,0,5.11,0,-4.143,0,0,0,0,0,0,2.989,0.927,0,0,0,4.538,-3.551,0,0,-2.654,0,2.444,-1.811,4.798,0,0,3.699
-0.389,-1.132,-2.596,-1.491,0,0.121,-1.148,1.034,0,0.027,0,0,0,0,0,0,0,0,0,-0.367,0,1.766,1.706,-0.495,-2.798,0,0.708,0,0,0,0,0.789,-2.434,0,0,2.142,0,-1.949,0,0,0,1.038,0,0.195,0,-0.553,-1.982,-2.769,0,0,-0.177,0,0,0.338,0,0,0,-1.249,0,0,0,-1.009,0.919,0,1.144,0,0,0.248,0,-1.527,0,-1.886,0.711,0,2.64,-0.054,0.127,0,0,0,3.226,1.106,0.064,0,0,-1.71,2.511,0,0,0,-1.373,0,0,1.449,0,0,-1.493,1.148,0.084,-0.388
0.309,0,0,0,0,1.439,-2.003,0,0,0,0,0,0,0,0,0,1.233,0,-0.978,0,0,2.596,0,0,-1.746,0,1.833,0,1.465,1.554,0,0,-2.587,1.342,0,0,-1.126,-1.938,0,1.546,0.136,0.315,0,0,0,-0.204,0,0,0,0,-1.185,0,0.938,0,0,0,2.372,0,0,0.415,1.329,0,0.934,0,-0.146,-1.943,0,0,0,0,0,0,0,0,0,0,0,-0.026,1.211,0,0,-2.072,0,-0.877,-2.206,0,1.507,-3.733,2.781,-1.478,-1.224,0,0.082,-0.065,0,0,0.9,2.083,1.211,0
0.847,0.914,0,0,0,0,-0.945,0,-1.448,2.138,1.358,0,0,0.026,0,-2.335,-0.114,0,0,0,0,0,0,0,0,0,0.935,0,0.223,-0.003,0.939,0.499,-0.676,0,1.08,2.452,0,1.312,0,0.464,0,-0.46,1.392,0.51,0,0,0,0,0,0.196,-1.368,0,-1.025,0.333,0,-0.027,2.319,0.005,-0.483,0.286,-1.827,0,0,0,-0.558,-2.697,-1.975,0.608,0,-0.804,0,-0.641,0,0,0,2.909,-2.2,1.718,0,-0.03,-1.211,0,0,0,0,0,-0.314,0,0,0,0,0,-1.164,0,0.831,-0.301,2.715,0,0,2.397
