usr_scor,rank,sCntQstr,sCntEngine,sRareSite,sRareQstr,sRareEngine,s.score,sRank,sRankMean,sRankMin,lp.score,sCntSubQstr,sStrongSubQstr,searchCount,sSearchBrevity,sRareSiteBySearch,sSimpleBySearch,sLinProBySearch
7,6,9,1,65,8,2722,9,0.00943396226415094,6.55555555555556,3,2,6,4,8,0.0172413793103448,61.125,9.125,1.25
7,7,5,1,65,8,2722,5,0.00934579439252336,8,6,1,8,6,8,0.0172413793103448,61.125,9.125,1.25
8,8,34,1,34,8,2722,34,0.00925925925925926,9.17647058823529,1,2,6,3,8,0.0172413793103448,61.125,9.125,1.25
8,1,34,1,34,4,2722,34,0.0099009900990099,9.17647058823529,1,2,6,3,4,0.0185185185185185,13.25,12.75,1.125
8,3,2,1,2,4,2722,2,0.00970873786407767,4,3,0.5,8,6,4,0.0185185185185185,13.25,12.75,1.125
7,4,11,1,11,4,2722,11,0.00961538461538462,14,4,1,6,3,4,0.0185185185185185,13.25,12.75,1.125
7,10,5,1,65,10,2722,5,0.00909090909090909,5.4,1,1,8,6,10,0.0166666666666667,40,3.4,1
7,1,2,1,44,18,2722,2,0.0099009900990099,1,1,1,6,3,18,0.0147058823529412,13.2777777777778,4.61111111111111,1.05555555555556
3,2,7,1,16,18,2722,7,0.00980392156862745,1.57142857142857,1,1,6,3,18,0.0147058823529412,13.2777777777778,4.61111111111111,1.05555555555556
7,3,7,1,16,18,2722,7,0.00970873786407767,4.28571428571429,2,1,6,3,18,0.0147058823529412,13.2777777777778,4.61111111111111,1.05555555555556
7,4,2,1,13,18,2722,2,0.00961538461538462,3.5,3,1,6,3,18,0.0147058823529412,13.2777777777778,4.61111111111111,1.05555555555556
7,6,2,1,44,18,2722,2,0.00943396226415094,6.5,6,1,6,3,18,0.0147058823529412,13.2777777777778,4.61111111111111,1.05555555555556
8,7,34,1,34,18,2722,34,0.00934579439252336,9.17647058823529,1,2,6,3,18,0.0147058823529412,13.2777777777778,4.61111111111111,1.05555555555556
7,18,11,1,11,18,2722,11,0.00847457627118644,14,4,1,6,3,18,0.0147058823529412,13.2777777777778,4.61111111111111,1.05555555555556
7,3,2,1,13,13,2722,2,0.00970873786407767,3.5,3,1,6,3,13,0.0158730158730159,8.61538461538461,2.84615384615385,1
8,5,2,1,19,13,2722,2,0.00952380952380952,6,5,1,6,3,13,0.0158730158730159,8.61538461538461,2.84615384615385,1
7,9,11,1,11,13,2722,11,0.00917431192660551,14,4,1,6,3,13,0.0158730158730159,8.61538461538461,2.84615384615385,1
3,2,2,1,32,8,2722,2,0.00980392156862745,1.5,1,1,6,4,8,0.0172413793103448,35.375,8,1.125
7,6,6,1,82,8,2722,6,0.00943396226415094,6.66666666666667,4,1,6,4,8,0.0172413793103448,35.375,8,1.125
8,8,34,1,34,8,2722,34,0.00925925925925926,9.17647058823529,1,2,6,3,8,0.0172413793103448,35.375,8,1.125
8,1,34,1,34,1,2722,34,0.0099009900990099,9.17647058823529,1,2,6,3,1,0.0196078431372549,34,34,2
7,2,2,1,65,9,2722,2,0.00980392156862745,1.5,1,1,6,4,9,0.0169491525423729,54.4444444444444,4.11111111111111,1.11111111111111
8,6,2,1,13,9,2722,2,0.00943396226415094,3.5,1,1,6,4,9,0.0169491525423729,54.4444444444444,4.11111111111111,1.11111111111111
7,8,9,1,65,9,2722,9,0.00925925925925926,6.55555555555556,3,2,6,4,9,0.0169491525423729,54.4444444444444,4.11111111111111,1.11111111111111
7,9,5,1,65,9,2722,5,0.00917431192660551,8,6,1,8,6,9,0.0169491525423729,54.4444444444444,4.11111111111111,1.11111111111111
8,1,2,1,13,6,2722,2,0.0099009900990099,3.5,1,1,6,4,6,0.0178571428571429,11.1666666666667,8.66666666666667,1
8,4,34,1,34,6,2722,34,0.00961538461538462,9.17647058823529,1,2,6,3,6,0.0178571428571429,11.1666666666667,8.66666666666667,1
8,5,2,1,2,6,2722,2,0.00952380952380952,4,3,0.5,8,6,6,0.0178571428571429,11.1666666666667,8.66666666666667,1
7,6,11,1,11,6,2722,11,0.00943396226415094,14,4,1,6,3,6,0.0178571428571429,11.1666666666667,8.66666666666667,1
3,11,4,1,6,11,2722,4,0.00900900900900901,3.75,1,1,6,4,11,0.0163934426229508,26.5454545454545,1.63636363636364,1
7,9,5,1,65,9,2722,5,0.00917431192660551,5.4,1,1,8,6,9,0.0169491525423729,43.6666666666667,3.66666666666667,1
8,1,6,1,10,10,2722,6,0.0099009900990099,1.83333333333333,1,1,6,4,10,0.0166666666666667,17.7,3.5,1
7,2,3,1,7,10,2722,3,0.00980392156862745,2,1,1,6,4,10,0.0166666666666667,17.7,3.5,1
8,6,2,1,3,10,2722,2,0.00943396226415094,6,6,1,6,4,10,0.0166666666666667,17.7,3.5,1
8,7,3,1,4,10,2722,3,0.00934579439252336,5.66666666666667,3,1,6,4,10,0.0166666666666667,17.7,3.5,1
3,12,2,1,19,75,2722,2,0.00892857142857143,11.5,11,1,6,4,75,0.008,12.5733333333333,1.88,1.04
3,13,2,1,44,75,2722,2,0.00884955752212389,12.5,12,1,6,4,75,0.008,12.5733333333333,1.88,1.04
8,19,11,1,11,75,2722,11,0.00840336134453781,15.3636363636364,5,1,6,3,75,0.008,12.5733333333333,1.88,1.04
2,37,2,1,82,75,2722,2,0.0072992700729927,35.5,34,1,6,4,75,0.008,12.5733333333333,1.88,1.04
8,43,2,1,19,75,2722,2,0.00699300699300699,42,41,1,6,4,75,0.008,12.5733333333333,1.88,1.04
7,49,5,1,5,75,2722,5,0.00671140939597315,35,3,3,6,3,75,0.008,12.5733333333333,1.88,1.04
8,57,4,1,12,75,2722,4,0.00636942675159236,31.25,1,2,6,4,75,0.008,12.5733333333333,1.88,1.04
7,3,3,1,7,10,2722,3,0.00970873786407767,2,1,1,6,4,10,0.0166666666666667,34.1,7.2,1.1
3,5,7,1,7,10,2722,7,0.00952380952380952,6.71428571428571,1,1,6,4,10,0.0166666666666667,34.1,7.2,1.1
7,8,6,1,82,10,2722,6,0.00925925925925926,6.66666666666667,4,1,6,4,10,0.0166666666666667,34.1,7.2,1.1
8,10,34,1,34,10,2722,34,0.00909090909090909,9.17647058823529,1,2,6,3,10,0.0166666666666667,34.1,7.2,1.1
3,1,2,1,32,10,2722,2,0.0099009900990099,1.5,1,1,6,4,10,0.0166666666666667,31.6,6.1,1.05
3,2,7,1,7,10,2722,7,0.00980392156862745,6.71428571428571,1,1,6,4,10,0.0166666666666667,31.6,6.1,1.05
8,5,3,1,14,10,2722,3,0.00952380952380952,39,5,1,8,7,10,0.0166666666666667,31.6,6.1,1.05
3,6,2,1,16,10,2722,2,0.00943396226415094,4.5,3,0.5,8,6,10,0.0166666666666667,31.6,6.1,1.05
8,8,34,1,34,10,2722,34,0.00925925925925926,9.17647058823529,1,2,6,3,10,0.0166666666666667,31.6,6.1,1.05
7,9,3,1,5,10,2722,3,0.00917431192660551,6.66666666666667,2,1,6,4,10,0.0166666666666667,31.6,6.1,1.05
8,1,6,1,10,13,2722,6,0.0099009900990099,1.83333333333333,1,1,6,4,13,0.0158730158730159,36.4615384615385,4,1.07692307692308
7,4,5,1,65,13,2722,5,0.00961538461538462,5.4,1,1,8,6,13,0.0158730158730159,36.4615384615385,4,1.07692307692308
8,6,2,1,3,13,2722,2,0.00943396226415094,6,6,1,6,4,13,0.0158730158730159,36.4615384615385,4,1.07692307692308
7,7,2,1,4,13,2722,2,0.00934579439252336,4.5,2,1,6,5,13,0.0158730158730159,36.4615384615385,4,1.07692307692308
7,8,9,1,65,13,2722,9,0.00925925925925926,6.55555555555556,3,2,6,4,13,0.0158730158730159,36.4615384615385,4,1.07692307692308
8,11,1,1,82,13,2722,1,0.00900900900900901,11,11,1,0,0,13,0.0158730158730159,36.4615384615385,4,1.07692307692308
3,12,2,1,5,13,2722,2,0.00892857142857143,13,12,1,6,5,13,0.0158730158730159,36.4615384615385,4,1.07692307692308
7,13,2,1,2,13,2722,2,0.00884955752212389,14,13,1,6,5,13,0.0158730158730159,36.4615384615385,4,1.07692307692308
8,1,3,1,3,15,2722,3,0.0099009900990099,2.33333333333333,1,1,6,4,15,0.0153846153846154,7.73333333333333,5.13333333333333,1
7,2,2,1,4,15,2722,2,0.00980392156862745,4.5,2,1,6,5,15,0.0153846153846154,7.73333333333333,5.13333333333333,1
8,3,1,1,14,15,2722,1,0.00970873786407767,3,3,1,0,0,15,0.0153846153846154,7.73333333333333,5.13333333333333,1
7,5,3,1,3,15,2722,3,0.00952380952380952,7,5,1,6,4,15,0.0153846153846154,7.73333333333333,5.13333333333333,1
3,6,7,1,7,15,2722,7,0.00943396226415094,6.71428571428571,1,1,6,4,15,0.0153846153846154,7.73333333333333,5.13333333333333,1
7,8,2,1,8,15,2722,2,0.00925925925925926,14.5,8,0.5,8,6,15,0.0153846153846154,7.73333333333333,5.13333333333333,1
8,9,34,1,34,15,2722,34,0.00917431192660551,9.17647058823529,1,2,6,3,15,0.0153846153846154,7.73333333333333,5.13333333333333,1
2,10,2,1,16,15,2722,2,0.00909090909090909,12,10,0.5,8,6,15,0.0153846153846154,7.73333333333333,5.13333333333333,1
8,11,11,1,11,15,2722,11,0.00900900900900901,15.3636363636364,5,1,6,3,15,0.0153846153846154,7.73333333333333,5.13333333333333,1
3,14,2,1,5,15,2722,2,0.0087719298245614,13,12,1,6,5,15,0.0153846153846154,7.73333333333333,5.13333333333333,1
7,15,2,1,2,15,2722,2,0.00869565217391304,14,13,1,6,5,15,0.0153846153846154,7.73333333333333,5.13333333333333,1
8,2,6,1,10,9,2722,6,0.00980392156862745,1.83333333333333,1,1,6,4,9,0.0169491525423729,36.8888888888889,3.55555555555556,1
8,2,6,1,10,8,2722,6,0.00980392156862745,1.83333333333333,1,1,6,4,8,0.0172413793103448,38,3.875,1
8,4,6,1,10,8,2722,6,0.00961538461538462,1.83333333333333,1,1,6,4,8,0.0172413793103448,38,4.125,1
7,6,3,1,6,15,2722,3,0.00943396226415094,5,4,1,6,3,15,0.0153846153846154,24.4666666666667,3.06666666666667,1.06666666666667
8,7,4,1,12,15,2722,4,0.00934579439252336,31.25,1,2,6,4,15,0.0153846153846154,24.4666666666667,3.06666666666667,1.06666666666667
7,8,1,1,12,15,2722,1,0.00925925925925926,8,8,1,0,0,15,0.0153846153846154,24.4666666666667,3.06666666666667,1.06666666666667
8,10,6,1,82,15,2722,6,0.00909090909090909,4.5,1,1,6,3,15,0.0153846153846154,24.4666666666667,3.06666666666667,1.06666666666667
8,13,1,1,13,15,2722,1,0.00884955752212389,13,13,1,0,0,15,0.0153846153846154,24.4666666666667,3.06666666666667,1.06666666666667
3,1,7,1,16,7,2722,7,0.0099009900990099,1.57142857142857,1,1,6,3,7,0.0175438596491228,26.7142857142857,7.71428571428571,1
7,2,7,1,16,7,2722,7,0.00980392156862745,4.28571428571429,2,1,6,3,7,0.0175438596491228,26.7142857142857,7.71428571428571,1
3,5,9,1,9,7,2722,9,0.00952380952380952,15.4444444444444,5,1,6,3,7,0.0175438596491228,26.7142857142857,7.71428571428571,1
2,6,10,1,13,7,2722,10,0.00943396226415094,12.7,4,1,6,3,7,0.0175438596491228,26.7142857142857,7.71428571428571,1
3,7,10,1,10,7,2722,10,0.00934579439252336,14.9,5,1,6,3,7,0.0175438596491228,26.7142857142857,7.71428571428571,1
7,5,6,1,82,11,2722,6,0.00952380952380952,6.66666666666667,4,1,6,4,11,0.0163934426229508,36.1818181818182,8.63636363636364,1.09090909090909
8,6,34,1,34,11,2722,34,0.00943396226415094,9.17647058823529,1,2,6,3,11,0.0163934426229508,36.1818181818182,8.63636363636364,1.09090909090909
7,7,2,1,44,11,2722,2,0.00934579439252336,4.5,2,1,6,4,11,0.0163934426229508,36.1818181818182,8.63636363636364,1.09090909090909
2,8,10,1,13,11,2722,10,0.00925925925925926,12.7,4,1,6,3,11,0.0163934426229508,36.1818181818182,8.63636363636364,1.09090909090909
3,10,9,1,9,11,2722,9,0.00909090909090909,15.4444444444444,5,1,6,3,11,0.0163934426229508,36.1818181818182,8.63636363636364,1.09090909090909
3,11,10,1,10,11,2722,10,0.00900900900900901,14.9,5,1,6,3,11,0.0163934426229508,36.1818181818182,8.63636363636364,1.09090909090909
8,1,34,1,34,6,2722,34,0.0099009900990099,9.17647058823529,1,2,6,3,6,0.0178571428571429,35.5,11.8333333333333,1.16666666666667
7,2,2,1,44,6,2722,2,0.00980392156862745,4.5,2,1,6,4,6,0.0178571428571429,35.5,11.8333333333333,1.16666666666667
2,4,10,1,13,6,2722,10,0.00961538461538462,12.7,4,1,6,3,6,0.0178571428571429,35.5,11.8333333333333,1.16666666666667
3,5,10,1,10,6,2722,10,0.00952380952380952,14.9,5,1,6,3,6,0.0178571428571429,35.5,11.8333333333333,1.16666666666667
3,6,9,1,9,6,2722,9,0.00943396226415094,15.4444444444444,5,1,6,3,6,0.0178571428571429,35.5,11.8333333333333,1.16666666666667
7,1,5,1,65,9,2722,5,0.0099009900990099,5.4,1,1,8,6,9,0.0169491525423729,49.4444444444444,8.22222222222222,1.22222222222222
8,6,4,1,19,9,2722,4,0.00943396226415094,34,2,1,6,4,9,0.0169491525423729,49.4444444444444,8.22222222222222,1.22222222222222
7,7,9,1,65,9,2722,9,0.00934579439252336,6.55555555555556,3,2,6,4,9,0.0169491525423729,49.4444444444444,8.22222222222222,1.22222222222222
8,8,34,1,34,9,2722,34,0.00925925925925926,9.17647058823529,1,2,6,3,9,0.0169491525423729,49.4444444444444,8.22222222222222,1.22222222222222
7,1,2,1,65,13,2722,2,0.0099009900990099,1.5,1,1,6,4,13,0.0158730158730159,22,7.07692307692308,1.03846153846154
8,2,4,1,19,13,2722,4,0.00980392156862745,34,2,1,6,4,13,0.0158730158730159,22,7.07692307692308,1.03846153846154
8,5,34,1,34,13,2722,34,0.00952380952380952,9.17647058823529,1,2,6,3,13,0.0158730158730159,22,7.07692307692308,1.03846153846154
2,9,10,1,13,13,2722,10,0.00917431192660551,12.7,4,1,6,3,13,0.0158730158730159,22,7.07692307692308,1.03846153846154
3,10,10,1,10,13,2722,10,0.00909090909090909,14.9,5,1,6,3,13,0.0158730158730159,22,7.07692307692308,1.03846153846154
3,11,9,1,9,13,2722,9,0.00900900900900901,15.4444444444444,5,1,6,3,13,0.0158730158730159,22,7.07692307692308,1.03846153846154
7,13,11,1,11,13,2722,11,0.00884955752212389,14,4,1,6,3,13,0.0158730158730159,22,7.07692307692308,1.03846153846154
7,1,4,2,5,10,2722,5,0.0099009900990099,3,0,1,6,3,10,0.0166666666666667,23.8,4,1
8,2,1,1,16,10,2722,1,0.00980392156862745,2,2,1,0,0,10,0.0166666666666667,23.8,4,1
3,3,7,1,16,10,2722,7,0.00970873786407767,1.57142857142857,1,1,6,3,10,0.0166666666666667,23.8,4,1
7,9,7,1,16,10,2722,7,0.00917431192660551,4.28571428571429,2,1,6,3,10,0.0166666666666667,23.8,4,1
7,1,4,2,5,10,2722,5,0.0099009900990099,3,0,1,6,3,10,0.0166666666666667,27.9,3.6,1.1
8,5,4,1,4,10,2722,4,0.00952380952380952,21.5,5,2,6,3,10,0.0166666666666667,27.9,3.6,1.1
8,1,4,1,12,4,2722,4,0.0099009900990099,31.25,1,2,6,4,4,0.0185185185185185,31.5,4,1.25
7,2,1,1,12,4,2722,1,0.00980392156862745,2,2,1,0,0,4,0.0185185185185185,31.5,4,1.25
8,3,6,1,82,4,2722,6,0.00970873786407767,4.5,1,1,6,3,4,0.0185185185185185,31.5,4,1.25
3,1,7,1,16,11,2722,7,0.0099009900990099,1.57142857142857,1,1,6,3,11,0.0163934426229508,12,3.18181818181818,1.09090909090909
3,6,1,1,19,11,2722,1,0.00943396226415094,6,6,1,0,0,11,0.0163934426229508,12,3.18181818181818,1.09090909090909
7,8,4,2,5,11,2722,5,0.00925925925925926,3,0,1,6,3,11,0.0163934426229508,12,3.18181818181818,1.09090909090909
7,9,7,1,16,11,2722,7,0.00917431192660551,4.28571428571429,2,1,6,3,11,0.0163934426229508,12,3.18181818181818,1.09090909090909
8,10,4,1,4,11,2722,4,0.00909090909090909,21.5,5,2,6,3,11,0.0163934426229508,12,3.18181818181818,1.09090909090909
7,0,4,2,5,88,2722,5,0.01,3,0,1,6,3,79,0.00775193798449612,8.92405063291139,1.64556962025316,1.10126582278481
8,5,4,1,4,88,2722,4,0.00952380952380952,21.5,5,2,6,3,79,0.00775193798449612,8.92405063291139,1.64556962025316,1.10126582278481
8,7,1,1,13,88,2722,1,0.00934579439252336,7,7,1,0,0,79,0.00775193798449612,8.92405063291139,1.64556962025316,1.10126582278481
3,9,1,1,82,88,2722,1,0.00917431192660551,9,9,1,0,0,79,0.00775193798449612,8.92405063291139,1.64556962025316,1.10126582278481
3,11,1,1,4,88,2722,1,0.00900900900900901,11,11,1,0,0,79,0.00775193798449612,8.92405063291139,1.64556962025316,1.10126582278481
7,16,1,1,82,88,2722,1,0.00862068965517241,16,16,1,0,0,79,0.00775193798449612,8.92405063291139,1.64556962025316,1.10126582278481
3,17,1,1,13,88,2722,1,0.00854700854700855,17,17,1,0,0,79,0.00775193798449612,8.92405063291139,1.64556962025316,1.10126582278481
7,18,1,2,44,88,2722,2,0.00847457627118644,12,6,1,2,1,79,0.00775193798449612,8.92405063291139,1.64556962025316,1.10126582278481
7,42,1,1,12,88,2722,1,0.00704225352112676,42,42,1,0,0,79,0.00775193798449612,8.92405063291139,1.64556962025316,1.10126582278481
8,53,3,1,3,88,2722,3,0.0065359477124183,40,28,3,2,1,79,0.00775193798449612,8.92405063291139,1.64556962025316,1.10126582278481
2,56,2,1,5,88,2722,2,0.00641025641025641,52,48,2,2,1,79,0.00775193798449612,8.92405063291139,1.64556962025316,1.10126582278481
7,66,4,1,14,88,2722,4,0.00602409638554217,20.75,5,2,6,3,79,0.00775193798449612,8.92405063291139,1.64556962025316,1.10126582278481
8,67,34,1,34,88,2722,34,0.00598802395209581,9.17647058823529,1,2,6,3,79,0.00775193798449612,8.92405063291139,1.64556962025316,1.10126582278481
7,71,5,1,5,88,2722,5,0.00584795321637427,35,3,3,6,3,79,0.00775193798449612,8.92405063291139,1.64556962025316,1.10126582278481
3,73,1,1,2,88,2722,1,0.00578034682080925,73,73,1,0,0,79,0.00775193798449612,8.92405063291139,1.64556962025316,1.10126582278481
7,6,5,1,5,249,2722,5,0.00943396226415094,35,3,3,6,3,150,0.005,4.52666666666667,1.14,1.04666666666667
8,7,2,1,19,249,2722,2,0.00934579439252336,6,5,1,6,3,150,0.005,4.52666666666667,1.14,1.04666666666667
8,17,1,1,13,249,2722,1,0.00854700854700855,17,17,1,0,0,150,0.005,4.52666666666667,1.14,1.04666666666667
3,20,1,1,82,249,2722,1,0.00833333333333333,20,20,1,0,0,150,0.005,4.52666666666667,1.14,1.04666666666667
8,26,2,2,6,249,2722,2,0.00793650793650794,14,2,2,2,1,150,0.005,4.52666666666667,1.14,1.04666666666667
8,28,3,1,3,249,2722,3,0.0078125,40,28,3,2,1,150,0.005,4.52666666666667,1.14,1.04666666666667
8,60,4,1,12,249,2722,4,0.00625,31.25,1,2,6,4,150,0.005,4.52666666666667,1.14,1.04666666666667
2,117,1,1,1,249,2722,1,0.00460829493087558,117,117,1,0,0,150,0.005,4.52666666666667,1.14,1.04666666666667
2,135,1,1,1,249,2722,1,0.00425531914893617,135,135,1,0,0,150,0.005,4.52666666666667,1.14,1.04666666666667
2,142,2,1,2,249,2722,2,0.00413223140495868,142.5,142,2,2,1,150,0.005,4.52666666666667,1.14,1.04666666666667
3,11,2,1,19,70,2722,2,0.00900900900900901,11.5,11,1,6,4,70,0.00833333333333333,14.5428571428571,1.72857142857143,1.02857142857143
3,12,2,1,44,70,2722,2,0.00892857142857143,12.5,12,1,6,4,70,0.00833333333333333,14.5428571428571,1.72857142857143,1.02857142857143
7,30,1,1,13,70,2722,1,0.00769230769230769,30,30,1,0,0,70,0.00833333333333333,14.5428571428571,1.72857142857143,1.02857142857143
2,34,2,1,82,70,2722,2,0.00746268656716418,35.5,34,1,6,4,70,0.00833333333333333,14.5428571428571,1.72857142857143,1.02857142857143
8,41,2,1,19,70,2722,2,0.00709219858156028,42,41,1,6,4,70,0.00833333333333333,14.5428571428571,1.72857142857143,1.02857142857143
7,46,5,1,5,70,2722,5,0.00684931506849315,35,3,3,6,3,70,0.00833333333333333,14.5428571428571,1.72857142857143,1.02857142857143
3,4,1,1,82,100,2722,1,0.00961538461538462,4,4,1,0,0,95,0.00689655172413793,5.90526315789474,1.03157894736842,1
2,22,1,1,1,100,2722,1,0.00819672131147541,22,22,1,0,0,95,0.00689655172413793,5.90526315789474,1.03157894736842,1
3,23,1,1,1,100,2722,1,0.00813008130081301,23,23,1,0,0,95,0.00689655172413793,5.90526315789474,1.03157894736842,1
3,39,1,1,1,100,2722,1,0.00719424460431655,39,39,1,0,0,95,0.00689655172413793,5.90526315789474,1.03157894736842,1
2,43,1,1,1,100,2722,1,0.00699300699300699,43,43,1,0,0,95,0.00689655172413793,5.90526315789474,1.03157894736842,1
2,56,1,1,1,100,2722,1,0.00641025641025641,56,56,1,0,0,95,0.00689655172413793,5.90526315789474,1.03157894736842,1
3,59,1,1,2,100,2722,1,0.00628930817610063,59,59,1,0,0,95,0.00689655172413793,5.90526315789474,1.03157894736842,1
7,70,1,1,13,100,2722,1,0.00588235294117647,70,70,1,0,0,95,0.00689655172413793,5.90526315789474,1.03157894736842,1
3,8,2,1,44,125,2722,2,0.00925925925925926,4.5,1,1,6,3,111,0.0062111801242236,6.23423423423423,1.24324324324324,1
3,35,1,1,1,125,2722,1,0.00740740740740741,35,35,1,0,0,111,0.0062111801242236,6.23423423423423,1.24324324324324,1
3,37,1,1,82,125,2722,1,0.0072992700729927,37,37,1,0,0,111,0.0062111801242236,6.23423423423423,1.24324324324324,1
3,73,1,1,13,125,2722,1,0.00578034682080925,73,73,1,0,0,111,0.0062111801242236,6.23423423423423,1.24324324324324,1
7,1,2,1,44,88,2722,2,0.0099009900990099,1,1,1,6,3,80,0.00769230769230769,6.475,1.1375,1.0625
7,2,1,1,82,88,2722,1,0.00980392156862745,2,2,1,0,0,80,0.00769230769230769,6.475,1.1375,1.0625
3,3,1,1,82,88,2722,1,0.00970873786407767,3,3,1,0,0,80,0.00769230769230769,6.475,1.1375,1.0625
7,5,1,2,19,88,2722,2,0.00952380952380952,3,1,1,2,1,80,0.00769230769230769,6.475,1.1375,1.0625
7,7,2,1,44,88,2722,2,0.00934579439252336,6.5,6,1,6,3,80,0.00769230769230769,6.475,1.1375,1.0625
3,8,1,1,8,88,2722,1,0.00925925925925926,8,8,1,0,0,80,0.00769230769230769,6.475,1.1375,1.0625
7,17,1,1,9,88,2722,1,0.00854700854700855,17,17,1,0,0,80,0.00769230769230769,6.475,1.1375,1.0625
7,25,1,1,14,88,2722,1,0.008,25,25,1,0,0,80,0.00769230769230769,6.475,1.1375,1.0625
3,37,1,1,2,88,2722,1,0.0072992700729927,37,37,1,0,0,80,0.00769230769230769,6.475,1.1375,1.0625
7,38,1,1,2,88,2722,1,0.0072463768115942,38,38,1,0,0,80,0.00769230769230769,6.475,1.1375,1.0625
8,39,3,1,3,88,2722,3,0.00719424460431655,40,28,3,2,1,80,0.00769230769230769,6.475,1.1375,1.0625
2,48,2,1,5,88,2722,2,0.00675675675675676,52,48,2,2,1,80,0.00769230769230769,6.475,1.1375,1.0625
2,59,1,1,1,88,2722,1,0.00628930817610063,59,59,1,0,0,80,0.00769230769230769,6.475,1.1375,1.0625
3,64,1,1,13,88,2722,1,0.00609756097560976,64,64,1,0,0,80,0.00769230769230769,6.475,1.1375,1.0625
8,66,4,1,4,88,2722,4,0.00602409638554217,21.5,5,2,6,3,80,0.00769230769230769,6.475,1.1375,1.0625
7,18,1,1,82,86,2722,1,0.00847457627118644,18,18,1,0,0,86,0.00735294117647059,11.1279069767442,1.66279069767442,1
7,19,1,1,44,86,2722,1,0.00840336134453781,19,19,1,0,0,86,0.00735294117647059,11.1279069767442,1.66279069767442,1
7,31,2,1,2,86,2722,2,0.00763358778625954,37,31,1,2,2,86,0.00735294117647059,11.1279069767442,1.66279069767442,1
8,33,3,1,3,86,2722,3,0.0075187969924812,31,13,1,6,4,86,0.00735294117647059,11.1279069767442,1.66279069767442,1
7,43,2,1,13,86,2722,2,0.00699300699300699,64.5,43,1,2,2,86,0.00735294117647059,11.1279069767442,1.66279069767442,1
2,49,1,1,1,86,2722,1,0.00671140939597315,49,49,1,0,0,86,0.00735294117647059,11.1279069767442,1.66279069767442,1
3,77,2,1,19,86,2722,2,0.00564971751412429,46.5,16,1,2,2,86,0.00735294117647059,11.1279069767442,1.66279069767442,1
3,16,2,1,19,141,2722,2,0.00862068965517241,46.5,16,1,2,2,141,0.00523560209424084,6.90070921985816,1.31205673758865,1
7,17,1,1,44,141,2722,1,0.00854700854700855,17,17,1,0,0,141,0.00523560209424084,6.90070921985816,1.31205673758865,1
2,41,1,1,82,141,2722,1,0.00709219858156028,41,41,1,0,0,141,0.00523560209424084,6.90070921985816,1.31205673758865,1
7,43,2,1,2,141,2722,2,0.00699300699300699,37,31,1,2,2,141,0.00523560209424084,6.90070921985816,1.31205673758865,1
8,47,3,1,3,141,2722,3,0.00680272108843537,31,13,1,6,4,141,0.00523560209424084,6.90070921985816,1.31205673758865,1
7,86,2,1,13,141,2722,2,0.00537634408602151,64.5,43,1,2,2,141,0.00523560209424084,6.90070921985816,1.31205673758865,1
7,10,6,1,82,85,2722,6,0.00909090909090909,6.66666666666667,4,1,6,4,83,0.0075187969924812,8.81927710843373,1.57831325301205,1
3,11,1,1,82,85,2722,1,0.00900900900900901,11,11,1,0,0,83,0.0075187969924812,8.81927710843373,1.57831325301205,1
3,16,2,1,2,85,2722,2,0.00862068965517241,14,12,1,2,2,83,0.0075187969924812,8.81927710843373,1.57831325301205,1
2,33,2,1,2,85,2722,2,0.0075187969924812,32,31,1,2,2,83,0.0075187969924812,8.81927710843373,1.57831325301205,1
3,34,2,1,14,85,2722,2,0.00746268656716418,25,16,1,2,2,83,0.0075187969924812,8.81927710843373,1.57831325301205,1
3,36,2,1,8,85,2722,2,0.00735294117647059,25.5,15,1,2,2,83,0.0075187969924812,8.81927710843373,1.57831325301205,1
7,37,1,1,4,85,2722,1,0.0072992700729927,37,37,1,0,0,83,0.0075187969924812,8.81927710843373,1.57831325301205,1
7,56,1,1,1,85,2722,1,0.00641025641025641,56,56,1,0,0,83,0.0075187969924812,8.81927710843373,1.57831325301205,1
3,59,1,1,1,85,2722,1,0.00628930817610063,59,59,1,0,0,83,0.0075187969924812,8.81927710843373,1.57831325301205,1
8,67,3,1,14,85,2722,3,0.00598802395209581,39,5,1,8,7,83,0.0075187969924812,8.81927710843373,1.57831325301205,1
7,4,6,1,82,99,2722,6,0.00961538461538462,6.66666666666667,4,1,6,4,99,0.00671140939597315,6.71717171717172,1.4949494949495,1
3,12,2,1,2,99,2722,2,0.00892857142857143,14,12,1,2,2,99,0.00671140939597315,6.71717171717172,1.4949494949495,1
3,15,2,1,8,99,2722,2,0.00869565217391304,25.5,15,1,2,2,99,0.00671140939597315,6.71717171717172,1.4949494949495,1
3,16,2,1,14,99,2722,2,0.00862068965517241,25,16,1,2,2,99,0.00671140939597315,6.71717171717172,1.4949494949495,1
3,26,4,2,9,99,2722,4,0.00793650793650794,13.75,1,1,4,4,99,0.00671140939597315,6.71717171717172,1.4949494949495,1
2,31,2,1,2,99,2722,2,0.00763358778625954,32,31,1,2,2,99,0.00671140939597315,6.71717171717172,1.4949494949495,1
8,45,3,1,14,99,2722,3,0.00689655172413793,39,5,1,8,7,99,0.00671140939597315,6.71717171717172,1.4949494949495,1
3,61,1,1,1,99,2722,1,0.0062111801242236,61,61,1,0,0,99,0.00671140939597315,6.71717171717172,1.4949494949495,1
