trg,QSlinks115_60centernscale2QSlink3regr.randomForestval,QSlinks115_60centernscale2QSlink3regr.randomForestsd,QSlinks03_95expoTrans2QSlink3regr.randomForestval,QSlinks03_95expoTrans2QSlink3regr.randomForestsd,QSlinks115_60range012QSlink3regr.randomForestval,QSlinks115_60range012QSlink3regr.randomForestsd,QSlinks115_60asis2QSlink3regr.randomForestval,QSlinks115_60asis2QSlink3regr.randomForestsd,QSlinks115_60YeoJohnson2QSlink3regr.randomForestval,QSlinks115_60YeoJohnson2QSlink3regr.randomForestsd,QSlinks115_60quantile2QSlink3regr.randomForestval,QSlinks115_60quantile2QSlink3regr.randomForestsd,QSlinks14_55Intasis2QSlink3regr.randomForestval,QSlinks14_55Intasis2QSlink3regr.randomForestsd,QSlinks14_55IntYeoJohnson2QSlink3regr.randomForestval,QSlinks14_55IntYeoJohnson2QSlink3regr.randomForestsd,QSlinks03_95YeoJohnson2QSlink3regr.randomForestval,QSlinks03_95YeoJohnson2QSlink3regr.randomForestsd,QSlinks14_55IntexpoTrans2QSlink3regr.randomForestval,QSlinks14_55IntexpoTrans2QSlink3regr.randomForestsd,QSlinks14_55Intquantile2QSlink3regr.randomForestval,QSlinks14_55Intquantile2QSlink3regr.randomForestsd,QSlinks14_55Intrange012QSlink3regr.randomForestval,QSlinks14_55Intrange012QSlink3regr.randomForestsd,QSlinks115_60expoTrans2QSlink3regr.randomForestval,QSlinks115_60expoTrans2QSlink3regr.randomForestsd,QSlinks14_55expoTrans2QSlink3regr.randomForestval,QSlinks14_55expoTrans2QSlink3regr.randomForestsd,QSlinks03_95centernscale2QSlink3regr.randomForestval,QSlinks03_95centernscale2QSlink3regr.randomForestsd,QSlinks14_55Intcenternscale2QSlink3regr.randomForestval,QSlinks14_55Intcenternscale2QSlink3regr.randomForestsd,QSlinks03_95all2QSlink3regr.randomForestval,QSlinks03_95all2QSlink3regr.randomForestsd,QSlinks14_55all2QSlink3rangerval,QSlinks14_55all2QSlink3rangersd,QSlinks03_95quantile2QSlink3regr.randomForestval,QSlinks03_95quantile2QSlink3regr.randomForestsd,QSlinks115_60expoTrans2QSlink3parRFval,QSlinks115_60expoTrans2QSlink3parRFsd,QSlinks03_95asis2QSlink3regr.randomForestval,QSlinks03_95asis2QSlink3regr.randomForestsd,QSlinks115_60expoTrans2QSlink3rfval,QSlinks115_60expoTrans2QSlink3rfsd,QSlinks14_55range012QSlink3rangerval,QSlinks14_55range012QSlink3rangersd,QSlinks14_55all2QSlink3gaussprPolyval,QSlinks14_55all2QSlink3gaussprPolysd,QSlinks14_55all2QSlink3cforestval,QSlinks14_55all2QSlink3cforestsd,QSlinks14_55IntICA2QSlink3regr.randomForestval,QSlinks14_55IntICA2QSlink3regr.randomForestsd,QSlinks03_95all2QSlink3cforestval,QSlinks03_95all2QSlink3cforestsd,QSlinks03_95PCA2QSlink3regr.randomForestval,QSlinks03_95PCA2QSlink3regr.randomForestsd,QSlinks14_55range012QSlink3regr.randomForestval,QSlinks14_55range012QSlink3regr.randomForestsd,QSlinks14_55Intall2QSlink3regr.randomForestval,QSlinks14_55Intall2QSlink3regr.randomForestsd,QSlinks14_55range012QSlink3extraTreesval,QSlinks14_55range012QSlink3extraTreessd,QSlinks115_60ICA2QSlink3regr.randomForestval,QSlinks115_60ICA2QSlink3regr.randomForestsd,QSlinks14_55YeoJohnson2QSlink3regr.randomForestval,QSlinks14_55YeoJohnson2QSlink3regr.randomForestsd,QSlinks14_55all2QSlink3extraTreesval,QSlinks14_55all2QSlink3extraTreessd,QSlinks03_95ICA2QSlink3regr.randomForestval,QSlinks03_95ICA2QSlink3regr.randomForestsd,QSlinks115_60expoTrans2QSlink3Rboristval,QSlinks115_60expoTrans2QSlink3Rboristsd,QSlinks14_55centernscale2QSlink3regr.randomForestval,QSlinks14_55centernscale2QSlink3regr.randomForestsd,QSlinks14_55IntPCA2QSlink3regr.randomForestval,QSlinks14_55IntPCA2QSlink3regr.randomForestsd,QSlinks14_55asis2QSlink3regr.randomForestval,QSlinks14_55asis2QSlink3regr.randomForestsd,QSlinks14_55ICA2QSlink3regr.randomForestval,QSlinks14_55ICA2QSlink3regr.randomForestsd,QSlinks115_60all2QSlink3regr.randomForestval,QSlinks115_60all2QSlink3regr.randomForestsd,QSlinks14_55range012QSlink3rfval,QSlinks14_55range012QSlink3rfsd,QSlinks14_55quantile2QSlink3regr.randomForestval,QSlinks14_55quantile2QSlink3regr.randomForestsd,QSlinks14_55range012QSlink3Rboristval,QSlinks14_55range012QSlink3Rboristsd,QSlinks03_95PCA2QSlink3regr.rknnval,QSlinks03_95PCA2QSlink3regr.rknnsd,QSlinks14_55all2QSlink3enetval,QSlinks14_55all2QSlink3enetsd,QSlinks14_55all2QSlink3rfval,QSlinks14_55all2QSlink3rfsd,QSlinks03_95expoTrans2QSlink3regr.gbmval,QSlinks03_95expoTrans2QSlink3regr.gbmsd,QSlinks14_55all2QSlink3glmboostval,QSlinks14_55all2QSlink3glmboostsd,QSlinks03_95range012QSlink3regr.randomForestval,QSlinks03_95range012QSlink3regr.randomForestsd,QSlinks03_95centernscale2QSlink3rfval,QSlinks03_95centernscale2QSlink3rfsd,QSlinks14_55Intquantile2QSlink3regr.brnnval,QSlinks14_55Intquantile2QSlink3regr.brnnsd,QSlinks14_55all2QSlink3blassoAveragedval,QSlinks14_55all2QSlink3blassoAveragedsd,QSlinks03_95centernscale2QSlink3parRFval,QSlinks03_95centernscale2QSlink3parRFsd,QSlinks14_55all2QSlink3glmnetval,QSlinks14_55all2QSlink3glmnetsd,QSlinks14_55Intasis2QSlink3rfval,QSlinks14_55Intasis2QSlink3rfsd,QSlinks14_55expoTrans2QSlink3regr.marsval,QSlinks14_55expoTrans2QSlink3regr.marssd,QSlinks14_55Intasis2QSlink3parRFval,QSlinks14_55Intasis2QSlink3parRFsd,QSlinks14_55range012QSlink3parRFval,QSlinks14_55range012QSlink3parRFsd,QSlinks14_55all2QSlink3fobaval,QSlinks14_55all2QSlink3fobasd,QSlinks14_55asis2QSlink3rangerval,QSlinks14_55asis2QSlink3rangersd,QSlinks14_55all2QSlink3regr.randomForestval,QSlinks14_55all2QSlink3regr.randomForestsd,QSlinks03_95centernscale2QSlink3pcrval,QSlinks03_95centernscale2QSlink3pcrsd,QSlinks14_55all2QSlink3gaussprRadialval,QSlinks14_55all2QSlink3gaussprRadialsd,QSlinks115_60expoTrans2QSlink3extraTreesval,QSlinks115_60expoTrans2QSlink3extraTreessd,QSlinks14_55all2QSlink3parRFval,QSlinks14_55all2QSlink3parRFsd,QSlinks03_95PCA2QSlink3rfval,QSlinks03_95PCA2QSlink3rfsd,QSlinks115_60PCA2QSlink3regr.randomForestval,QSlinks115_60PCA2QSlink3regr.randomForestsd,QSlinks14_55Intrange012QSlink3parRFval,QSlinks14_55Intrange012QSlink3parRFsd,QSlinks115_60IntexpoTrans2QSlink3regr.randomForestval,QSlinks115_60IntexpoTrans2QSlink3regr.randomForestsd,QSlinks03_95centernscale2QSlink3regr.bstval,QSlinks03_95centernscale2QSlink3regr.bstsd,QSlinks14_55range012QSlink3RRFglobalval,QSlinks14_55range012QSlink3RRFglobalsd,QSlinks14_55range012QSlink3RRFval,QSlinks14_55range012QSlink3RRFsd,QSlinks115_60expoTrans2QSlink3RRFval,QSlinks115_60expoTrans2QSlink3RRFsd,QSlinks14_55all2QSlink3bridgeval,QSlinks14_55all2QSlink3bridgesd,QSlinks14_55Intrange012QSlink3kknnval,QSlinks14_55Intrange012QSlink3kknnsd,QSlinks03_95all2QSlink3regr.bstval,QSlinks03_95all2QSlink3regr.bstsd,QSlinks115_60expoTrans2QSlink3cforestval,QSlinks115_60expoTrans2QSlink3cforestsd,QSlinks03_95expoTrans2QSlink3regr.gaussprval,QSlinks03_95expoTrans2QSlink3regr.gaussprsd,QSlinks14_55asis2QSlink3Rboristval,QSlinks14_55asis2QSlink3Rboristsd,QSlinks03_95ICA2QSlink3regr.gbmval,QSlinks03_95ICA2QSlink3regr.gbmsd,QSlinks14_55all2QSlink3Rboristval,QSlinks14_55all2QSlink3Rboristsd,QSlinks03_95centernscale2QSlink3cforestval,QSlinks03_95centernscale2QSlink3cforestsd,QSlinks14_55Intrange012QSlink3rfval,QSlinks14_55Intrange012QSlink3rfsd,QSlinks03_95all2QSlink3parRFval,QSlinks03_95all2QSlink3parRFsd,QSlinks14_55range012QSlink3cforestval,QSlinks14_55range012QSlink3cforestsd,QSlinks03_95quantile2QSlink3parRFval,QSlinks03_95quantile2QSlink3parRFsd,QSlinks14_55Intquantile2QSlink3regr.gaussprval,QSlinks14_55Intquantile2QSlink3regr.gaussprsd,QSlinks03_95ICA2QSlink3regr.rknnval,QSlinks03_95ICA2QSlink3regr.rknnsd,QSlinks03_95all2QSlink3regr.gaussprval,QSlinks03_95all2QSlink3regr.gaussprsd,QSlinks03_95asis2QSlink3regr.rknnval,QSlinks03_95asis2QSlink3regr.rknnsd,QSlinks03_95centernscale2QSlink3regr.gbmval,QSlinks03_95centernscale2QSlink3regr.gbmsd,QSlinks14_55IntPCA2QSlink3regr.cvglmnetval,QSlinks14_55IntPCA2QSlink3regr.cvglmnetsd,QSlinks115_60asis2QSlink3regr.glmboostval,QSlinks115_60asis2QSlink3regr.glmboostsd,QSlinks14_55asis2QSlink3RRFglobalval
2,2,0,2,0,2,0,2.25,0.5,2.2,0.447,2.2,0.447,2,0,2,0,2,0,2,0,2,0,2,0,2.25,0.5,2.5,0.577,2,0,2,0,2,0,2,0,2,0,2,0.859,2,0,2,0.695,2,0.611,4.333,1.528,3,0,2.2,0.447,3,0.452,2,0,2.5,0.577,2,0,2,0.647,2,0,2.25,0.5,1.333,0.577,2,0,2,1.013,2.5,0.577,2,0,2,0,2,0,2.167,0.408,3,0.611,2.25,0.5,2,0.755,2,0,3,1,2,0,2.5,1.049,3,0,2,0,6.22,0.654,2.8,0.447,3,0,6.23,0.68,3.333,0.577,2,0,4,0.894,2,0,3,0.719,3.333,0.577,2,0,2,0,6.307,0.875,3.333,0.577,2,0,2,0,2,0.812,2,0,2,0,2,0.71,5,0,2,0.658,2,0.707,3,0,3,0,3,0,4.6,0.548,4,0.603,3.6,0.548,3,0,2.25,0.5,2,0,6.248,0.687,2,0,2,0.57,3,0.587,2,0,2.4,0.548,3,0,3.333,0.577,3.667,0.577,1.75,0.957,4.8,0.447,3.2,0.837,2
2,2.2,0.447,2,0,2,0,2.2,0.447,2.2,0.447,2.2,0.447,2,0,2,0,2,0,2,0,2,0,2,0,2.25,0.5,2.4,0.548,2,0,2,0,2.167,0.408,2,0,2,0,2,0,2,0,2,0,2,0.611,4,1.414,3,0,2.4,0.548,6.483,0.452,2,0,2.5,0.577,2,0,2,0.647,2,0,2.25,0.5,1.5,0.577,2,0,2,0,2.25,0.5,2,0,2,0,2,0,2,0,3,0.611,2.25,0.5,3,0.755,2,0,3,0.816,2,0,2,0,3,0,2,0,6.22,0.654,3,0,3,0,6.23,0.68,3.25,0.5,2,0,4.167,0.408,2,0,2,0.719,3.25,0.5,2,0,2,0,6.307,0.875,3.25,0.5,2,0,2,0,6.56,0.812,2,0,2,0,2,0,5,0,6.368,0.658,6.31,0.707,2,0,3,0,3,0,4.167,0.408,3,0,3.4,0.548,3,0,2.25,0.5,2,0,6.248,0.687,2,0,6.568,0.57,4,0.587,2,0,3,0,2.5,0.707,3.5,0.548,3.5,0.707,2.5,0.577,4.6,0.548,3.4,0.548,2
2,2.2,0.447,2,0,2,0,2,0,2.2,0.447,2.2,0.447,2.75,0.5,2.8,0.447,2,0,2.75,0.5,2.4,0.548,2.6,0.548,2.25,0.5,2,0,2,0,2.6,0.548,2,0,2,0.848,2,0,2,0.859,2,0,3,0.695,2,0.611,3.5,0.707,3,0,2.2,0.447,3,0,2,0,2.25,0.5,2,0,2,0.647,2,0,2.25,0.5,2,0,2,0,2,1.013,2.25,0.5,2,0,2.2,0.447,2,0,2.167,0.408,2,0.611,2.25,0.5,3,0.755,2,0,3,0,2,0.587,1.8,0.837,3,0,2,0,2,0.654,2.8,0.447,3.333,0.577,2,0.68,3,0,3,0,4,0,3,0,2,0.719,3,0,2,0,2,0,4,0.875,3.5,0.707,2,0,2,0.782,6.56,0.812,2,0,3,0,2.667,0.577,5,0,3,0.658,2,0.707,3,0,3.5,0.707,3,0,4.2,0.422,3,0.603,3.6,0.548,3,0,3,0.816,2,0.672,3,0.687,3,0,2,0.57,3,0.587,2,0,2.8,0.447,2.25,0.5,3.714,0.488,3.667,1.155,2,0.816,4.4,0.548,3.167,0.753,3
2,2.4,0.548,2,0,2,0,2,0,2.2,0.447,2.2,0.447,2,0,2,0,2,0,2,0,2,0,2,0,2.25,0.5,2.5,0.707,2,0,2,0,2,0,2,0.848,2,0,2,0,2,0,2,0,2,0.611,3.5,0.707,3,0,2,0,3,0,2,0,2.5,0.577,2,0,2,0.647,2,0,2,0,2,0,2,0,2.5,0.707,2.25,0.5,2,0,2.25,0.5,2,0,2,0,3,0.611,2,0,2,0.755,2,0,3,0,2,0.587,3,0.707,3,0,2,0,6.22,0.654,3,0,3.5,0.707,2,0.68,3,0,2,0,4.333,1.155,2,0,3,0.719,3,0,2,0,2,0,3,0.875,3.5,0.707,2,0,2,0.782,2,0.812,2,0,2,0,2,0.71,4.75,0.5,2,0.658,2,0.707,3,0,3,0,3,0,4.5,0.548,3.5,0.707,3.75,0.5,3,0,2.25,0.5,2,0.672,3,0.687,2,0,2,0,3,0.587,2,0,3,0,3,0,3.75,0.5,3,0.595,2,0.816,4.6,0.548,2.667,0.577,2
2,2.5,0.577,2,0,2,0,2,0,2.25,0.5,2.25,0.5,2,0,2,0,2,0,2,0,2,0,2,0,2.333,0.577,2.5,0.707,2,0,2,0,2,0,2,0.848,2,0,2,0,2,0,2.5,0.707,2,0.611,3.25,0.5,3,0,2.25,0.5,3,0,2,0,2,0,2,0,2,0.647,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0.611,2,0,3,0.755,2,0,3,0,2,0.587,2.25,0.957,3,0,2,0,2,0.654,3,0,3.5,0.577,2,0.68,3,0,2,0,4,0,2,0,2,0.719,3,0,2,0,2,0,4,0.875,3.25,0.5,2,0,2,0.782,2,0,2,0,2,0,2,0,5,0,3,0.658,2,0.707,3,0,3,0,2,0,4.8,0.447,3,0,3.5,0.577,3,0,2.25,0.5,2,0.672,3,0.687,2,0,2,0.57,3,0.587,2,0,3,0,2.333,0.577,3.333,0.516,6.147,0.595,2.25,0.5,4.4,0.548,2.75,0.5,3
3,6,1.414,10,1.155,6,1.732,6.5,1.291,5.75,0.957,6,1.414,7,0,7,0.816,10,1,7.75,0.957,7,0.816,7,1,6.25,1.258,9.5,0.707,8.667,0.577,6.75,0.957,9.5,1.291,8.5,0.707,9,1,6.5,0.707,10,0.816,6.5,0.707,7,0.611,12,0,8,1.414,6.75,0.5,7,0,9,1,9.667,1.155,6.75,0.957,8,0.647,5.75,0.5,9,1,9,0,12,1,6.5,0.707,9,1,7,0.816,8.667,1.528,9,0,5.5,0.577,8,0.611,9,1,7,0.755,9,0,12.5,2.121,8.5,0.707,7.25,2.363,12.5,0.707,8.333,0.577,10,0.654,10.25,0.957,12,0,10,1.414,12,1.414,8,0,13,0,8,0,8,0.719,12,1.414,7,0,9.667,1.528,11,0,11.5,0.707,7,0,8.5,0.707,8,0.812,5.5,1,7,0,7.333,1.528,10,1,9,0.658,7,0.707,7,0,13,0,6,0,10.25,0.957,7,0,14.25,0.957,8,0,14.333,0.577,9,0,8,0,7,0,9,0.57,8,0.587,8,0,11.5,1,9,0,12,1.155,11,0.595,10.333,2.517,7,0,8.25,0.957,9
7,6,0,5.8,0.447,6,0,6,0,6,0,6,0,5.6,0.548,5.8,0.447,6,0.816,6,0,6,0,6,0.632,6,0,6,0,5.75,0.5,6.2,0.447,5.833,0.753,6.44,0.848,6,0,5.5,0.707,5.8,0.447,5.5,0.707,6,0,6,1.061,6,0.602,5,0,6,0.452,5.75,0.5,5.75,0.5,5.2,0.447,6,0,6,0,5.75,0.5,7,0.948,5.25,0.5,5.5,0.707,6,0,4.8,0.447,5.75,0.5,5.5,0.577,5.5,0.548,6,0,5.75,0.5,6,0,6.5,0.837,5,1.116,6.53,0.587,6.6,2.191,6,0.508,5.333,0.577,6,0.654,4.8,0.447,6,0.511,6,0.68,6,0.735,6,0,4.25,0.5,6,0,5.5,0.707,4,0.995,6,0,5.75,0.5,8,0.875,6,0.635,6,0,6.546,0.782,5.5,0.707,4.8,0.447,6,0,6,0.71,6,0,5.5,0.707,5.5,0.707,5,0,6,0.493,5,0,4.333,0.5,6,0,6.6,0.548,6,0,5,1.155,6.672,0.672,5,0.687,5,0,6.568,0.57,6.5,0.707,7,0,6.4,0.548,6.667,1.155,6.333,0.516,6.75,0.5,4.75,2.5,6.2,0.447,6.167,0.408,5
7,3.8,0.447,3.4,0.548,4,0,3.75,0.5,3.8,0.447,3.8,0.447,2.75,0.5,3.2,0.447,3.75,0.5,3,0,3.2,0.447,3.25,0.5,3.75,0.5,3.333,0.577,4,0,3.2,0.447,4.167,0.408,5,0.848,3.75,0.5,3.5,0.707,4,0,3.5,0.707,4,0.611,4,1.061,5,0.602,3,0,4,0,4.25,0.5,3.5,0.577,3.429,0.535,4,0.647,4,0,3.25,0.5,7,0.948,3.75,0.5,4,1.414,3.5,0.577,3.4,0.548,3.6,0.548,4.25,0.957,4,0,3,0.611,3.5,0.577,3,0.755,5.2,0.447,3,1.116,6,0.587,3.4,1.817,4,0.508,3.75,0.5,4,0.654,3.6,0.548,4,0.511,4,0.68,5,0.735,3,0,3.5,0.577,3,0,4,0.719,4,0.995,4,0,4.6,0.548,5,0.875,5,0.635,4,0,6,0.782,6.56,0.812,4.2,0.447,3,0,3.333,0.577,3.75,0.5,3,0.658,3,0.707,3,0,4,0.493,4,0,3.167,0.408,4,0,4,0.707,3,0,2.75,0.957,5,0.672,4,0.687,4,0,4,0,4,0.587,4,0,4.8,0.447,5,0,4.667,0.516,5.5,0.707,3.25,0.5,4.8,0.447,3.25,0.5,3
24,7.6,0.548,11.4,1.14,7.667,0.577,6.8,0.837,6.8,0.837,7.8,0.837,7.8,0.837,7.8,0.837,11.5,1.291,8,1.581,8.6,1.14,8,1.414,7.25,0.957,7.5,0.577,10.75,1.258,7.8,0.837,11.333,1.033,9,0.848,12.25,1.258,8.5,0.707,11.8,2.588,9,1.414,9,0.611,7.5,0.707,7,0,9,1,9.333,1.528,12.25,1.258,6.75,0.957,8,1.225,7,0.647,7.2,0.837,6.25,0.5,7,0,11.25,1.708,8,0,6.5,1,8.6,1.517,6.4,0.548,8.25,1.5,6.667,1.211,8,0.611,6.25,0.957,9,0.755,8.167,0.753,9,0,8,0.587,9.2,1.924,9,0,11.4,2.074,11,0.654,6,1.225,8.333,0.577,12,0.68,8.5,0.707,8,0,9.5,1.291,8,0,9,0.719,9,1.414,8,0,7,0.816,9,0.875,7.5,0.707,7,0,8,0.782,12,0.812,5.8,0.837,9,0,8,1.414,10.25,0.957,6.368,0.658,6.31,0.707,8,0,8,0,11,0,7.778,1.202,7.5,0.707,6.2,0.447,9,0,11.75,2.5,9,0.672,11,0.687,9,0,11,1,7,0.587,12,0,8.6,1.517,7.75,0.5,6,0.632,7.5,0.707,10.75,2.363,6.8,0.447,7.2,0.837,8
3,6.6,0.548,6.25,0.5,6.75,0.5,6.6,0.548,6.4,0.548,7,0.707,5.4,0.894,5.6,0.548,6.75,0.957,5,1,5,0.707,5.2,0.837,6.4,0.548,6,0,6.5,0.577,5,0.707,6.6,0.548,5,0.848,6.5,0.577,6,0.859,6.4,1.14,6,0.695,6,0.611,5,0,5,0,5.2,0.837,5,0.452,6.75,0.957,6,0,5.429,0.787,6,0.647,6.4,0.548,6.25,0.5,5.5,0.707,6.5,0.577,6,1.013,6.25,0.5,5.2,0.447,6.25,0.5,6,0,6.167,0.408,7,0.611,6,0,6,0.755,7,1,3.5,0.707,5,0.587,5,2.16,5,0,6.333,0.577,6,0.654,3.4,0.548,5,0,6,0.68,5,1.414,6,0,4,0,5,0,7,0.719,4.5,0.707,6,0,5,0,1,0.875,5,0,6,0,5,0.782,5,0.812,5.6,0.548,5,0,7.333,1.155,4.25,0.5,6,0.658,6,0.707,6,0,5,0,5,0,2.8,1.095,6,0.603,7.5,1.915,7,0,6.25,1.258,5,0.672,5,0.687,6,0,6.568,0.57,5,0.587,5,0,4,0.707,7.333,0.577,7,1.414,6.5,0.707,6,1.414,6,0,3.8,0.837,6
2,6.2,0.837,5.75,0.5,6.25,0.5,6.2,0.837,5.8,1.095,6.4,0.894,5.5,0.577,5.6,0.548,6.5,0.577,5.667,0.516,5.4,0.548,5.333,0.516,5.667,0.516,5.333,0.577,6.25,0.5,5.6,0.548,7,0.707,4,0.848,6.5,0.577,5.5,0.707,6,0.707,5,1.414,5,0.611,6,0,5.5,0.707,5.4,0.548,6.483,0.452,7.5,0.577,6.25,0.5,5.429,0.535,5,0.647,6.2,1.095,5.75,0.957,4.5,0.707,6.25,0.957,4.5,0.707,6,0,5.2,0.447,6.25,0.5,5.75,0.5,6,0.632,5,0.611,5.5,0.577,7,0.755,7,1.414,4.5,2.121,5,0.587,3.2,3.962,5,1.414,6.2,1.095,6.22,0.654,4.167,0.408,5.5,0.707,6.23,0.68,5,1.414,5,0,4,0,5,0,6,0.719,5,1.414,5,0,4.8,0.447,6.307,0.875,5.5,0.707,6,0,5,0.782,7,0.812,5.8,0.837,5,0,7,1,4.2,0.447,6.368,0.658,6.31,0.707,6,0,5.5,0.707,5,0,3.333,0.816,5,0,7.4,1.517,7,0,4.6,1.673,5,0.672,6.248,0.687,5,0,6.568,0.57,6,0.587,6,0,5.833,1.169,7,1.414,6.143,0.9,6.147,0.595,4.6,1.517,6,0,3.667,0.516,5
2,3.2,0.837,3.8,0.447,3.25,0.5,3,0.707,2.6,0.548,3,0,3.833,0.753,3.6,0.548,3.75,0.5,3.6,0.548,3.4,0.548,3.8,0.837,2.5,0.577,2.75,0.5,4.75,0.957,3.6,0.548,3.5,0.837,3,0.848,4,0.816,2.5,0.707,4,0.707,3,1.414,3,0.611,6,1.061,3,0.602,3.6,0.548,3.667,0.577,3.5,0.577,2.75,0.5,3.167,0.753,2,0.647,2.6,0.548,2.75,0.5,2,0.948,3.75,0.957,2.5,0.707,2.5,0.577,2.8,0.447,3.25,0.5,2.5,1,2.667,0.516,2,0.611,3,0.816,3,0.755,2.8,0.447,4,1.116,3,0.587,2.667,1.211,5,0.508,4.25,0.957,4,0.654,2.667,0.516,6,0.511,4,0.68,6,0.735,4,0,5,1.826,4,0,3,0.719,5,0.995,3,0,2.8,0.837,6,0.875,6,0.635,2,0,3,0.782,3,0.812,2.8,0.447,4,0,5,0.71,4.6,0.548,2,0.658,2,0.707,2,0,6,0.493,3,0,4.375,0.518,3.5,0.707,3.5,0.837,3,0,2.4,0.894,3,0.672,4,0.687,4,0,3,0,3,0.587,4,0,3.5,0.548,4,0,4.143,0.69,3,0.595,2.4,1.817,5,0,5.333,0.516,2
7,3.4,1.14,3.5,1.291,3.25,1.258,3,1.225,3.4,1.14,3.4,1.14,2.6,0.548,2.8,0.447,3.75,1.708,3,0,2.6,0.548,2.5,0.548,3.2,1.304,4.667,2.082,3.75,2.062,2.8,0.447,3.667,1.366,4,0,3.5,1.915,2,0.859,3.2,0.837,3,0.695,3,0.611,4,0,3.667,0.577,3.2,0.837,3.333,0.577,3,1.155,4.5,2.082,3,0.707,3,0.647,2.8,0.837,3.75,2.217,3,1.732,4,1.826,2,1.013,4,1.414,3.4,0.894,4.75,2.062,2.75,1.5,3.667,1.211,4,0.611,4,2.16,4,0.755,3.667,1.366,2.667,0.577,4,1.414,3,1.225,3,0,3.5,1.291,3,0.654,3.8,0.447,3.333,0.577,3,0,3.333,0.577,2,0,3.667,0.577,2,0,3,0.719,3.333,0.577,3,0,3,1.414,3,2.828,3.667,0.577,2,0,3.5,0.707,2.5,0.707,3.2,1.095,2,0,6.505,0.71,3.25,0.5,6.368,0.658,6.31,0.707,2,0,3.333,0.577,4,0,3.167,0.408,4,0.603,4,1.414,4,0,5.75,3.304,4.5,0.707,4,0,3,0,2,0.57,4,0.587,2,0,3,0,5.5,2.38,4,1.414,5,0.595,2.75,0.957,5,0,2.6,0.548,3
2,3.6,0.548,4.5,1,4,1,3.75,0.957,4,0.707,4.2,0.837,4,1,4,1,4.5,1.291,3.5,0.577,3.8,0.837,3.75,0.957,3.75,0.5,5,1.414,5,0.816,3.6,0.548,4.571,1.272,4,0.848,4.5,1.291,4,0,4,0.707,4,0,5,0.611,4,0,3.667,0.577,3.8,0.447,4,0.816,4,0.816,4.5,1.291,4,0,3,0.647,3.8,0.447,4,1.414,3.5,0.707,5,1.414,4,0,4.25,0.957,3.8,0.447,4.4,1.14,3.5,1.291,4,0.632,5,0.611,3.75,1.5,4,0.755,3,1.095,4,0,4,0.587,4.667,1.633,3.5,0.707,4.667,0.577,5,0.654,3.833,0.408,4,0,5,0.68,4,0,4,0,4.5,0.707,4,0,5,0.719,4,0,5,0,4,0.816,4,0.875,4,0,4,0,4,0.782,6.56,0.812,3.8,0.447,5,0,5,0.71,5,0,4,0.658,5,0.707,4,0,4,0,5,0,5,0,4,0,5.4,1.342,4,0,4.8,2.168,3,0.672,5,0.687,5,0,4.333,1.155,4,0.587,5,0,3.833,0.408,4.4,1.673,5.143,1.215,3.5,0.707,4.4,1.517,5.333,0.516,3.5,0.837,4
24,11.8,0.837,14,0.707,11.5,1,11,1,11.4,0.894,11.8,0.447,13.25,1.258,13.2,1.789,14,0.816,13.5,0.577,14,2,13.8,1.095,11.75,0.957,10.5,0.577,14.5,0.577,13.6,1.817,13.4,1.517,11.333,1.528,14.25,1.5,11,1.414,13.8,0.837,10,1.414,11,0,8.667,1.528,13,2,10.8,1.095,13.5,2.121,14,0.816,11.75,0.957,11.143,1.345,9.5,0.707,10.667,1.211,11.5,1,10.333,2.309,12.75,1.5,10,0,12.25,0.5,11,0.707,11.667,1.155,11,0.816,11,1.095,10,0,11.75,1.258,11,0,9.4,0.894,10.667,0.577,11.667,1.528,20,2.683,10.667,0.577,14.667,0.516,13,0.654,11.333,1.211,9.333,0.577,14,0,10,1,10,0,9.4,2.074,13,0,10,0,9,0,11,0,10.4,1.673,12,1.414,9.333,0.577,10,0,11.667,1.528,12,0.812,11.8,0.837,14,0,13.5,0.577,11.8,0.837,10.5,0.707,10.5,0.707,9,0,9.333,0.577,14,0,12,0.894,11,1.414,10.667,0.816,11,0,15.2,3.421,11.333,2.082,15.5,0.707,12,0,13,2.828,12,1.414,14,0,11.333,1.033,9.667,0.577,10,0.816,10.5,0.707,17.4,3.435,8.833,0.753,10.2,0.447,10
