,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caret_train_permute,BstLm,Thu Dec 19 19:49:01 2019,0.075,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V40,0.9984,V3,1,V2,1,V5,1,V6,1,V29,1,V39,1,V48,1,V54,1,V60,1,V61,1,V31,1.003,V42,1.004,V36,1.006,V57,1.007,V59,1.007,V44,1.009,V37,1.011,V32,1.011,V7,1.012,V38,1.013,V30,1.032,V4,1.036,V51,1.056
caret,cforest,Thu Dec 19 19:49:22 2019,0.114,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,337,222,,V2,2.48,V3,4.09,V4,2.58,V5,1.04,V6,0,V7,11.8,V29,1.99,V30,100,V31,6.17,V32,3.51,V36,4.16,V37,44.7,V38,1.49,V39,0.778,V40,1.51,V42,2.01,V44,2.41,V48,0.941,V51,15.3,V54,2.66,V57,2.51,V59,2.9,V60,17,V61,10.9
caret_hold_permute,cforest,Thu Dec 19 19:49:47 2019,0.114,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,26,V2,0.9912,V51,0.992,V54,0.9984,V57,0.9994,V38,1.001,V59,1.001,V42,1.001,V40,1.002,V5,1.002,V44,1.002,V39,1.003,V48,1.003,V4,1.003,V32,1.004,V60,1.006,V6,1.009,V29,1.01,V31,1.014,V3,1.016,V36,1.019,V61,1.021,V37,1.047,V7,1.086,V30,1.127
caret_train_permute,cforest,Thu Dec 19 19:50:12 2019,0.114,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,24,V5,0.9999,V42,1.001,V44,1.001,V48,1.003,V54,1.003,V6,1.003,V38,1.004,V39,1.005,V57,1.005,V32,1.005,V59,1.008,V40,1.009,V2,1.009,V4,1.012,V29,1.012,V36,1.017,V31,1.023,V3,1.025,V7,1.03,V60,1.032,V61,1.041,V51,1.044,V37,1.062,V30,1.204
caret,ctree,Thu Dec 19 19:50:14 2019,0.003,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V2,14.2,V3,39.5,V4,17.2,V5,10.4,V6,0,V7,60.5,V29,1.52,V30,100,V31,55.1,V32,14.9,V36,10.4,V37,80.9,V38,16.7,V39,2.2,V40,10.5,V42,4.6,V44,14.6,V48,22.1,V51,64.9,V54,22.1,V57,20.1,V59,5.7,V60,35,V61,31.1
caret_hold_permute,ctree,Thu Dec 19 19:50:15 2019,0.003,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,1,V60,0.9988,V2,1,V4,1,V5,1,V6,1,V7,1,V29,1,V31,1,V32,1,V36,1,V38,1,V39,1,V40,1,V42,1,V44,1,V48,1,V51,1,V54,1,V57,1,V59,1,V61,1,V3,1.043,V37,1.066,V30,1.076
caret_train_permute,ctree,Thu Dec 19 19:50:15 2019,0.003,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V2,1,V4,1,V5,1,V6,1,V7,1,V29,1,V31,1,V32,1,V36,1,V38,1,V39,1,V40,1,V42,1,V44,1,V48,1,V51,1,V54,1,V57,1,V59,1,V61,1,V3,1.019,V60,1.082,V37,1.088,V30,1.282
caret,ctree2,Thu Dec 19 19:50:18 2019,0.003,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V2,14.2,V3,39.5,V4,17.2,V5,10.4,V6,0,V7,60.5,V29,1.52,V30,100,V31,55.1,V32,14.9,V36,10.4,V37,80.9,V38,16.7,V39,2.2,V40,10.5,V42,4.6,V44,14.6,V48,22.1,V51,64.9,V54,22.1,V57,20.1,V59,5.7,V60,35,V61,31.1
caret_hold_permute,ctree2,Thu Dec 19 19:50:19 2019,0.003,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V60,0.9988,V2,1,V4,1,V5,1,V6,1,V7,1,V29,1,V31,1,V32,1,V36,1,V38,1,V39,1,V40,1,V42,1,V44,1,V48,1,V51,1,V54,1,V57,1,V59,1,V61,1,V3,1.043,V37,1.066,V30,1.076
caret_train_permute,ctree2,Thu Dec 19 19:50:19 2019,0.003,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V2,1,V4,1,V5,1,V6,1,V7,1,V29,1,V31,1,V32,1,V36,1,V38,1,V39,1,V40,1,V42,1,V44,1,V48,1,V51,1,V54,1,V57,1,V59,1,V61,1,V3,1.019,V60,1.082,V37,1.088,V30,1.282
caret,dnn,Thu Dec 19 19:50:22 2019,0,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,390,222,,V2,14.2,V3,39.5,V4,17.2,V5,10.4,V6,0,V7,60.5,V29,1.52,V30,100,V31,55.1,V32,14.9,V36,10.4,V37,80.9,V38,16.7,V39,2.2,V40,10.5,V42,4.6,V44,14.6,V48,22.1,V51,64.9,V54,22.1,V57,20.1,V59,5.7,V60,35,V61,31.1
caret,earth,Thu Dec 19 19:50:25 2019,0.009,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V37,100,V51,63.9,V7,55.6,V60,47.4,V61,47.4,V4,27.1,V30,0,V31,26.8,V39,0,V2,0,V3,0,V5,0,V6,0,V29,0,V32,0,V36,0,V38,0,V40,0,V42,0,V44,0,V48,0,V54,0,V57,0,V59,0
caret_hold_permute,earth,Thu Dec 19 19:50:25 2019,0.009,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V51,0.9682,V2,1,V3,1,V5,1,V6,1,V29,1,V30,1,V32,1,V36,1,V38,1,V39,1,V40,1,V42,1,V44,1,V48,1,V54,1,V57,1,V59,1,V60,1.023,V4,1.028,V31,1.04,V61,1.045,V7,1.06,V37,1.112
caret_train_permute,earth,Thu Dec 19 19:50:26 2019,0.009,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V2,1,V3,1,V5,1,V6,1,V29,1,V30,1,V32,1,V36,1,V38,1,V39,1,V40,1,V42,1,V44,1,V48,1,V54,1,V57,1,V59,1,V4,1.069,V7,1.074,V60,1.077,V61,1.08,V31,1.103,V37,1.104,V51,1.145
caret,elm,Thu Dec 19 19:50:28 2019,0,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,400,222,,V2,14.2,V3,39.5,V4,17.2,V5,10.4,V6,0,V7,60.5,V29,1.52,V30,100,V31,55.1,V32,14.9,V36,10.4,V37,80.9,V38,16.7,V39,2.2,V40,10.5,V42,4.6,V44,14.6,V48,22.1,V51,64.9,V54,22.1,V57,20.1,V59,5.7,V60,35,V61,31.1
caret,evtree,Thu Dec 19 19:51:02 2019,0,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,118,222,,V2,14.2,V3,39.5,V4,17.2,V5,10.4,V6,0,V7,60.5,V29,1.52,V30,100,V31,55.1,V32,14.9,V36,10.4,V37,80.9,V38,16.7,V39,2.2,V40,10.5,V42,4.6,V44,14.6,V48,22.1,V51,64.9,V54,22.1,V57,20.1,V59,5.7,V60,35,V61,31.1
caret_hold_permute,evtree,Thu Dec 19 19:51:02 2019,0,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V2,1,V3,1,V4,1,V5,1,V6,1,V7,1,V29,1,V31,1,V32,1,V36,1,V37,1,V38,1,V39,1,V40,1,V42,1,V44,1,V48,1,V51,1,V54,1,V57,1,V59,1,V60,1,V61,1,V30,1.134
caret_train_permute,evtree,Thu Dec 19 19:51:03 2019,0,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V2,1,V3,1,V4,1,V5,1,V6,1,V7,1,V29,1,V31,1,V32,1,V36,1,V37,1,V38,1,V39,1,V40,1,V42,1,V44,1,V48,1,V51,1,V54,1,V57,1,V59,1,V60,1,V61,1,V30,1.18
caret,foba,Thu Dec 19 19:51:09 2019,0.08,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V2,14.2,V3,39.5,V4,17.2,V5,10.4,V6,0,V7,60.5,V29,1.52,V30,100,V31,55.1,V32,14.9,V36,10.4,V37,80.9,V38,16.7,V39,2.2,V40,10.5,V42,4.6,V44,14.6,V48,22.1,V51,64.9,V54,22.1,V57,20.1,V59,5.7,V60,35,V61,31.1
caret_hold_permute,foba,Thu Dec 19 19:51:09 2019,0.08,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V51,0.9782,V2,1,V3,1,V4,1,V5,1,V6,1,V29,1,V31,1,V32,1,V36,1,V38,1,V39,1,V40,1,V42,1,V44,1,V48,1,V54,1,V57,1,V59,1,V61,1,V60,1.024,V37,1.052,V7,1.087,V30,1.111
caret_train_permute,foba,Thu Dec 19 19:51:10 2019,0.08,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V2,1,V3,1,V4,1,V5,1,V6,1,V29,1,V31,1,V32,1,V36,1,V38,1,V39,1,V40,1,V42,1,V44,1,V48,1,V54,1,V57,1,V59,1,V61,1,V60,1,V37,1.018,V7,1.019,V30,1.068,V51,1.071
caret,gaussprLinear,Thu Dec 19 19:51:24 2019,0.035,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V2,14.2,V3,39.5,V4,17.2,V5,10.4,V6,0,V7,60.5,V29,1.52,V30,100,V31,55.1,V32,14.9,V36,10.4,V37,80.9,V38,16.7,V39,2.2,V40,10.5,V42,4.6,V44,14.6,V48,22.1,V51,64.9,V54,22.1,V57,20.1,V59,5.7,V60,35,V61,31.1
caret_hold_permute,gaussprLinear,Thu Dec 19 19:51:24 2019,0.035,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V40,0.9727,V51,0.9763,V57,0.9869,V48,0.9954,V54,0.9954,V59,0.9967,V39,0.9973,V32,0.9994,V31,1,V5,1.001,V42,1.001,V29,1.003,V2,1.004,V3,1.009,V44,1.01,V61,1.014,V36,1.019,V38,1.021,V6,1.023,V4,1.024,V30,1.028,V37,1.043,V60,1.05,V7,1.092
caret_train_permute,gaussprLinear,Thu Dec 19 19:51:24 2019,0.035,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V6,0.9914,V48,0.9972,V29,0.9985,V2,0.9997,V42,1,V3,1,V54,1.002,V31,1.003,V39,1.004,V32,1.005,V44,1.005,V36,1.006,V7,1.006,V5,1.007,V59,1.013,V57,1.02,V40,1.021,V30,1.023,V37,1.032,V38,1.033,V4,1.037,V60,1.039,V61,1.039,V51,1.062
caret,gaussprPoly,Thu Dec 19 19:51:28 2019,0.077,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V2,14.2,V3,39.5,V4,17.2,V5,10.4,V6,0,V7,60.5,V29,1.52,V30,100,V31,55.1,V32,14.9,V36,10.4,V37,80.9,V38,16.7,V39,2.2,V40,10.5,V42,4.6,V44,14.6,V48,22.1,V51,64.9,V54,22.1,V57,20.1,V59,5.7,V60,35,V61,31.1
caret_hold_permute,gaussprPoly,Thu Dec 19 19:51:28 2019,0.077,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V51,0.9871,V57,0.9933,V54,0.9953,V2,0.9979,V39,0.9992,V59,0.9993,V5,1,V40,1.001,V31,1.001,V29,1.002,V32,1.002,V42,1.003,V3,1.005,V61,1.008,V48,1.011,V38,1.011,V36,1.012,V6,1.013,V60,1.014,V44,1.016,V37,1.023,V4,1.025,V30,1.034,V7,1.049
caret_train_permute,gaussprPoly,Thu Dec 19 19:51:29 2019,0.077,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V6,0.9963,V29,0.9996,V31,1,V39,1,V40,1.001,V5,1.001,V42,1.001,V2,1.002,V3,1.004,V36,1.005,V7,1.005,V54,1.005,V60,1.005,V44,1.008,V48,1.01,V59,1.01,V32,1.013,V37,1.013,V57,1.016,V38,1.016,V61,1.019,V4,1.026,V30,1.033,V51,1.042
caret,gaussprRadial,Thu Dec 19 19:51:34 2019,0.096,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V2,14.2,V3,39.5,V4,17.2,V5,10.4,V6,0,V7,60.5,V29,1.52,V30,100,V31,55.1,V32,14.9,V36,10.4,V37,80.9,V38,16.7,V39,2.2,V40,10.5,V42,4.6,V44,14.6,V48,22.1,V51,64.9,V54,22.1,V57,20.1,V59,5.7,V60,35,V61,31.1
caret_hold_permute,gaussprRadial,Thu Dec 19 19:51:35 2019,0.096,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,1,V51,0.9919,V2,0.9979,V40,0.9992,V31,0.9993,V32,0.9998,V57,1,V59,1,V39,1.001,V5,1.003,V29,1.003,V42,1.005,V54,1.005,V48,1.009,V36,1.011,V61,1.012,V44,1.013,V38,1.016,V3,1.018,V60,1.02,V6,1.02,V37,1.028,V4,1.044,V30,1.047,V7,1.074
caret_train_permute,gaussprRadial,Thu Dec 19 19:51:36 2019,0.096,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,1,V42,1.003,V2,1.004,V31,1.004,V36,1.004,V6,1.004,V29,1.005,V39,1.006,V7,1.008,V54,1.009,V59,1.009,V40,1.01,V3,1.013,V48,1.015,V44,1.015,V5,1.016,V60,1.018,V37,1.02,V38,1.022,V32,1.023,V4,1.028,V61,1.034,V57,1.04,V30,1.049,V51,1.053
caret,gbm,Thu Dec 19 19:52:15 2019,0.063,QSlinks115_60,Failed
caret,gcvEarth,Thu Dec 19 19:54:38 2019,0.067,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V37,100,V51,65,V7,57,V60,49.3,V61,49.3,V4,30.9,V31,30.6,V39,11.8,V30,0,V2,0,V3,0,V5,0,V6,0,V29,0,V32,0,V36,0,V38,0,V40,0,V42,0,V44,0,V48,0,V54,0,V57,0,V59,0
caret_hold_permute,gcvEarth,Thu Dec 19 19:54:38 2019,0.067,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V51,0.9625,V2,1,V3,1,V5,1,V6,1,V29,1,V30,1,V32,1,V36,1,V38,1,V40,1,V42,1,V44,1,V48,1,V54,1,V57,1,V59,1,V60,1.01,V4,1.032,V31,1.038,V61,1.045,V7,1.047,V39,1.08,V37,1.092
caret_train_permute,gcvEarth,Thu Dec 19 19:54:38 2019,0.067,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V2,1,V3,1,V5,1,V6,1,V29,1,V30,1,V32,1,V36,1,V38,1,V40,1,V42,1,V44,1,V48,1,V54,1,V57,1,V59,1,V60,1.038,V39,1.049,V7,1.059,V4,1.064,V37,1.083,V61,1.097,V31,1.123,V51,1.164
caret,glm,Thu Dec 19 19:54:42 2019,0.033,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V2,0.676,V3,11.7,V4,39,V5,2.69,V6,13.7,V7,44.6,V29,7.11,V30,30.7,V31,5.1,V32,3.38,V36,36.5,V37,100,V38,18,V39,14.7,V40,16.8,V42,7.28,V44,21,V48,0,V51,59.2,V54,3.73,V57,18.4,V59,21.8,V60,71.8,V61,41.5
caret_hold_permute,glm,Thu Dec 19 19:54:42 2019,0.033,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,1,V40,0.9723,V51,0.9762,V57,0.9868,V48,0.9952,V54,0.9955,V59,0.9966,V39,0.9973,V32,0.9994,V31,1,V5,1.001,V42,1.001,V29,1.003,V2,1.004,V3,1.009,V44,1.01,V61,1.014,V36,1.019,V38,1.021,V6,1.023,V4,1.024,V30,1.027,V37,1.043,V60,1.051,V7,1.093
caret_train_permute,glm,Thu Dec 19 19:54:43 2019,0.033,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V6,0.9913,V48,0.997,V29,0.9985,V2,0.9997,V42,1,V3,1,V54,1.002,V31,1.003,V39,1.004,V32,1.005,V44,1.005,V36,1.006,V7,1.006,V5,1.007,V59,1.013,V57,1.02,V40,1.022,V30,1.022,V37,1.032,V38,1.033,V4,1.037,V61,1.04,V60,1.04,V51,1.063
caret,glmboost,Thu Dec 19 19:55:03 2019,0.083,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V3,4.9,V4,20.7,V7,58.8,V30,8.17,V32,3.71,V36,1.07,V37,100,V38,0.695,V44,9.74,V51,29.6,V57,7.42,V59,7.61,V60,0.00905,V61,1.07,V2,0,V5,0,V6,0,V29,0,V31,0,V39,0,V40,0,V42,0,V48,0,V54,0
caret_hold_permute,glmboost,Thu Dec 19 19:55:03 2019,0.083,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V51,0.9818,V57,0.9931,V59,0.9987,V2,1,V5,1,V6,1,V29,1,V31,1,V39,1,V40,1,V42,1,V48,1,V54,1,V32,1,V3,1.002,V61,1.005,V38,1.005,V44,1.008,V36,1.013,V60,1.019,V4,1.023,V37,1.045,V30,1.074,V7,1.08
caret_train_permute,glmboost,Thu Dec 19 19:55:03 2019,0.083,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V3,0.9998,V2,1,V5,1,V6,1,V29,1,V31,1,V39,1,V40,1,V42,1,V48,1,V54,1,V44,1.002,V60,1.003,V36,1.005,V32,1.005,V38,1.008,V57,1.01,V59,1.01,V7,1.011,V61,1.02,V37,1.021,V4,1.029,V51,1.053,V30,1.06
caret,glmnet,Thu Dec 19 19:55:06 2019,0,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V2,0,V3,19.3,V4,8.41,V5,0,V6,0,V7,69.5,V29,0,V30,11.1,V31,0,V32,0.242,V36,0.0206,V37,100,V38,0,V39,0,V40,0,V42,0,V44,0.369,V48,0,V51,36,V54,0.154,V57,0.989,V59,0,V60,0.00509,V61,0.491
caret_hold_permute,glmnet,Thu Dec 19 19:55:07 2019,0,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,1,V51,0.9934,V57,0.9999,V54,1,V2,1,V5,1,V6,1,V29,1,V31,1,V38,1,V39,1,V40,1,V42,1,V48,1,V59,1,V32,1,V36,1,V44,1,V61,1.002,V3,1.004,V4,1.005,V60,1.006,V37,1.02,V7,1.045,V30,1.058
caret_train_permute,glmnet,Thu Dec 19 19:55:08 2019,0,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V2,1,V5,1,V6,1,V29,1,V31,1,V38,1,V39,1,V40,1,V42,1,V48,1,V59,1,V44,1,V36,1,V54,1,V32,1,V57,1.001,V60,1.003,V3,1.003,V61,1.004,V4,1.005,V37,1.011,V7,1.014,V51,1.04,V30,1.053
caret,kernelpls,Thu Dec 19 19:56:43 2019,0,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V2,9.67,V3,19.1,V4,48.5,V5,1.57,V6,2.54,V7,22.8,V29,0,V30,47.9,V31,0.00422,V32,33.6,V36,13,V37,61.9,V38,22.4,V39,5.39,V40,31.4,V42,22.5,V44,59.2,V48,31.3,V51,100,V54,34.5,V57,32.6,V59,34.9,V60,0.0562,V61,18.8
caret_hold_permute,kernelpls,Thu Dec 19 19:56:44 2019,0,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V40,0.9661,V51,0.9799,V57,0.9861,V54,0.9883,V2,0.9966,V39,0.9969,V59,0.9975,V5,0.9997,V6,1.001,V3,1.003,V31,1.003,V29,1.006,V42,1.006,V32,1.007,V37,1.008,V7,1.008,V4,1.012,V61,1.016,V44,1.017,V36,1.019,V30,1.019,V48,1.02,V60,1.042,V38,1.061
caret_train_permute,kernelpls,Thu Dec 19 19:56:44 2019,0,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V42,0.997,V7,0.9982,V29,0.9985,V5,0.999,V6,0.9997,V3,1.001,V39,1.003,V54,1.004,V37,1.004,V36,1.009,V31,1.009,V59,1.01,V48,1.015,V44,1.015,V57,1.018,V4,1.018,V30,1.019,V32,1.021,V40,1.022,V2,1.034,V60,1.037,V61,1.041,V51,1.066,V38,1.144
caret,kknn,Thu Dec 19 19:56:51 2019,0.113,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V2,14.2,V3,39.5,V4,17.2,V5,10.4,V6,0,V7,60.5,V29,1.52,V30,100,V31,55.1,V32,14.9,V36,10.4,V37,80.9,V38,16.7,V39,2.2,V40,10.5,V42,4.6,V44,14.6,V48,22.1,V51,64.9,V54,22.1,V57,20.1,V59,5.7,V60,35,V61,31.1
caret_hold_permute,kknn,Thu Dec 19 19:56:54 2019,0.113,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,3,V57,0.9914,V51,0.9953,V59,0.9978,V54,1,V29,1.001,V39,1.002,V2,1.004,V42,1.004,V38,1.005,V31,1.006,V60,1.007,V61,1.008,V5,1.008,V48,1.009,V36,1.01,V32,1.011,V44,1.012,V40,1.012,V3,1.014,V6,1.017,V4,1.018,V37,1.019,V30,1.02,V7,1.047
caret_train_permute,kknn,Thu Dec 19 19:56:58 2019,0.113,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,3,V40,0.9971,V42,1.001,V39,1.003,V31,1.009,V4,1.01,V29,1.015,V59,1.015,V36,1.016,V37,1.016,V5,1.017,V2,1.018,V38,1.019,V54,1.019,V3,1.022,V60,1.022,V6,1.022,V48,1.026,V32,1.027,V7,1.03,V44,1.038,V57,1.038,V61,1.039,V30,1.039,V51,1.052
caret,knn,Thu Dec 19 19:57:00 2019,0,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V2,14.2,V3,39.5,V4,17.2,V5,10.4,V6,0,V7,60.5,V29,1.52,V30,100,V31,55.1,V32,14.9,V36,10.4,V37,80.9,V38,16.7,V39,2.2,V40,10.5,V42,4.6,V44,14.6,V48,22.1,V51,64.9,V54,22.1,V57,20.1,V59,5.7,V60,35,V61,31.1
caret,krlsPoly,Thu Dec 19 19:57:05 2019,0,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V2,14.2,V3,39.5,V4,17.2,V5,10.4,V6,0,V7,60.5,V29,1.52,V30,100,V31,55.1,V32,14.9,V36,10.4,V37,80.9,V38,16.7,V39,2.2,V40,10.5,V42,4.6,V44,14.6,V48,22.1,V51,64.9,V54,22.1,V57,20.1,V59,5.7,V60,35,V61,31.1
caret,krlsRadial,Thu Dec 19 19:58:19 2019,0.046,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V2,14.2,V3,39.5,V4,17.2,V5,10.4,V6,0,V7,60.5,V29,1.52,V30,100,V31,55.1,V32,14.9,V36,10.4,V37,80.9,V38,16.7,V39,2.2,V40,10.5,V42,4.6,V44,14.6,V48,22.1,V51,64.9,V54,22.1,V57,20.1,V59,5.7,V60,35,V61,31.1
caret_hold_permute,krlsRadial,Thu Dec 19 19:58:21 2019,0.046,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,2,V40,0.9769,V51,0.9783,V57,0.9897,V48,0.9954,V59,0.997,V54,0.9975,V39,0.9977,V32,0.9993,V31,0.9997,V5,1.001,V42,1.001,V2,1.003,V29,1.003,V44,1.01,V3,1.011,V61,1.014,V36,1.018,V38,1.02,V6,1.022,V4,1.028,V30,1.031,V37,1.044,V60,1.047,V7,1.092
caret_train_permute,krlsRadial,Thu Dec 19 19:58:23 2019,0.046,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,2,V6,0.9932,V48,0.9989,V29,0.9996,V2,0.9997,V42,1.001,V3,1.002,V31,1.003,V54,1.004,V39,1.004,V36,1.006,V7,1.006,V44,1.007,V32,1.007,V5,1.009,V59,1.013,V40,1.018,V57,1.025,V30,1.028,V38,1.031,V37,1.033,V60,1.037,V61,1.041,V4,1.042,V51,1.062
caret,lars,Thu Dec 19 19:58:25 2019,0.067,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V2,14.2,V3,39.5,V4,17.2,V5,10.4,V6,0,V7,60.5,V29,1.52,V30,100,V31,55.1,V32,14.9,V36,10.4,V37,80.9,V38,16.7,V39,2.2,V40,10.5,V42,4.6,V44,14.6,V48,22.1,V51,64.9,V54,22.1,V57,20.1,V59,5.7,V60,35,V61,31.1
caret_hold_permute,lars,Thu Dec 19 19:58:25 2019,0.067,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V51,0.9847,V57,0.9977,V59,0.9997,V2,1,V5,1,V6,1,V29,1,V31,1,V39,1,V40,1,V42,1,V48,1,V54,1,V32,1,V38,1,V3,1.001,V44,1.002,V61,1.005,V36,1.007,V4,1.016,V60,1.017,V37,1.041,V30,1.078,V7,1.082
caret_train_permute,lars,Thu Dec 19 19:58:25 2019,0.067,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,208,222,0,V2,1,V5,1,V6,1,V29,1,V31,1,V39,1,V40,1,V42,1,V48,1,V54,1,V3,1,V44,1,V38,1.001,V32,1.001,V36,1.002,V60,1.004,V57,1.005,V59,1.006,V61,1.013,V4,1.018,V7,1.019,V37,1.02,V51,1.058,V30,1.063
caret,lars2,Thu Dec 19 19:58:27 2019,0.065,2,QSlinks115_60,ignore,none,asis,LAPTOPBBQ,QSlink3,1,5,403,624,222,,V2,14.2,V3,39.5,V4,17.2,V5,10.4,V6,0,V7,60.5,V29,1.52,V30,100,V31,55.1,V32,14.9,V36,10.4,V37,80.9,V38,16.7,V39,2.2,V40,10.5,V42,4.6,V44,14.6,V48,22.1,V51,64.9,V54,22.1,V57,20.1,V59,5.7,V60,35,V61,31.1
