,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 100
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 46.7
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
msaenet, Wed Mar 21 03:40:09 2018, 0, 4thbookercenterbooks, 0
nnet, Wed Mar 21 03:43:51 2018, 0, 4thbookercenterbooks, c(65.7, 11.5, 41.1, 0.4, 82.9, 99.1, 17.2, 37.5, 34.1, 45.9, 95.6, 51.7, 0.3, 0.8, 0, 0.5, 1, 0.3, 0.7, 1.1, 0.6, 1.4, 2, 0.6, 0.4, 0.5, 0.7, 65.6, 11.3, 40.8, 0.1, 82.7, 99.8, 18.5, 36.9, 34.4, 44.5, 96.9, 50.6, 1.4, 0.8, 0.6, 1.1, 0.5, 0.9, 66.2, 11.7, 40.4, 0.2, 83.2, 100, 17.4, 36.4, 34.6, 44.7, 96.1, 50.7, 1, 0.4, 0, 0.6, 0.8, 0.2, 0.8, 0.6, 0.6, 0.2, 0.2, 0.1, 0.1, 0.7, 0.3, 0.5, 0.3, 0.6, 0.9, 0.9, 0.3, 1, 0.5, 0.3, 0.7, 0.6, 0.5, 1.6, 0.6, 1, 0.6, 0.8, 0.2, 0.9, 0, 0.1, 1.5, 1.3, 1.3, 1, 
1.5, 1.7, 0.7, 0.3, 0.9, 0.2, 1, 0.7, 0.3, 0.4, 0.6, 0.9, 0.5, 0.4, 0.8, 0.6, 0.3, 1, 0.3, 0.3)
nnls, Wed Mar 21 03:43:54 2018, 0, 4thbookercenterbooks, c(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 18.1, 0, 42.2, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.9, 8.6, 23.5, 0, 8.1, 14.2, 0, 15.3, 14.8, 0, 10.8, 0, 9.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
null, Wed Mar 21 03:43:58 2018, 0, 4thbookercenterbooks, c(42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 53.1, 84.6, 73.8, 75, 90.9, 61, 52.9, 46.9, 49.3, 42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 42.5, 53.6, 12.6, 78.8, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 1, 100, 83.7, 1, 1, 1, 35.9, 53.8, 34.9, 77.8, 52.3, 55.1, 60.6, 41.2, 43.6, 39.4, 56.7, 54, 0.2, 98.7, 79.8, 0.2, 0.2, 0.2, 42, 53.5, 34.8, 77.8, 52.3, 55.2, 60.4, 41.1, 
43.6, 39.5, 56.8, 53.8, 0.2, 98.2, 79.4, 0.2, 0.2, 0.2, 67.9, 97.6, 32.9, 61, 64.4, 66, 59.4, 62.5, 42.2, 41.2, 69, 56.2, 0, 99.6, 39.3, 0, 0, 0)
parRF, Wed Mar 21 03:52:06 2018, 0.07, 4thbookercenterbooks, Failed
pcaNNet, Wed Mar 21 03:52:58 2018, 0, 4thbookercenterbooks, c(42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 53.1, 84.6, 73.8, 75, 90.9, 61, 52.9, 46.9, 49.3, 42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 42.5, 53.6, 12.6, 78.8, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 1, 100, 83.7, 1, 1, 1, 35.9, 53.8, 34.9, 77.8, 52.3, 55.1, 60.6, 41.2, 43.6, 39.4, 56.7, 54, 0.2, 98.7, 79.8, 0.2, 0.2, 0.2, 42, 53.5, 34.8, 77.8, 52.3, 55.2, 60.4, 41.1, 
43.6, 39.5, 56.8, 53.8, 0.2, 98.2, 79.4, 0.2, 0.2, 0.2, 67.9, 97.6, 32.9, 61, 64.4, 66, 59.4, 62.5, 42.2, 41.2, 69, 56.2, 0, 99.6, 39.3, 0, 0, 0)
pcr, Wed Mar 21 03:53:06 2018, 0, 4thbookercenterbooks, c(42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 53.1, 84.6, 73.8, 75, 90.9, 61, 52.9, 46.9, 49.3, 42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 42.5, 53.6, 12.6, 78.8, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 1, 100, 83.7, 1, 1, 1, 35.9, 53.8, 34.9, 77.8, 52.3, 55.1, 60.6, 41.2, 43.6, 39.4, 56.7, 54, 0.2, 98.7, 79.8, 0.2, 0.2, 0.2, 42, 53.5, 34.8, 77.8, 52.3, 55.2, 60.4, 41.1, 
43.6, 39.5, 56.8, 53.8, 0.2, 98.2, 79.4, 0.2, 0.2, 0.2, 67.9, 97.6, 32.9, 61, 64.4, 66, 59.4, 62.5, 42.2, 41.2, 69, 56.2, 0, 99.6, 39.3, 0, 0, 0)
plsRglm, Wed Mar 21 04:08:26 2018, 0, 4thbookercenterbooks, c(42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 53.1, 84.6, 73.8, 75, 90.9, 61, 52.9, 46.9, 49.3, 42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 42.5, 53.6, 12.6, 78.8, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 1, 100, 83.7, 1, 1, 1, 35.9, 53.8, 34.9, 77.8, 52.3, 55.1, 60.6, 41.2, 43.6, 39.4, 56.7, 54, 0.2, 98.7, 79.8, 0.2, 0.2, 0.2, 42, 53.5, 34.8, 77.8, 52.3, 55.2, 60.4, 41.1, 
43.6, 39.5, 56.8, 53.8, 0.2, 98.2, 79.4, 0.2, 0.2, 0.2, 67.9, 97.6, 32.9, 61, 64.4, 66, 59.4, 62.5, 42.2, 41.2, 69, 56.2, 0, 99.6, 39.3, 0, 0, 0)
ppr, Wed Mar 21 04:16:28 2018, 0, 4thbookercenterbooks, c(42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 53.1, 84.6, 73.8, 75, 90.9, 61, 52.9, 46.9, 49.3, 42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 42.5, 53.6, 12.6, 78.8, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 1, 100, 83.7, 1, 1, 1, 35.9, 53.8, 34.9, 77.8, 52.3, 55.1, 60.6, 41.2, 43.6, 39.4, 56.7, 54, 0.2, 98.7, 79.8, 0.2, 0.2, 0.2, 42, 53.5, 34.8, 77.8, 52.3, 55.2, 60.4, 41.1, 
43.6, 39.5, 56.8, 53.8, 0.2, 98.2, 79.4, 0.2, 0.2, 0.2, 67.9, 97.6, 32.9, 61, 64.4, 66, 59.4, 62.5, 42.2, 41.2, 69, 56.2, 0, 99.6, 39.3, 0, 0, 0)
qrf, Wed Mar 21 04:25:31 2018, 0, 4thbookercenterbooks, c(42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 53.1, 84.6, 73.8, 75, 90.9, 61, 52.9, 46.9, 49.3, 42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 42.5, 53.6, 12.6, 78.8, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 1, 100, 83.7, 1, 1, 1, 35.9, 53.8, 34.9, 77.8, 52.3, 55.1, 60.6, 41.2, 43.6, 39.4, 56.7, 54, 0.2, 98.7, 79.8, 0.2, 0.2, 0.2, 42, 53.5, 34.8, 77.8, 52.3, 55.2, 60.4, 41.1, 
43.6, 39.5, 56.8, 53.8, 0.2, 98.2, 79.4, 0.2, 0.2, 0.2, 67.9, 97.6, 32.9, 61, 64.4, 66, 59.4, 62.5, 42.2, 41.2, 69, 56.2, 0, 99.6, 39.3, 0, 0, 0)
ranger, Wed Mar 21 04:28:32 2018, 0.069, 4thbookercenterbooks, Failed
Rborist, Wed Mar 21 04:56:28 2018, 0.055, 4thbookercenterbooks, c(1.4, 3.2, 19.6, 45.3, 0.5, 0, 98.3, 5.4, 14.3, 100, 0.2, 49.3, 0, 56.7, 0, 0, 0, 0, 0, 0.3, 27.5, 0, 10.5, 94.8, 0, 5.7, 0, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
relaxo, Wed Mar 21 04:57:57 2018, 0, 4thbookercenterbooks, c(42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 53.1, 84.6, 73.8, 75, 90.9, 61, 52.9, 46.9, 49.3, 42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 42.5, 53.6, 12.6, 78.8, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 1, 100, 83.7, 1, 1, 1, 35.9, 53.8, 34.9, 77.8, 52.3, 55.1, 60.6, 41.2, 43.6, 39.4, 56.7, 54, 0.2, 98.7, 79.8, 0.2, 0.2, 0.2, 42, 53.5, 34.8, 77.8, 52.3, 55.2, 60.4, 41.1, 
43.6, 39.5, 56.8, 53.8, 0.2, 98.2, 79.4, 0.2, 0.2, 0.2, 67.9, 97.6, 32.9, 61, 64.4, 66, 59.4, 62.5, 42.2, 41.2, 69, 56.2, 0, 99.6, 39.3, 0, 0, 0)
rf, Wed Mar 21 05:06:00 2018, 0.061, 4thbookercenterbooks, Failed
ridge, Wed Mar 21 05:07:05 2018, 0, 4thbookercenterbooks, c(42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 53.1, 84.6, 73.8, 75, 90.9, 61, 52.9, 46.9, 49.3, 42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 42.5, 53.6, 12.6, 78.8, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 1, 100, 83.7, 1, 1, 1, 35.9, 53.8, 34.9, 77.8, 52.3, 55.1, 60.6, 41.2, 43.6, 39.4, 56.7, 54, 0.2, 98.7, 79.8, 0.2, 0.2, 0.2, 42, 53.5, 34.8, 77.8, 52.3, 55.2, 60.4, 41.1, 
43.6, 39.5, 56.8, 53.8, 0.2, 98.2, 79.4, 0.2, 0.2, 0.2, 67.9, 97.6, 32.9, 61, 64.4, 66, 59.4, 62.5, 42.2, 41.2, 69, 56.2, 0, 99.6, 39.3, 0, 0, 0)
rpart, Wed Mar 21 05:07:30 2018, 0, 4thbookercenterbooks, c(NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN)
rpart1SE, Wed Mar 21 05:07:35 2018, 0, 4thbookercenterbooks, c(45.5, 15.1, 100, 100, 100, 37.7, 100, 62.3, 12.6, 12.6, 12.6, 12.6, 12.6, 16.9, 16.9, 16.9, 16.9, 16.9, 81, 81, 81, 81, 81, 37.8, 37.8, 37.8, 50, 13.2, 13.2, 13.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
rpart2, Wed Mar 21 05:07:41 2018, 0.047, 4thbookercenterbooks, c(100, 27.7, 27.7, 27.7, 27.7, 27.7, 37.1, 37.1, 37.1, 37.1, 37.1, 83.1, 83.1, 83.1, 80.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
rqlasso, Wed Mar 21 05:08:02 2018, 0.051, 4thbookercenterbooks, c(42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 53.1, 84.6, 73.8, 75, 90.9, 61, 52.9, 46.9, 49.3, 42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 42.5, 53.6, 12.6, 78.8, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 1, 100, 83.7, 1, 1, 1, 35.9, 53.8, 34.9, 77.8, 52.3, 55.1, 60.6, 41.2, 43.6, 39.4, 56.7, 54, 0.2, 98.7, 79.8, 0.2, 0.2, 0.2, 42, 53.5, 34.8, 77.8, 52.3, 55.2, 60.4, 41.1, 
43.6, 39.5, 56.8, 53.8, 0.2, 98.2, 79.4, 0.2, 0.2, 0.2, 67.9, 97.6, 32.9, 61, 64.4, 66, 59.4, 62.5, 42.2, 41.2, 69, 56.2, 0, 99.6, 39.3, 0, 0, 0)
rqnc, Wed Mar 21 05:08:29 2018, 0.051, 4thbookercenterbooks, c(42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 53.1, 84.6, 73.8, 75, 90.9, 61, 52.9, 46.9, 49.3, 42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 42.5, 53.6, 12.6, 78.8, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 1, 100, 83.7, 1, 1, 1, 35.9, 53.8, 34.9, 77.8, 52.3, 55.1, 60.6, 41.2, 43.6, 39.4, 56.7, 54, 0.2, 98.7, 79.8, 0.2, 0.2, 0.2, 42, 53.5, 34.8, 77.8, 52.3, 55.2, 60.4, 41.1, 
43.6, 39.5, 56.8, 53.8, 0.2, 98.2, 79.4, 0.2, 0.2, 0.2, 67.9, 97.6, 32.9, 61, 64.4, 66, 59.4, 62.5, 42.2, 41.2, 69, 56.2, 0, 99.6, 39.3, 0, 0, 0)
SBC, Wed Mar 21 05:17:33 2018, 0, 4thbookercenterbooks, c(42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 53.1, 84.6, 73.8, 75, 90.9, 61, 52.9, 46.9, 49.3, 42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 42.5, 53.6, 12.6, 78.8, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 1, 100, 83.7, 1, 1, 1, 35.9, 53.8, 34.9, 77.8, 52.3, 55.1, 60.6, 41.2, 43.6, 39.4, 56.7, 54, 0.2, 98.7, 79.8, 0.2, 0.2, 0.2, 42, 53.5, 34.8, 77.8, 52.3, 55.2, 60.4, 41.1, 
43.6, 39.5, 56.8, 53.8, 0.2, 98.2, 79.4, 0.2, 0.2, 0.2, 67.9, 97.6, 32.9, 61, 64.4, 66, 59.4, 62.5, 42.2, 41.2, 69, 56.2, 0, 99.6, 39.3, 0, 0, 0)
simpls, Wed Mar 21 05:17:40 2018, 0, 4thbookercenterbooks, Failed
spls, Wed Mar 21 05:23:21 2018, 0, 4thbookercenterbooks, c(42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 53.1, 84.6, 73.8, 75, 90.9, 61, 52.9, 46.9, 49.3, 42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 42.5, 53.6, 12.6, 78.8, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 1, 100, 83.7, 1, 1, 1, 35.9, 53.8, 34.9, 77.8, 52.3, 55.1, 60.6, 41.2, 43.6, 39.4, 56.7, 54, 0.2, 98.7, 79.8, 0.2, 0.2, 0.2, 42, 53.5, 34.8, 77.8, 52.3, 55.2, 60.4, 41.1, 
43.6, 39.5, 56.8, 53.8, 0.2, 98.2, 79.4, 0.2, 0.2, 0.2, 67.9, 97.6, 32.9, 61, 64.4, 66, 59.4, 62.5, 42.2, 41.2, 69, 56.2, 0, 99.6, 39.3, 0, 0, 0)
superpc, Wed Mar 21 05:23:30 2018, 0.007, 4thbookercenterbooks, c(42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 53.1, 84.6, 73.8, 75, 90.9, 61, 52.9, 46.9, 49.3, 42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 42.5, 53.6, 12.6, 78.8, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 1, 100, 83.7, 1, 1, 1, 35.9, 53.8, 34.9, 77.8, 52.3, 55.1, 60.6, 41.2, 43.6, 39.4, 56.7, 54, 0.2, 98.7, 79.8, 0.2, 0.2, 0.2, 42, 53.5, 34.8, 77.8, 52.3, 55.2, 60.4, 41.1, 
43.6, 39.5, 56.8, 53.8, 0.2, 98.2, 79.4, 0.2, 0.2, 0.2, 67.9, 97.6, 32.9, 61, 64.4, 66, 59.4, 62.5, 42.2, 41.2, 69, 56.2, 0, 99.6, 39.3, 0, 0, 0)
svmLinear, Wed Mar 21 05:36:32 2018, NA, 4thbookercenterbooks, Failed
svmLinear2, Wed Mar 21 05:49:21 2018, 0.036, 4thbookercenterbooks, c(42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 53.1, 84.6, 73.8, 75, 90.9, 61, 52.9, 46.9, 49.3, 42.5, 53.6, 12.6, 77.7, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 0.2, 98.5, 80.6, 0.2, 0.2, 0.2, 42.5, 53.6, 12.6, 78.8, 52.5, 55.2, 60.4, 40.9, 43.6, 39.7, 56.7, 53.7, 1, 100, 83.7, 1, 1, 1, 35.9, 53.8, 34.9, 77.8, 52.3, 55.1, 60.6, 41.2, 43.6, 39.4, 56.7, 54, 0.2, 98.7, 79.8, 0.2, 0.2, 0.2, 42, 53.5, 34.8, 77.8, 52.3, 55.2, 60.4, 41.1, 
43.6, 39.5, 56.8, 53.8, 0.2, 98.2, 79.4, 0.2, 0.2, 0.2, 67.9, 97.6, 32.9, 61, 64.4, 66, 59.4, 62.5, 42.2, 41.2, 69, 56.2, 0, 99.6, 39.3, 0, 0, 0)
svmPoly, Wed Mar 21 05:49:58 2018, NA, 4thbookercenterbooks, Failed
svmRadial, Wed Mar 21 05:50:22 2018, NA, 4thbookercenterbooks, Failed
