spearman,pMAE,pRMSE,ocvRMSE,RMSEutrans,MAEutrans,date,algomodel,trgCol,transTarg,task,missing,append,transform,pc,expirament,fold,maxfold,seed,seedit,foldseed,RMSEmean,RMSEmeantrain,hpGen,time,validmethod,tuneLength,cvcount,ignrepeats,adaptivemin,bestTuneparams,btp1,btp2,btp3,btp4,btp5,btp6,btp7,btp8,btp9,btp10,btp11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.01,0.01,100,100,100,Wed Aug 02 16:37:25 2017,dummy,8,1,bac latent features,ignore,none,asis,CLOUD,10hp10cv,1,5,403,624,222,0.9,0.9284,random,434,cv,10,10,NA,5,15,1.3312352844514,0.968602964049205,1.30087468028069,1.36411243351176,,,
0.1,0.061,0.02,1.25,1.19,0.939,Wed Mar 27 09:11:00 2019,SL.gbm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,436,222,1.211,1.121,random,358,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,3.3,27,3.61,36,3.7,37,3.39,48,3.63,51,3.76,52,3.48,67,3.77,91,3.73,101,2.9,107,3.39,110,3.33,118,3.63
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 09:11:12 2019,SL.glm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1
0.476,0.183,0.111,1.34,1.08,0.817,Wed Mar 27 09:11:36 2019,SL.glmnet,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,61,222,1.211,1.121,random,23,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,1.3,27,3.58,36,3.94,37,3.83,48,3.76,51,3.6,52,4.22,67,3.73,91,3.67,101,2.7,107,3.36,110,3.39,118,3.56
0.213,0.116,0.048,1.23,1.15,0.884,Wed Mar 27 09:12:29 2019,SL.ipredbagg,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,559,222,1.211,1.121,random,45,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,3.13,27,3.81,36,3.74,37,3.43,48,3.61,51,3.8,52,3.59,67,3.92,91,4.03,101,2.63,107,3.41,110,3.25,118,3.68
0.054,-0.054,-0.052,1.25,1.27,1.05,Wed Mar 27 09:13:52 2019,SL.kernelKnn,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1.211,1.121,random,0,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,3.1,27,2.5,36,3.6,37,3,48,3.6,51,3.8,52,3.9,67,4,91,4.1,101,3.5,107,3.6,110,3.9,118,3.5
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 09:13:54 2019,SL.knn,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1
0.235,0.158,0.076,1.15,1.12,0.842,Wed Mar 27 09:13:55 2019,SL.ksvm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,51,222,1.211,1.121,random,1,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,3.63,27,3.66,36,3.68,37,3.63,48,3.58,51,3.71,52,3.63,67,4.09,91,3.97,101,2.89,107,3.04,110,3.18,118,3.34
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 09:14:04 2019,SL.lda,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 09:14:05 2019,SL.leekasso,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,0
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 09:14:05 2019,SL.lm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1
NA,-2.308,-1.905,13.1,3.52,3.31,Wed Mar 27 09:14:06 2019,SL.loess,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1.211,1.121,random,1,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,0,27,0,36,0,37,0,48,0,51,0,52,0,67,0,91,0,101,0,107,0,110,0,118,0
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 09:14:06 2019,SL.logreg,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,0
NA,-0.041,0,1.27,1.21,1.04,Wed Mar 27 09:14:07 2019,SL.mean,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1.211,1.121,random,0,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,3.46,27,3.46,36,3.46,37,3.46,48,3.46,51,3.46,52,3.46,67,3.46,91,3.46,101,3.46,107,3.46,110,3.46,118,3.46
NA,-0.041,0,16.6,1.21,1.04,Wed Mar 27 09:14:10 2019,SL.nnet,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,502,222,1.211,1.121,random,4,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,3.46,27,3.46,36,3.46,37,3.46,48,3.46,51,3.46,52,3.46,67,3.46,91,3.46,101,3.46,107,3.46,110,3.46,118,3.46
0.119,-2.303,-1.901,13.2,3.51,3.3,Wed Mar 27 09:14:11 2019,SL.nnls,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1.211,1.121,random,0,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,0.00644,27,0.0026,36,0.00456,37,0.00623,48,0.00358,51,0.00296,52,0.0155,67,0.0036,91,0.00366,101,0.00119,107,0.00286,110,0.0027,118,0.00287
0.127,-0.811,-1.06,2.97,2.5,1.81,Wed Mar 27 09:14:15 2019,SL.polymars,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1.211,1.121,random,4,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,4.95,27,0.975,36,4.58,37,6.04,48,4.07,51,4.28,52,10.5,67,4.34,91,4.42,101,3.42,107,3.37,110,3.87,118,3.69
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 09:14:16 2019,SL.qda,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1
0.255,0.08,0.071,1.19,1.13,0.92,Wed Mar 27 09:14:47 2019,SL.randomForest,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,492,222,1.211,1.121,random,31,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,3.02,27,3.58,36,3.72,37,3.41,48,3.5,51,3.56,52,3.44,67,3.89,91,3.87,101,2.53,107,3.38,110,3.34,118,3.63
0.281,0.079,0.08,1.16,1.11,0.921,Wed Mar 27 09:15:02 2019,SL.ranger,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,142,222,1.211,1.121,random,4,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,3,27,3.49,36,3.68,37,3.38,48,3.48,51,3.56,52,3.42,67,3.88,91,3.79,101,2.59,107,3.32,110,3.35,118,3.44
0.159,0.026,-0.155,1.72,1.4,0.974,Wed Mar 27 09:15:14 2019,SL.ridge,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1.211,1.121,random,1,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,-0.736,27,4.16,36,4.89,37,2.31,48,3.91,51,4.06,52,3.99,67,3.93,91,3.86,101,2.53,107,3.2,110,3.3,118,3.61
0.177,-0.019,0.009,2.08,1.2,1.02,Wed Mar 27 09:15:15 2019,SL.rpart,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1.211,1.121,random,1,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,3.31,27,3.09,36,4.56,37,4.56,48,3.09,51,3.09,52,3.09,67,4.22,91,4.58,101,1.83,107,4,110,3.31,118,4
NA,-0.041,0,1.39,1.21,1.04,Wed Mar 27 09:15:17 2019,SL.rpartPrune,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,61,222,1.211,1.121,random,1,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,3.46,27,3.46,36,3.46,37,3.46,48,3.46,51,3.46,52,3.46,67,3.46,91,3.46,101,3.46,107,3.46,110,3.46,118,3.46
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 09:15:18 2019,SL.speedglm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,72,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 09:15:19 2019,SL.speedlm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,72,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 09:16:44 2019,SL.step,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,85
0.376,-0.026,-0.09,1.7,1.32,1.03,Wed Mar 27 09:17:07 2019,SL.step.forward,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1.211,1.121,random,23,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,0.859,27,3.99,36,4.71,37,2.87,48,4.04,51,3.43,52,6.7,67,4.14,91,3.96,101,2.01,107,3.35,110,3.42,118,3.64
0.393,-0.011,0.018,1.41,1.19,1.01,Wed Mar 27 09:17:15 2019,SL.stepAIC,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1.211,1.121,random,8,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,1.01,27,3.53,36,3.79,37,2.96,48,3.71,51,3.43,52,5.72,67,3.83,91,3.89,101,2.38,107,3.42,110,3.26,118,3.39
0.284,0.133,0.048,1.19,1.15,0.867,Wed Mar 27 09:17:15 2019,SL.svm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1.211,1.121,random,1,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,3.34,27,3.64,36,3.96,37,3.59,48,3.72,51,3.88,52,3.66,67,4.02,91,3.77,101,2.81,107,3.25,110,3.41,118,3.54
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 09:17:20 2019,SL.template,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,0
0.219,0.11,0.059,1.42,1.14,0.89,Wed Mar 27 09:17:54 2019,SL.xgboost,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,119,222,1.211,1.121,random,34,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,19,2.69,27,3.57,36,4.06,37,3.64,48,3.73,51,3.77,52,3.41,67,4.02,91,4.27,101,1.83,107,3.64,110,3.41,118,3.54
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 09:18:07 2019,method.NNLS2,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,624,222,0
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 09:18:07 2019,method.NNloglik,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,624,222,0
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 09:18:07 2019,method.CC_LS,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,4,10,403,624,222,0
1,1,1,-1,0,0,Wed Mar 27 09:18:07 2019,perfect,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,624,222,1.156,1.127,random,NA,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,1,9,4,22,4,30,5,33,4,50,5,59,3,62,3,84,4,89,2,92,3,121,5,130,3
-0.049,-0.026,-0.035,1.08,1.2,0.947,Wed Mar 27 09:19:27 2019,h2oAutoml 1,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,6,222,1.156,1.127,random,79,cv,10,10,NA,5,,,,GLM_grid_1_AutoML_20190327_091821_model_1,,,,,,0,7,3.47,9,3.88,22,3.31,30,3.38,33,3.29,50,3.1,59,3.38,62,3.29,84,3.51,89,3.4,92,3.25,121,3.37,130,3.35
-0.049,-0.026,-0.035,1.08,1.2,0.947,Wed Mar 27 09:27:55 2019,h2oAutoml 10,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,624,222,1.156,1.127,random,509,cv,10,10,NA,5,,,,GLM_grid_1_AutoML_20190327_091930_model_1,,,,,,0,7,3.47,9,3.88,22,3.31,30,3.38,33,3.29,50,3.1,59,3.38,62,3.29,84,3.51,89,3.4,92,3.25,121,3.37,130,3.35
0,-0.015,-0.014,1.15,1.17,0.937,Wed Mar 27 09:29:45 2019,SL.bartMachine,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,25,222,1.156,1.127,random,81,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.47,9,3.44,22,3.59,30,3.13,33,3.26,50,3.4,59,3.41,62,3.22,84,3.76,89,3.39,92,3.19,121,3.58,130,3.65
-0.057,-0.196,-0.184,1.38,1.37,1.1,Wed Mar 27 09:29:51 2019,SL.bayesglm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,1.156,1.127,random,6,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.37,9,3.51,22,5.35,30,3.1,33,2.82,50,2.47,59,3.27,62,3.27,84,3.57,89,3.44,92,3.12,121,3.35,130,3.35
0.049,-0.072,0.02,1.17,1.13,0.99,Wed Mar 27 11:15:42 2019,SL.biglasso,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,613,222,1.156,1.127,random,6351,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.06,9,3.26,22,2.98,30,3.39,33,3.09,50,3.61,59,3.49,62,3.36,84,3.42,89,3.39,92,3.28,121,3.4,130,3.41
0.333,0.033,0.043,1.13,1.11,0.892,Wed Mar 27 11:25:39 2019,SL.caret,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,461,222,1.156,1.127,random,597,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.45,9,3.59,22,3.44,30,3.48,33,3.41,50,3.48,59,3.4,62,3.26,84,3.62,89,3.36,92,3.23,121,3.62,130,3.54
NA,-0.047,0,1.42,1.16,0.966,Wed Mar 27 11:26:11 2019,SL.caret.rpart,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,624,222,1.156,1.127,random,31,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.44,9,3.44,22,3.44,30,3.44,33,3.44,50,3.44,59,3.44,62,3.44,84,3.44,89,3.44,92,3.44,121,3.44,130,3.44
0.061,0.036,0.028,1.11,1.12,0.89,Wed Mar 27 11:26:45 2019,SL.cforest,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,162,222,1.156,1.127,random,34,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.3,9,3.67,22,3.49,30,3.34,33,3.31,50,3.48,59,3.18,62,3.19,84,3.56,89,3.62,92,3.08,121,3.62,130,3.66
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 11:27:23 2019,SL.dbarts,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,320,222,38
0.184,-0.388,-0.766,1.57,2.04,1.28,Wed Mar 27 11:27:29 2019,SL.earth,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,1.156,1.127,random,6,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,2.5,9,3.37,22,4.97,30,3.65,33,10.3,50,4.64,59,4.25,62,2.99,84,3.9,89,4.53,92,3.21,121,4.29,130,3.75
0.068,0.052,0.028,1.11,1.12,0.875,Wed Mar 27 11:27:34 2019,SL.extraTrees,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,163,222,1.156,1.127,random,5,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.31,9,3.71,22,3.49,30,3.29,33,3.34,50,3.34,59,3.2,62,3.33,84,3.9,89,3.51,92,3.13,121,3.69,130,3.65
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 11:28:19 2019,SL.gam,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,28
0,-0.027,-0.014,1.14,1.17,0.948,Wed Mar 27 11:34:17 2019,SL.gbm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,436,222,1.156,1.127,random,358,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.48,9,3.43,22,3.61,30,3.25,33,3.26,50,3.29,59,3.46,62,3.19,84,3.63,89,3.35,92,3.17,121,3.63,130,3.78
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 11:34:18 2019,SL.glm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,1
0.049,-0.074,0.018,1.16,1.13,0.992,Wed Mar 27 11:34:41 2019,SL.glmnet,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,61,222,1.156,1.127,random,23,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.07,9,3.27,22,2.96,30,3.39,33,3.08,50,3.62,59,3.5,62,3.36,84,3.42,89,3.39,92,3.28,121,3.4,130,3.41
-0.014,-0.023,-0.009,1.14,1.17,0.945,Wed Mar 27 11:35:26 2019,SL.ipredbagg,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,559,222,1.156,1.127,random,45,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.46,9,3.57,22,3.41,30,3.35,33,3.16,50,3.28,59,3.36,62,3.43,84,3.67,89,3.45,92,3,121,3.7,130,3.72
-0.051,-0.175,-0.091,1.21,1.26,1.08,Wed Mar 27 11:35:27 2019,SL.kernelKnn,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,1.156,1.127,random,0,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.2,9,3.2,22,3.7,30,2.9,33,3.2,50,3.1,59,3.7,62,3.6,84,3.8,89,3.7,92,3.8,121,4,130,4
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 11:35:28 2019,SL.knn,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,1
0.217,0.069,0.035,1.16,1.11,0.859,Wed Mar 27 11:35:29 2019,SL.ksvm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,51,222,1.156,1.127,random,1,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.59,9,3.59,22,3.59,30,3.52,33,3.57,50,3.59,59,3.52,62,3.39,84,4.09,89,3.4,92,3.11,121,3.54,130,3.48
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 11:35:39 2019,SL.lda,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,1
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 11:35:39 2019,SL.leekasso,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,0
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 11:35:40 2019,SL.lm,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,1
NA,-2.833,-2.22,12.9,3.72,3.54,Wed Mar 27 11:35:40 2019,SL.loess,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,1.156,1.127,random,0,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,0,9,0,22,0,30,0,33,0,50,0,59,0,62,0,84,0,89,0,92,0,121,0,130,0
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 11:35:41 2019,SL.logreg,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,0
NA,-0.047,0,1.29,1.16,0.966,Wed Mar 27 11:35:41 2019,SL.mean,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,1.156,1.127,random,0,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.44,9,3.44,22,3.44,30,3.44,33,3.44,50,3.44,59,3.44,62,3.44,84,3.44,89,3.44,92,3.44,121,3.44,130,3.44
-0.012,-0.047,0,81,1.16,0.966,Wed Mar 27 11:35:45 2019,SL.nnet,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,502,222,1.156,1.127,random,4,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.44,9,3.44,22,3.44,30,3.44,33,3.44,50,3.44,59,3.44,62,3.44,84,3.44,89,3.44,92,3.44,121,3.44,130,3.44
-0.018,-2.83,-2.217,13.1,3.72,3.54,Wed Mar 27 11:35:45 2019,SL.nnls,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,1.156,1.127,random,0,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,0.00384,9,0.00228,22,-0.00272,30,0.00165,33,0.00694,50,0.00721,59,0.00332,62,0.00406,84,0.00356,89,0.0027,92,0.00339,121,0.00266,130,0.00208
-0.027,-0.47,-0.496,2.99,1.73,1.36,Wed Mar 27 11:35:49 2019,SL.polymars,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,1.156,1.127,random,4,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,2.58,9,2.72,22,-0.0373,30,2.09,33,3.27,50,2.88,59,3.6,62,3.27,84,3.23,89,3.35,92,2.97,121,3.73,130,3.7
Fail,Fail,Fail,Fail,Fail,Fail,Wed Mar 27 11:35:51 2019,SL.qda,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,1
-0.008,-0.03,-0.015,1.11,1.17,0.951,Wed Mar 27 11:36:22 2019,SL.randomForest,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,196,222,1.156,1.127,random,31,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.44,9,3.46,22,3.34,30,3.2,33,3.25,50,3.24,59,3.36,62,3.25,84,3.69,89,3.42,92,3.11,121,3.81,130,3.77
0.13,0.028,0.041,1.11,1.11,0.897,Wed Mar 27 11:36:26 2019,SL.ranger,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,142,222,1.156,1.127,random,4,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.33,9,3.54,22,3.36,30,3.29,33,3.35,50,3.5,59,3.46,62,3.16,84,3.72,89,3.35,92,3.14,121,3.72,130,3.7
-0.156,-0.292,-0.265,1.6,1.46,1.19,Wed Mar 27 11:36:27 2019,SL.ridge,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,1.156,1.127,random,1,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.45,9,3.24,22,5.36,30,2.85,33,2.32,50,2.43,59,3.35,62,3.3,84,3.63,89,3.44,92,3.06,121,3.35,130,3.37
0.152,-0.067,0.002,1.9,1.15,0.985,Wed Mar 27 11:36:27 2019,SL.rpart,1,2,9thbadbooksPCAincRpca_unsort_every_blanket_only100,ignore,none,asis,ACEREBOUT,fullPCAs9bk10,5,10,403,119,222,1.156,1.127,random,1,nohyperparameters,1,10,no rep,no min,,,,,,,,,,0,7,3.89,9,3.22,22,3.22,30,4.15,33,3,50,4.15,59,2.31,62,3.89,84,3.22,89,3.14,92,3.89,121,4.88,130,4.15
