,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leapSeq, Sat May 05 12:59:48 2018, 0, 4thbookrPCA, c(100, 15.6, 52.9, 76.7, 25.1, 59.1, 25.9, 90.8, 17.5, 19.5, 20.3, 30.3, 37.1, 32.1, 30.7, 23.3, 44.8, 28.9, 58.5, 63.8, 45.6, 36.6, 30.2, 22.8, 12.3, 29.4, 40, 66.5, 37.8, 24.4, 42.3, 17.1, 28.3, 43.4, 9.3, 31.2, 2, 11.5, 19.1, 13.1, 58, 33.9, 33.5, 59.3, 33.9, 42.4, 19.9, 8.3, 85.6, 23.3, 62.8, 17.9, 23.5, 48.5, 10.8, 12.9, 11.8, 0, 22.4, 34.5)
pcaNNet, Sat May 05 13:03:42 2018, 0.198, 4thbookrPCA, c(100, 15.6, 52.9, 76.7, 25.1, 59.1, 25.9, 90.8, 17.5, 19.5, 20.3, 30.3, 37.1, 32.1, 30.7, 23.3, 44.8, 28.9, 58.5, 63.8, 45.6, 36.6, 30.2, 22.8, 12.3, 29.4, 40, 66.5, 37.8, 24.4, 42.3, 17.1, 28.3, 43.4, 9.3, 31.2, 2, 11.5, 19.1, 13.1, 58, 33.9, 33.5, 59.3, 33.9, 42.4, 19.9, 8.3, 85.6, 23.3, 62.8, 17.9, 23.5, 48.5, 10.8, 12.9, 11.8, 0, 22.4, 34.5)
pcr, Sat May 05 13:03:49 2018, 0.032, 4thbookrPCA, c(100, 15.6, 52.9, 76.7, 25.1, 59.1, 25.9, 90.8, 17.5, 19.5, 20.3, 30.3, 37.1, 32.1, 30.7, 23.3, 44.8, 28.9, 58.5, 63.8, 45.6, 36.6, 30.2, 22.8, 12.3, 29.4, 40, 66.5, 37.8, 24.4, 42.3, 17.1, 28.3, 43.4, 9.3, 31.2, 2, 11.5, 19.1, 13.1, 58, 33.9, 33.5, 59.3, 33.9, 42.4, 19.9, 8.3, 85.6, 23.3, 62.8, 17.9, 23.5, 48.5, 10.8, 12.9, 11.8, 0, 22.4, 34.5)
plsRglm, Sat May 05 13:11:01 2018, 0.103, 4thbookrPCA, c(100, 15.6, 52.9, 76.7, 25.1, 59.1, 25.9, 90.8, 17.5, 19.5, 20.3, 30.3, 37.1, 32.1, 30.7, 23.3, 44.8, 28.9, 58.5, 63.8, 45.6, 36.6, 30.2, 22.8, 12.3, 29.4, 40, 66.5, 37.8, 24.4, 42.3, 17.1, 28.3, 43.4, 9.3, 31.2, 2, 11.5, 19.1, 13.1, 58, 33.9, 33.5, 59.3, 33.9, 42.4, 19.9, 8.3, 85.6, 23.3, 62.8, 17.9, 23.5, 48.5, 10.8, 12.9, 11.8, 0, 22.4, 34.5)
ppr, Sat May 05 13:13:26 2018, 0.25, 4thbookrPCA, c(100, 15.6, 52.9, 76.7, 25.1, 59.1, 25.9, 90.8, 17.5, 19.5, 20.3, 30.3, 37.1, 32.1, 30.7, 23.3, 44.8, 28.9, 58.5, 63.8, 45.6, 36.6, 30.2, 22.8, 12.3, 29.4, 40, 66.5, 37.8, 24.4, 42.3, 17.1, 28.3, 43.4, 9.3, 31.2, 2, 11.5, 19.1, 13.1, 58, 33.9, 33.5, 59.3, 33.9, 42.4, 19.9, 8.3, 85.6, 23.3, 62.8, 17.9, 23.5, 48.5, 10.8, 12.9, 11.8, 0, 22.4, 34.5)
qrf, Sat May 05 13:20:21 2018, 0, 4thbookrPCA, c(100, 15.6, 52.9, 76.7, 25.1, 59.1, 25.9, 90.8, 17.5, 19.5, 20.3, 30.3, 37.1, 32.1, 30.7, 23.3, 44.8, 28.9, 58.5, 63.8, 45.6, 36.6, 30.2, 22.8, 12.3, 29.4, 40, 66.5, 37.8, 24.4, 42.3, 17.1, 28.3, 43.4, 9.3, 31.2, 2, 11.5, 19.1, 13.1, 58, 33.9, 33.5, 59.3, 33.9, 42.4, 19.9, 8.3, 85.6, 23.3, 62.8, 17.9, 23.5, 48.5, 10.8, 12.9, 11.8, 0, 22.4, 34.5)
ranger, Sat May 05 13:23:34 2018, 0.2, 4thbookrPCA, Failed
Rborist, Sat May 05 13:44:03 2018, 0.194, 4thbookrPCA, c(15.1, 0, 54.3, 0, 44, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 63.5, 31.7, 0, 0, 0, 0, 0, 100, 0, 0, 42.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27.3, 0, 65.6, 11.7, 0, 0, 0, 0)
relaxo, Sat May 05 13:44:40 2018, 0, 4thbookrPCA, c(100, 15.6, 52.9, 76.7, 25.1, 59.1, 25.9, 90.8, 17.5, 19.5, 20.3, 30.3, 37.1, 32.1, 30.7, 23.3, 44.8, 28.9, 58.5, 63.8, 45.6, 36.6, 30.2, 22.8, 12.3, 29.4, 40, 66.5, 37.8, 24.4, 42.3, 17.1, 28.3, 43.4, 9.3, 31.2, 2, 11.5, 19.1, 13.1, 58, 33.9, 33.5, 59.3, 33.9, 42.4, 19.9, 8.3, 85.6, 23.3, 62.8, 17.9, 23.5, 48.5, 10.8, 12.9, 11.8, 0, 22.4, 34.5)
rf, Sat May 05 16:28:50 2018, 0.095, 4thbookrPCA, Failed
ridge, Sat May 05 16:29:24 2018, 0, 4thbookrPCA, c(100, 7.2, 52.4, 72.9, 20.7, 58.7, 27.7, 90.4, 14.1, 16.7, 11.9, 17.9, 40.4, 29.3, 24.2, 23.2, 28.4, 29.7, 51.1, 66.7, 30.4, 35.9, 27.2, 15.9, 2, 43.4, 26.8, 65, 38, 22.4, 27.1, 19.6, 32.5, 34.8, 8.7, 20, 4.8, 13.7, 19.8, 11.5, 61.4, 35.1, 41.1, 57.4, 40.1, 28.2, 19.9, 2.4, 65.3, 21.2, 68.4, 11.6, 13.9, 67.2, 9.7, 4.5, 9.1, 0, 12.9, 36.7)
rlm, Sat May 05 16:29:35 2018, 0, 4thbookrPCA, c(100, 44.5, 93.1, 56, 13.5, 17.1, 17.6, 13.2, 14.7, 40.9, 35.9, 19.9, 31, 21.5, 0.8, 0.7, 58.5, 11.3, 37, 23, 28.6, 0, 4.7, 10.5, 32.6, 0.5, 21.2, 17.7, 6, 17.6, 18.1, 36.3, 20.9, 8.8, 3.7, 32.8, 18.9, 5.9, 46.3, 13.3, 23.9, 32, 17.8, 15, 53.4, 8.3, 52.6, 27.3, 20, 33.3, 11.8, 40.9, 43.4, 21.7, 8.2, 2.7, 6.7, 3.2, 24, 4.7)
rpart, Sat May 05 16:29:41 2018, 0.141, 4thbookrPCA, c(23.6, 21.8, 19.9, 16.2, 26.4, 26.5, 100, 22.1, 14.2, 26.5, 17.1, 22.3, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
rpart1SE, Sat May 05 16:29:46 2018, 0.164, 4thbookrPCA, c(47.3, 28.4, 58.5, 37.5, 39, 17.5, 15.9, 46.8, 13, 100, 68.9, 57.5, 34.8, 21.3, 76.2, 80.3, 65.7, 55.6, 66.7, 74.8, 34.7, 13.7, 17.9, 41.2, 31.4, 97.5, 25.9, 71.4, 40.5, 38.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
rpart2, Sat May 05 16:29:52 2018, 0.164, 4thbookrPCA, c(59, 35.4, 23.6, 48.6, 21.8, 19.9, 58.3, 16.2, 74.5, 71.6, 26.5, 32.4, 100, 81.9, 69.2, 83.1, 93.2, 17.1, 22.3, 51.4, 39.1, 59.9, 32.3, 26.4, 47.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
RRF, Sat May 05 16:44:23 2018, 0.158, 4thbookrPCA, Failed
RRFglobal, Sat May 05 16:51:10 2018, 0.194, 4thbookrPCA, Failed
SBC, Sat May 05 17:04:32 2018, 0, 4thbookrPCA, c(100, 7.2, 52.4, 72.9, 20.7, 58.7, 27.7, 90.4, 14.1, 16.7, 11.9, 17.9, 40.4, 29.3, 24.2, 23.2, 28.4, 29.7, 51.1, 66.7, 30.4, 35.9, 27.2, 15.9, 2, 43.4, 26.8, 65, 38, 22.4, 27.1, 19.6, 32.5, 34.8, 8.7, 20, 4.8, 13.7, 19.8, 11.5, 61.4, 35.1, 41.1, 57.4, 40.1, 28.2, 19.9, 2.4, 65.3, 21.2, 68.4, 11.6, 13.9, 67.2, 9.7, 4.5, 9.1, 0, 12.9, 36.7)
simpls, Sat May 05 17:04:38 2018, 0, 4thbookrPCA, Failed
spikeslab, Sat May 05 17:05:31 2018, 0, 4thbookrPCA, c(100, 7.2, 52.4, 72.9, 20.7, 58.7, 27.7, 90.4, 14.1, 16.7, 11.9, 17.9, 40.4, 29.3, 24.2, 23.2, 28.4, 29.7, 51.1, 66.7, 30.4, 35.9, 27.2, 15.9, 2, 43.4, 26.8, 65, 38, 22.4, 27.1, 19.6, 32.5, 34.8, 8.7, 20, 4.8, 13.7, 19.8, 11.5, 61.4, 35.1, 41.1, 57.4, 40.1, 28.2, 19.9, 2.4, 65.3, 21.2, 68.4, 11.6, 13.9, 67.2, 9.7, 4.5, 9.1, 0, 12.9, 36.7)
spls, Sat May 05 17:07:39 2018, 0, 4thbookrPCA, c(100, 7.2, 52.4, 72.9, 20.7, 58.7, 27.7, 90.4, 14.1, 16.7, 11.9, 17.9, 40.4, 29.3, 24.2, 23.2, 28.4, 29.7, 51.1, 66.7, 30.4, 35.9, 27.2, 15.9, 2, 43.4, 26.8, 65, 38, 22.4, 27.1, 19.6, 32.5, 34.8, 8.7, 20, 4.8, 13.7, 19.8, 11.5, 61.4, 35.1, 41.1, 57.4, 40.1, 28.2, 19.9, 2.4, 65.3, 21.2, 68.4, 11.6, 13.9, 67.2, 9.7, 4.5, 9.1, 0, 12.9, 36.7)
superpc, Sat May 05 17:07:48 2018, 0, 4thbookrPCA, c(100, 7.2, 52.4, 72.9, 20.7, 58.7, 27.7, 90.4, 14.1, 16.7, 11.9, 17.9, 40.4, 29.3, 24.2, 23.2, 28.4, 29.7, 51.1, 66.7, 30.4, 35.9, 27.2, 15.9, 2, 43.4, 26.8, 65, 38, 22.4, 27.1, 19.6, 32.5, 34.8, 8.7, 20, 4.8, 13.7, 19.8, 11.5, 61.4, 35.1, 41.1, 57.4, 40.1, 28.2, 19.9, 2.4, 65.3, 21.2, 68.4, 11.6, 13.9, 67.2, 9.7, 4.5, 9.1, 0, 12.9, 36.7)
svmLinear, Sat May 05 17:52:34 2018, NA, 4thbookrPCA, Failed
svmLinear2, Sat May 05 18:37:04 2018, 0, 4thbookrPCA, c(100, 7.2, 52.4, 72.9, 20.7, 58.7, 27.7, 90.4, 14.1, 16.7, 11.9, 17.9, 40.4, 29.3, 24.2, 23.2, 28.4, 29.7, 51.1, 66.7, 30.4, 35.9, 27.2, 15.9, 2, 43.4, 26.8, 65, 38, 22.4, 27.1, 19.6, 32.5, 34.8, 8.7, 20, 4.8, 13.7, 19.8, 11.5, 61.4, 35.1, 41.1, 57.4, 40.1, 28.2, 19.9, 2.4, 65.3, 21.2, 68.4, 11.6, 13.9, 67.2, 9.7, 4.5, 9.1, 0, 12.9, 36.7)
svmLinear3, Sat May 05 18:37:59 2018, 0.054, 4thbookrPCA, c(100, 7.2, 52.4, 72.9, 20.7, 58.7, 27.7, 90.4, 14.1, 16.7, 11.9, 17.9, 40.4, 29.3, 24.2, 23.2, 28.4, 29.7, 51.1, 66.7, 30.4, 35.9, 27.2, 15.9, 2, 43.4, 26.8, 65, 38, 22.4, 27.1, 19.6, 32.5, 34.8, 8.7, 20, 4.8, 13.7, 19.8, 11.5, 61.4, 35.1, 41.1, 57.4, 40.1, 28.2, 19.9, 2.4, 65.3, 21.2, 68.4, 11.6, 13.9, 67.2, 9.7, 4.5, 9.1, 0, 12.9, 36.7)
svmPoly, Sat May 05 18:40:30 2018, NA, 4thbookrPCA, Failed
svmRadial, Sat May 05 18:40:48 2018, NA, 4thbookrPCA, Failed
svmRadialCost, Sat May 05 18:41:07 2018, NA, 4thbookrPCA, Failed
svmRadialSigma, Sat May 05 18:41:25 2018, NA, 4thbookrPCA, Failed
treebag, Sat May 05 18:42:01 2018, 0, 4thbookrPCA, c(2.3, 6.5, 8.5, 52.4, 31.2, 50.5, 43.6, 49, 100, 33.6, 59.2, 27.4, 88.8, 25.2, 11.1, 10.1, 15.8, 0, 21.2, 4.7, 14.4, 40.5, 8.8, 8.3, 9.2, 22.5, 17.2, 15.5, 10.4, 20.1, 21.4, 4.7, 93.1, 11.5, 0.2, 16, 24.7, 41.8, 20.9, 21.8, 36.2, 8.8, 0.6, 75.1, 25.7, 56.5, 30.6, 11.6, 28.8, 14, 30, 0.3, 33.2, 15.6, 20.2, 14.4, 31.4, 30.2, 26.8, 22.3)
widekernelpls, Sat May 05 18:42:21 2018, 0, 4thbookrPCA, Failed
WM, Sat May 05 19:04:21 2018, 0, 4thbookrPCA, c(100, 7.2, 52.4, 72.9, 20.7, 58.7, 27.7, 90.4, 14.1, 16.7, 11.9, 17.9, 40.4, 29.3, 24.2, 23.2, 28.4, 29.7, 51.1, 66.7, 30.4, 35.9, 27.2, 15.9, 2, 43.4, 26.8, 65, 38, 22.4, 27.1, 19.6, 32.5, 34.8, 8.7, 20, 4.8, 13.7, 19.8, 11.5, 61.4, 35.1, 41.1, 57.4, 40.1, 28.2, 19.9, 2.4, 65.3, 21.2, 68.4, 11.6, 13.9, 67.2, 9.7, 4.5, 9.1, 0, 12.9, 36.7)
xgbDART, Sat May 05 19:21:43 2018, 0.042, 4thbookrPCA, c(100, 66.7, 24.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
xgbLinear, Sat May 05 19:23:42 2018, 0.242, 4thbookrPCA, c(100, 71.4, 49.9, 40, 32.5, 32.4, 25.3, 24, 22.8, 21.3, 21.3, 19.8, 19.5, 17.7, 16.1, 11.5, 11.3, 8.7, 7.7, 7.3, 6.4, 6.3, 6.3, 6.2, 5.7, 5.3, 5.1, 4.6, 4.3, 3.8, 3.4, 3.1, 3.1, 3, 2.6, 2, 1.8, 1.8, 1.7, 1.6, 1.4, 1.3, 1.2, 1.1, 1, 0.9, 0.8, 0.8, 0.7, 0.7, 0.6, 0.6, 0.5, 0.4, 0.2, 0.1, 0.1, 0, 0, 0)
xgbTree, Sat May 05 19:39:34 2018, 0.192, 4thbookrPCA, c(100, 97.2, 94.1, 89.4, 83.1, 72.3, 68.5, 59.4, 58.6, 53.6, 45.6, 43.8, 40.3, 39.1, 38.3, 38.2, 37.3, 36.9, 36.8, 36.7, 36.2, 34.9, 34.6, 29.3, 29.1, 27.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
xyf, Sat May 05 19:41:29 2018, NA, 4thbookrPCA, Failed
avNNet, Sat May 05 19:53:59 2018, 0, 4thbookrPCA, c(100, 7, 51.1, 71, 24.4, 59.3, 37.2, 79.2, 3.9, 17.2, 6.9, 15.9, 41.7, 25.6, 25.5, 30.6, 38.4, 26, 43.6, 54.9, 33.7, 45.6, 30.5, 15.2, 4.8, 34.8, 27.9, 59.4, 40.9, 17.9, 24.2, 13.7, 22.8, 36.3, 8.3, 26.3, 0, 19.8, 32.7, 14, 50.8, 32.2, 35.4, 53, 26.6, 25.6, 20.7, 2.5, 67.5, 34.6, 69.8, 12.7, 13.1, 43.6, 16, 14.8, 13.1, 6.1, 12.4, 30.3)
bagEarth, Sat May 05 20:22:46 2018, 0, 4thbookrPCA, c(100, 87.2, 74.9, 65.7, 54.2, 44.3, 32.2, 23.5, 14.4, 9.6, 5.5, 1.6, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
bagEarthGCV, Sat May 05 20:24:08 2018, 0, 4thbookrPCA, c(100, 87.5, 76.6, 69.1, 62.4, 54.7, 46.4, 39.2, 29.7, 17.7, 2.3, 1.6, 1.5, 1, 1, 1, 0.9, 0.8, 0.6, 0.5, 0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
bartMachine, Sat May 05 20:52:44 2018, 0.06, 4thbookrPCA, Failed
bayesglm, Sat May 05 20:52:58 2018, 0, 4thbookrPCA, c(100, 7, 51.1, 71, 24.4, 59.3, 37.2, 79.2, 3.9, 17.2, 6.9, 15.9, 41.7, 25.6, 25.5, 30.6, 38.4, 26, 43.6, 54.9, 33.7, 45.6, 30.5, 15.2, 4.8, 34.8, 27.9, 59.4, 40.9, 17.9, 24.2, 13.7, 22.8, 36.3, 8.3, 26.3, 0, 19.8, 32.7, 14, 50.8, 32.2, 35.4, 53, 26.6, 25.6, 20.7, 2.5, 67.5, 34.6, 69.8, 12.7, 13.1, 43.6, 16, 14.8, 13.1, 6.1, 12.4, 30.3)
blasso, Sat May 05 21:05:05 2018, 0, 4thbookrPCA, c(100, 7, 51.1, 71, 24.4, 59.3, 37.2, 79.2, 3.9, 17.2, 6.9, 15.9, 41.7, 25.6, 25.5, 30.6, 38.4, 26, 43.6, 54.9, 33.7, 45.6, 30.5, 15.2, 4.8, 34.8, 27.9, 59.4, 40.9, 17.9, 24.2, 13.7, 22.8, 36.3, 8.3, 26.3, 0, 19.8, 32.7, 14, 50.8, 32.2, 35.4, 53, 26.6, 25.6, 20.7, 2.5, 67.5, 34.6, 69.8, 12.7, 13.1, 43.6, 16, 14.8, 13.1, 6.1, 12.4, 30.3)
blassoAveraged, Sat May 05 21:16:03 2018, 0, 4thbookrPCA, c(100, 7, 51.1, 71, 24.4, 59.3, 37.2, 79.2, 3.9, 17.2, 6.9, 15.9, 41.7, 25.6, 25.5, 30.6, 38.4, 26, 43.6, 54.9, 33.7, 45.6, 30.5, 15.2, 4.8, 34.8, 27.9, 59.4, 40.9, 17.9, 24.2, 13.7, 22.8, 36.3, 8.3, 26.3, 0, 19.8, 32.7, 14, 50.8, 32.2, 35.4, 53, 26.6, 25.6, 20.7, 2.5, 67.5, 34.6, 69.8, 12.7, 13.1, 43.6, 16, 14.8, 13.1, 6.1, 12.4, 30.3)
bridge, Sat May 05 21:25:55 2018, 0, 4thbookrPCA, c(100, 7, 51.1, 71, 24.4, 59.3, 37.2, 79.2, 3.9, 17.2, 6.9, 15.9, 41.7, 25.6, 25.5, 30.6, 38.4, 26, 43.6, 54.9, 33.7, 45.6, 30.5, 15.2, 4.8, 34.8, 27.9, 59.4, 40.9, 17.9, 24.2, 13.7, 22.8, 36.3, 8.3, 26.3, 0, 19.8, 32.7, 14, 50.8, 32.2, 35.4, 53, 26.6, 25.6, 20.7, 2.5, 67.5, 34.6, 69.8, 12.7, 13.1, 43.6, 16, 14.8, 13.1, 6.1, 12.4, 30.3)
BstLm, Sat May 05 21:31:06 2018, 0, 4thbookrPCA, c(100, 7, 51.1, 71, 24.4, 59.3, 37.2, 79.2, 3.9, 17.2, 6.9, 15.9, 41.7, 25.6, 25.5, 30.6, 38.4, 26, 43.6, 54.9, 33.7, 45.6, 30.5, 15.2, 4.8, 34.8, 27.9, 59.4, 40.9, 17.9, 24.2, 13.7, 22.8, 36.3, 8.3, 26.3, 0, 19.8, 32.7, 14, 50.8, 32.2, 35.4, 53, 26.6, 25.6, 20.7, 2.5, 67.5, 34.6, 69.8, 12.7, 13.1, 43.6, 16, 14.8, 13.1, 6.1, 12.4, 30.3)
cforest, Sat May 05 21:35:05 2018, 0, 4thbookrPCA, Failed
ctree, Sat May 05 21:35:37 2018, 0, 4thbookrPCA, c(100, 7, 51.1, 71, 24.4, 59.3, 37.2, 79.2, 3.9, 17.2, 6.9, 15.9, 41.7, 25.6, 25.5, 30.6, 38.4, 26, 43.6, 54.9, 33.7, 45.6, 30.5, 15.2, 4.8, 34.8, 27.9, 59.4, 40.9, 17.9, 24.2, 13.7, 22.8, 36.3, 8.3, 26.3, 0, 19.8, 32.7, 14, 50.8, 32.2, 35.4, 53, 26.6, 25.6, 20.7, 2.5, 67.5, 34.6, 69.8, 12.7, 13.1, 43.6, 16, 14.8, 13.1, 6.1, 12.4, 30.3)
ctree2, Sat May 05 21:36:08 2018, 0, 4thbookrPCA, c(100, 7, 51.1, 71, 24.4, 59.3, 37.2, 79.2, 3.9, 17.2, 6.9, 15.9, 41.7, 25.6, 25.5, 30.6, 38.4, 26, 43.6, 54.9, 33.7, 45.6, 30.5, 15.2, 4.8, 34.8, 27.9, 59.4, 40.9, 17.9, 24.2, 13.7, 22.8, 36.3, 8.3, 26.3, 0, 19.8, 32.7, 14, 50.8, 32.2, 35.4, 53, 26.6, 25.6, 20.7, 2.5, 67.5, 34.6, 69.8, 12.7, 13.1, 43.6, 16, 14.8, 13.1, 6.1, 12.4, 30.3)
cubist, Sat May 05 21:45:33 2018, 0, 4thbookrPCA, c(93.3, 100, 40, 22.7, 52, 14.7, 12, 12, 6.7, 22.7, 9.3, 45.3, 17.3, 4, 20, 8, 4, 26.7, 18.7, 44, 20, 2.7, 5.3, 14.7, 14.7, 46.7, 41.3, 37.3, 20, 20, 18.7, 17.3, 10.7, 6.7, 5.3, 4, 4, 4, 4, 4, 4, 2.7, 2.7, 2.7, 2.7, 1.3, 1.3, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
dnn, Sat May 05 21:45:58 2018, 0, 4thbookrPCA, c(100, 7, 51.1, 71, 24.4, 59.3, 37.2, 79.2, 3.9, 17.2, 6.9, 15.9, 41.7, 25.6, 25.5, 30.6, 38.4, 26, 43.6, 54.9, 33.7, 45.6, 30.5, 15.2, 4.8, 34.8, 27.9, 59.4, 40.9, 17.9, 24.2, 13.7, 22.8, 36.3, 8.3, 26.3, 0, 19.8, 32.7, 14, 50.8, 32.2, 35.4, 53, 26.6, 25.6, 20.7, 2.5, 67.5, 34.6, 69.8, 12.7, 13.1, 43.6, 16, 14.8, 13.1, 6.1, 12.4, 30.3)
earth, Sat May 05 21:46:37 2018, 0, 4thbookrPCA, c(100, 78.4, 27.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
elm, Sat May 05 21:47:09 2018, 0, 4thbookrPCA, c(100, 7, 51.1, 71, 24.4, 59.3, 37.2, 79.2, 3.9, 17.2, 6.9, 15.9, 41.7, 25.6, 25.5, 30.6, 38.4, 26, 43.6, 54.9, 33.7, 45.6, 30.5, 15.2, 4.8, 34.8, 27.9, 59.4, 40.9, 17.9, 24.2, 13.7, 22.8, 36.3, 8.3, 26.3, 0, 19.8, 32.7, 14, 50.8, 32.2, 35.4, 53, 26.6, 25.6, 20.7, 2.5, 67.5, 34.6, 69.8, 12.7, 13.1, 43.6, 16, 14.8, 13.1, 6.1, 12.4, 30.3)
enet, Sat May 05 21:47:39 2018, 0, 4thbookrPCA, c(100, 7, 51.1, 71, 24.4, 59.3, 37.2, 79.2, 3.9, 17.2, 6.9, 15.9, 41.7, 25.6, 25.5, 30.6, 38.4, 26, 43.6, 54.9, 33.7, 45.6, 30.5, 15.2, 4.8, 34.8, 27.9, 59.4, 40.9, 17.9, 24.2, 13.7, 22.8, 36.3, 8.3, 26.3, 0, 19.8, 32.7, 14, 50.8, 32.2, 35.4, 53, 26.6, 25.6, 20.7, 2.5, 67.5, 34.6, 69.8, 12.7, 13.1, 43.6, 16, 14.8, 13.1, 6.1, 12.4, 30.3)
evtree, Sat May 05 22:00:30 2018, 0, 4thbookrPCA, c(100, 7, 51.1, 71, 24.4, 59.3, 37.2, 79.2, 3.9, 17.2, 6.9, 15.9, 41.7, 25.6, 25.5, 30.6, 38.4, 26, 43.6, 54.9, 33.7, 45.6, 30.5, 15.2, 4.8, 34.8, 27.9, 59.4, 40.9, 17.9, 24.2, 13.7, 22.8, 36.3, 8.3, 26.3, 0, 19.8, 32.7, 14, 50.8, 32.2, 35.4, 53, 26.6, 25.6, 20.7, 2.5, 67.5, 34.6, 69.8, 12.7, 13.1, 43.6, 16, 14.8, 13.1, 6.1, 12.4, 30.3)
extraTrees, Sat May 05 22:19:58 2018, 0, 4thbookrPCA, c(100, 7, 51.1, 71, 24.4, 59.3, 37.2, 79.2, 3.9, 17.2, 6.9, 15.9, 41.7, 25.6, 25.5, 30.6, 38.4, 26, 43.6, 54.9, 33.7, 45.6, 30.5, 15.2, 4.8, 34.8, 27.9, 59.4, 40.9, 17.9, 24.2, 13.7, 22.8, 36.3, 8.3, 26.3, 0, 19.8, 32.7, 14, 50.8, 32.2, 35.4, 53, 26.6, 25.6, 20.7, 2.5, 67.5, 34.6, 69.8, 12.7, 13.1, 43.6, 16, 14.8, 13.1, 6.1, 12.4, 30.3)
foba, Sat May 05 22:20:33 2018, 0, 4thbookrPCA, c(100, 7, 51.1, 71, 24.4, 59.3, 37.2, 79.2, 3.9, 17.2, 6.9, 15.9, 41.7, 25.6, 25.5, 30.6, 38.4, 26, 43.6, 54.9, 33.7, 45.6, 30.5, 15.2, 4.8, 34.8, 27.9, 59.4, 40.9, 17.9, 24.2, 13.7, 22.8, 36.3, 8.3, 26.3, 0, 19.8, 32.7, 14, 50.8, 32.2, 35.4, 53, 26.6, 25.6, 20.7, 2.5, 67.5, 34.6, 69.8, 12.7, 13.1, 43.6, 16, 14.8, 13.1, 6.1, 12.4, 30.3)
