0.135,0.274,0.226,0.689,0.576,Tue Jul 10 15:40:38 2018,TPOT 42,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,genetic,7294,cv,50,42,300,5,make_union,FunctionTransformer,make_pipeline,make_union,FunctionTransformer,0,36,4.03,40,4.73,69,3.18,80,4.72,83,3.46,91,4.82
-0.086,0.164,0.173,0.793,0.724,Tue Jul 10 16:43:37 2018,TPOT 42,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,genetic,3780,cv,100,42,100,5,,,,,,0,36,3.56,40,4.26,69,3.16,80,4.23,83,3.73,91,5.05
0.092,0.236,0.597,0.725,0.605,Tue Jul 10 17:46:19 2018,TPOT 42,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,genetic,3761,cv,100,42,300,5,,,,,,0,36,3.97,40,4.35,69,3.31,80,3.72,83,3.68,91,4.68
omfg cv was never used?

0.396,0.354,0.546,0.613,0.402,Tue Jul 10 23:22:44 2018,TPOT 42,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,genetic,19520,cv,50,42,100,5,make_union,RBFSampler,make_pipeline,StackingExtraTreesRegressor,SelectPercentile,0,36,3.64,40,4.69,69,3.39,80,4.01,83,3.31,91,3.97
0.319,0.435,0.445,0.536,0.454,Wed Jul 11 14:52:26 2018,TPOT 42,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,genetic,55782,cv,50,42,300,5,StackingExtraTreesRegressor,StackingLinearSVR,PCA,StackingExtraTreesRegressor,RidgeCV,0,36,3.76,40,4.41,69,2.98,80,4.07,83,3.42,91,4.43
0.077,0.285,0.507,0.678,0.615,Thu Jul 12 12:59:12 2018,TPOT 42,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,genetic,79606,cv,100,42,100,5,make_union,StackingGradientBoostingRegressor,make_union,FunctionTransformer,FunctionTransformer,0,36,3.2,40,4.38,69,3.03,80,4.13,83,3.69,91,4.41
-0.159,0.106,0.401,0.848,0.772,Fri Jul 13 11:08:19 2018,TPOT 42,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,genetic,79746,cv,100,42,300,5,StandardScaler,MaxAbsScaler,StackingGradientBoostingRegressor,GradientBoostingRegressor,,0,36,3.59,40,4.38,69,3.4,80,3.6,83,3.81,91,4.99
 1,1,-1,0,0,Fri Jul 13 13:28:46 2018,perfect,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,NA,nohyperparameters,1,20,no rep,no min,,,,,,0,36,4,40,5,69,2,80,4,83,3,91,4
1,1,-1,0,0,Fri Jul 13 13:43:24 2018,perfect,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,3,20,403,168,222,0.9273,0.9954,random,NA,nohyperparameters,1,20,no rep,no min,,,,,,0,20,4,48,2,63,4,67,5,82,3,115,4,122,3
0.344,0.356,0.631,0.597,0.469,Fri Jul 13 13:46:57 2018,TPOT 3,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,3,20,403,168,222,0.9273,0.9954,genetic,203,cv,25,3,50,10,make_union,FunctionTransformer,FunctionTransformer,,RidgeCV,0,20,3.89,48,3.28,63,3.81,67,4.8,82,3.38,115,3.47,122,3.59
0.208,0.294,0.321,0.654,0.565,Fri Jul 13 14:14:21 2018,TPOT 3,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,3,20,403,168,222,0.9273,0.9954,genetic,1252,cv,25,3,50,10,StackingRidgeCV,MaxAbsScaler,RandomForestRegressor,,,0,20,3.78,48,3.07,63,4.24,67,4.28,82,3.32,115,3.02,122,3.41
0.14,0.222,0.326,0.721,0.614,Fri Jul 13 14:45:34 2018,TPOT 3,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,3,20,403,168,222,0.9273,0.9954,genetic,1827,cv,25,3,50,10,StackingRidgeCV,RandomForestRegressor,,,,0,20,3.71,48,3.3,63,4.15,67,4.33,82,3.65,115,3.07,122,3.3
0.666,0.566,0.0207,0.403,0.239,Sat Jul 14 03:34:42 2018,TPOT 3,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,3,20,403,168,222,0.9273,0.9954,genetic,46138,cv,25,3,50,10,Normalizer,StackingRidgeCV,StackingLassoLarsCV,RobustScaler,StackingExtraTreesRegressor,0,20,4.28,48,1.82,63,4.03,67,5,82,3.04,115,3,122,2.87
0.666,0.566,0.0207,0.403,0.239,Sat Jul 14 16:07:43 2018,TPOT 4,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,3,20,403,168,222,0.9273,0.9954,genetic,45181,cv,25,4,50,10,Normalizer,StackingRidgeCV,StackingLassoLarsCV,RobustScaler,StackingExtraTreesRegressor,0,20,4.28,48,1.82,63,4.03,67,5,82,3.04,115,3,122,2.87
0.38,0.4,0.0162,0.556,0.443,Sat Jul 14 19:02:12 2018,TPOT 5,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,3,20,403,168,222,0.9273,0.9954,genetic,10469,cv,25,5,50,10,Normalizer,StackingRidgeCV,StackingExtraTreesRegressor,RandomForestRegressor,,0,20,3.92,48,2.73,63,4.21,67,4.74,82,3.66,115,2.97,122,2.87
0.306,0.335,0.639,0.617,0.496,Sat Jul 14 19:14:06 2018,TPOT 6,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,3,20,403,168,222,0.9273,0.9954,genetic,715,cv,25,6,50,10,StackingRidgeCV,RidgeCV,,,,0,20,3.85,48,3.32,63,3.82,67,4.68,82,3.4,115,3.5,122,3.6
0.344,0.356,0.631,0.597,0.469,Sat Jul 14 19:34:25 2018,TPOT 12,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,3,20,403,168,222,0.9273,0.9954,genetic,449,cv,25,12,50,10,make_union,FunctionTransformer,FunctionTransformer,,RidgeCV,0,20,3.89,48,3.28,63,3.81,67,4.8,82,3.38,115,3.47,122,3.59
ok cv was the wrong varieable as always its my dumb. it was always 20

-0.245,-0.137,0.294,1.05,0.89,Sun Jul 15 21:00:03 2018,TPOT 3,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,3,20,403,168,222,0.9273,0.9954,genetic,91526,cv,25,3,50,10,make_union,FunctionTransformer,FunctionTransformer,,StackingGradientBoostingRegressor,0,20,2.39,48,3.33,63,4.12,67,4.47,82,3.95,115,2.53,122,2.79
-0.048,0.118,0.469,0.818,0.749,Sun Jul 15 21:24:21 2018,TPOT 4,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,3,20,403,168,222,0.9273,0.9954,genetic,1458,cv,25,4,50,10,StackingKNeighborsRegressor,StackingRandomForestRegressor,KNeighborsRegressor,,,0,20,4.45,48,3.17,63,4.55,67,4.21,82,4.17,115,3.14,122,3.24


1,1,-1,0,0,Sun Jul 15 21:39:43 2018,perfect,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldreccTPOT,3,20,403,168,222,0.9273,0.9954,random,NA,nohyperparameters,1,20,no rep,no min,,,,,,0,20,4,48,2,63,4,67,5,82,3,115,4,122,3
0.377,0.382,0.623,0.573,0.445,Sun Jul 15 21:43:07 2018,TPOT 3,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldreccTPOT,3,20,403,624,222,0.9273,0.9954,genetic,112,cv,25,3,50,10,StackingRidgeCV,SelectPercentile,LassoLarsCV,,,0,20,3.86,48,3.22,63,3.82,67,4.86,82,3.32,115,3.44,122,3.56
Fail,Fail,Fail,Fail,Fail,Sun Jul 15 21:51:23 2018,TPOT 4,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldreccTPOT,3,20,403,376,222,496
0.344,0.356,0.631,0.597,0.469,Sun Jul 15 21:54:05 2018,TPOT 3,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldreccTPOT,3,20,403,624,222,0.9273,0.9954,genetic,13,cv,25,3,50,10,make_union,FunctionTransformer,FunctionTransformer,,RidgeCV,0,20,3.89,48,3.28,63,3.81,67,4.8,82,3.38,115,3.47,122,3.59
0.266,0.304,0.659,0.645,0.524,Sun Jul 15 21:54:30 2018,TPOT 4,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldreccTPOT,3,20,403,624,222,0.9273,0.9954,genetic,18,cv,25,4,50,10,,,,,,0,20,3.84,48,3.37,63,3.81,67,4.58,82,3.44,115,3.53,122,3.62
-0.035,0.015,0.356,0.913,0.739,Mon Jul 16 03:26:41 2018,TPOT 5,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldreccTPOT,3,20,403,624,222,0.9273,0.9954,genetic,19600,cv,25,5,50,10,StackingExtraTreesRegressor,StackingExtraTreesRegressor,StackingLassoLarsCV,StackingElasticNetCV,StackingLassoLarsCV,0,20,3.6,48,3.37,63,4.06,67,4.2,82,4.1,115,2.6,122,2.95
0.072,0.149,0.49,0.789,0.663,Mon Jul 16 04:27:46 2018,TPOT 12,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldreccTPOT,3,20,403,624,222,0.9273,0.9954,genetic,3605,cv,25,12,50,10,make_union,FunctionTransformer,FunctionTransformer,,StackingExtraTreesRegressor,0,20,3.51,48,3.37,63,3.93,67,4.42,82,3.57,115,2.8,122,3.36
0.214,0.133,0.219,0.804,0.561,Mon Jul 16 09:45:42 2018,TPOT 18,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldreccTPOT,3,20,403,624,222,0.9273,0.9954,genetic,19058,cv,25,18,50,10,StackingGradientBoostingRegressor,StackingRidgeCV,PolynomialFeatures,StackingRandomForestRegressor,RandomForestRegressor,0,20,4.02,48,3.68,63,4.15,67,4.84,82,3.7,115,2.94,122,2.85
0.203,0.208,0.233,0.734,0.57,Thu Jul 19 14:04:51 2018,TPOT 18,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldreccTPOT,3,20,403,624,222,0.9273,0.9954,genetic,274712,cv,25,18,50,10,make_union,make_pipeline,StackingGradientBoostingRegressor,StackingRidgeCV,StackingRandomForestRegressor,0,20,3.04,48,2.99,63,4.01,67,4.93,82,3.93,115,3,122,2.98
