0.335,0.212,0.659,0.889,0.593,Wed Aug 02 16:37:25 2017,avNNet,8,1,basic latent features,ignore,none,asis,1.12784979099243,random,333,53,adaptive_cv,16,5,2,2,19,0.0107744822639878,FALSE,,,,,,
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:37:27 2017,rvmLinear,8,1,basic latent features,ignore,none,asis,11
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:38:24 2017,rvmPoly,8,1,basic latent features,ignore,none,asis,56
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:39:07 2017,rvmRadial,8,1,basic latent features,ignore,none,asis,42
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:39:26 2017,SBC,8,1,basic latent features,ignore,none,asis,19
1,1,0,NA,NA,Wed Aug 02 23:39:49 2017,simpls,8,1,basic latent features,ignore,none,asis,1.07178337800835,random,315,22,adaptive_cv,16,5,2,2,3
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:41:57 2017,spikeslab,8,1,basic latent features,ignore,none,asis,128
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:42:11 2017,spls,8,1,basic latent features,ignore,none,asis,13
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:42:25 2017,superpc,8,1,basic latent features,ignore,none,asis,14
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:42:33 2017,svmBoundrangeString,8,1,basic latent features,ignore,none,asis,8
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:42:41 2017,svmExpoString,8,1,basic latent features,ignore,none,asis,8
NA,NA,0.049,NA,NA,Wed Aug 02 23:43:04 2017,svmLinear,8,1,basic latent features,ignore,none,asis,1.07178337800835,random,321,23,adaptive_cv,16,5,2,2,0.315993045488676
0.952,0.953,0.049,0.05,0.039,Wed Aug 02 23:43:27 2017,svmLinear2,8,1,basic latent features,ignore,none,asis,1.07178337800835,random,322,22,adaptive_cv,16,5,2,2,0.0796053238817572
0.95,0.951,0.049,0.053,0.041,Wed Aug 02 23:43:46 2017,svmLinear3,8,1,basic latent features,ignore,none,asis,1.07178337800835,random,323,19,adaptive_cv,16,5,2,2,561.274624172424,L2
NA,NA,0.048,NA,NA,Wed Aug 02 23:44:03 2017,svmPoly,8,1,basic latent features,ignore,none,asis,1.07178337800835,random,324,17,adaptive_cv,16,5,2,2,1,0.244689800072498,399.311728301509
NA,NA,0.102,NA,NA,Wed Aug 02 23:44:14 2017,svmRadial,8,1,basic latent features,ignore,none,asis,1.07178337800835,random,325,10,adaptive_cv,16,5,2,2,0.00699736222981549,3.28933096876353
NA,NA,0.251,NA,NA,Wed Aug 02 23:44:34 2017,svmRadialCost,8,1,basic latent features,ignore,none,asis,1.07178337800835,random,326,20,adaptive_cv,16,5,2,2,14.6513644671231
NA,NA,0.171,NA,NA,Wed Aug 02 23:44:50 2017,svmRadialSigma,8,1,basic latent features,ignore,none,asis,1.07178337800835,random,327,16,adaptive_cv,16,5,2,2,0.0350032726903502,484.054181715225
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:44:56 2017,svmSpectrumString,8,1,basic latent features,ignore,none,asis,6
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:45:10 2017,treebag,8,1,basic latent features,ignore,none,asis,14
1,1,0,NA,NA,Wed Aug 02 23:45:27 2017,widekernelpls,8,1,basic latent features,ignore,none,asis,1.07178337800835,random,330,16,adaptive_cv,16,5,2,2,4
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:45:57 2017,WM,8,1,basic latent features,ignore,none,asis,30
0.727,0.717,0.33,0.303,0.223,Wed Aug 02 23:46:23 2017,xgbLinear,8,1,basic latent features,ignore,none,asis,1.07178337800835,random,332,25,adaptive_cv,16,5,2,2,56,0.677065093354462,0.0000352028489896897,1.73774002538994
0.733,0.72,0.357,0.3,0.218,Wed Aug 02 23:48:07 2017,xgbTree,8,1,basic latent features,ignore,none,asis,1.07178337800835,random,333,104,adaptive_cv,16,5,2,2,758,10,0.308477702153614,0.494566995184869,0.658560329861939,8,0.438027938711457
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:48:23 2017,xyf,8,1,basic latent features,ignore,none,asis,16
-0.044,-0.035,0.997,1.026,0.856,Wed Aug 02 23:49:23 2017,avNNet,8,1,just random,ignore,none,asis,0.991742566248083,random,335,42,adaptive_cv,16,5,2,2,5,0.0000928674002054688,FALSE
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:49:26 2017,bag,8,1,just random,ignore,none,asis,2
-0.016,-0.023,1.062,1.014,0.833,Wed Aug 02 23:53:21 2017,bagEarth,8,1,just random,ignore,none,asis,0.991742566248083,random,337,235,adaptive_cv,16,5,2,2,2,1
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:53:42 2017,bagEarthGCV,8,1,just random,ignore,none,asis,21
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:53:51 2017,bam,8,1,just random,ignore,none,asis,8
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:53:52 2017,bartMachine,8,1,just random,ignore,none,asis,1
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:53:57 2017,bayesglm,8,1,just random,ignore,none,asis,4
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:54:12 2017,blackboost,8,1,just random,ignore,none,asis,15
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:54:36 2017,blasso,8,1,just random,ignore,none,asis,23
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:54:49 2017,blassoAveraged,8,1,just random,ignore,none,asis,13
Fail,Fail,Fail,Fail,Fail,Wed Aug 02 23:55:01 2017,bridge,8,1,just random,ignore,none,asis,12
-0.098,-0.129,1.054,1.119,0.9,Thu Aug 03 00:04:43 2017,BstLm,8,1,just random,ignore,none,asis,0.991742566248083,random,346,582,adaptive_cv,16,5,2,2,89,0.155584898158908
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 00:05:00 2017,bstSm,8,1,just random,ignore,none,asis,16
-0.012,-0.017,1.074,1.009,0.829,Thu Aug 03 00:14:46 2017,bstTree,8,1,just random,ignore,none,asis,0.991742566248083,random,348,586,adaptive_cv,16,5,2,2,7,8,0.0948864683969878
-0.001,-0.002,1.041,0.994,0.82,Thu Aug 03 00:15:21 2017,cforest,8,1,just random,ignore,none,asis,0.991742566248083,random,349,34,adaptive_cv,16,5,2,2,1
0,-0.001,1.015,0.992,0.82,Thu Aug 03 00:15:30 2017,ctree,8,1,just random,ignore,none,asis,0.991742566248083,random,350,9,adaptive_cv,16,5,2,2,0.333355805370957
0,-0.001,1.057,0.992,0.82,Thu Aug 03 00:15:50 2017,ctree2,8,1,just random,ignore,none,asis,0.991742566248083,random,351,20,adaptive_cv,16,5,2,2,1,0.641134104225785
-0.113,-0.094,1.085,1.085,0.912,Thu Aug 03 00:16:56 2017,cubist,8,1,just random,ignore,none,asis,0.991742566248083,random,352,66,adaptive_cv,16,5,2,2,34,8
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 00:17:06 2017,DENFIS,8,1,just random,ignore,none,asis,9
0,-0.007,1.045,0.998,0.82,Thu Aug 03 00:17:26 2017,dnn,8,1,just random,ignore,none,asis,0.991742566248083,random,354,20,adaptive_cv,16,5,2,2,6,14,9,0.0402680538827553,0.0563699977938086
-0.018,-0.009,1.178,1,0.835,Thu Aug 03 00:17:44 2017,earth,8,1,just random,ignore,none,asis,0.991742566248083,random,355,18,adaptive_cv,16,5,2,2,6,2
-0.029,-0.043,1.067,1.035,0.843,Thu Aug 03 00:18:00 2017,elm,8,1,just random,ignore,none,asis,0.991742566248083,random,356,16,adaptive_cv,16,5,2,2,1,radbas
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 00:18:10 2017,enet,8,1,just random,ignore,none,asis,9
-0.002,-0.069,1.126,1.06,0.822,Thu Aug 03 00:23:06 2017,evtree,8,1,just random,ignore,none,asis,0.991742566248083,random,358,296,adaptive_cv,16,5,2,2,2.35931920912117
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 00:23:07 2017,extraTrees,8,1,just random,ignore,none,asis,1
-0.065,-0.075,1.067,1.066,0.873,Thu Aug 03 00:23:23 2017,foba,8,1,just random,ignore,none,asis,0.991742566248083,random,360,16,adaptive_cv,16,5,2,2,4,0.450524541510016
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 00:23:30 2017,gam,8,1,just random,ignore,none,asis,6
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:30:53 2017,gamboost,8,1,just random,ignore,none,asis,29243
-0.137,-0.184,1.089,1.174,0.932,Thu Aug 03 08:31:13 2017,gamSpline,8,1,just random,ignore,none,asis,0.991742566248083,random,363,19,adaptive_cv,16,5,2,2,1.36521570966579
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:31:16 2017,gaussprLinear,8,1,just random,ignore,none,asis,3
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:31:41 2017,gaussprPoly,8,1,just random,ignore,none,asis,25
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:32:10 2017,gaussprRadial,8,1,just random,ignore,none,asis,28
-0.166,-0.261,1.125,1.251,0.956,Thu Aug 03 08:32:23 2017,gbm,8,1,just random,ignore,none,asis,0.991742566248083,random,367,13,adaptive_cv,16,5,2,2,119,4,0.0929404400910716,5
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:33:37 2017,gbm_h2o,8,1,just random,ignore,none,asis,73
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:33:41 2017,gcvEarth,8,1,just random,ignore,none,asis,3
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:33:43 2017,glm,8,1,just random,ignore,none,asis,2
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:33:50 2017,glm.nb,8,1,just random,ignore,none,asis,6
-0.004,-0.005,1.037,0.996,0.823,Thu Aug 03 08:34:03 2017,glmboost,8,1,just random,ignore,none,asis,0.991742566248083,random,372,13,adaptive_cv,16,5,2,2,1,yes
-0.09,-0.105,1.107,1.096,0.894,Thu Aug 03 08:34:23 2017,glmnet,8,1,just random,ignore,none,asis,0.991742566248083,random,373,20,adaptive_cv,16,5,2,2,0.0595319720450789,0.206827878930371
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:35:40 2017,glmnet_h2o,8,1,just random,ignore,none,asis,76
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:35:45 2017,glmStepAIC,8,1,just random,ignore,none,asis,5
-0.001,0.001,1.018,0.991,0.821,Thu Aug 03 08:36:05 2017,icr,8,1,just random,ignore,none,asis,0.991742566248083,random,376,19,adaptive_cv,16,5,2,2,1
-0.148,-0.177,1.071,1.168,0.941,Thu Aug 03 08:36:18 2017,kernelpls,8,1,just random,ignore,none,asis,0.991742566248083,random,377,13,adaptive_cv,16,5,2,2,3
-0.109,-0.116,1.043,1.107,0.909,Thu Aug 03 08:36:38 2017,kknn,8,1,just random,ignore,none,asis,0.991742566248083,random,378,19,adaptive_cv,16,5,2,2,12,2.82608734094538,rectangular
-0.073,-0.09,0.963,1.081,0.879,Thu Aug 03 08:36:46 2017,knn,8,1,just random,ignore,none,asis,0.991742566248083,random,379,7,adaptive_cv,16,5,2,2,8
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:36:54 2017,krlsPoly,8,1,just random,ignore,none,asis,8
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:37:02 2017,krlsRadial,8,1,just random,ignore,none,asis,8
-0.004,-0.005,1.057,0.997,0.823,Thu Aug 03 08:37:15 2017,lars,8,1,just random,ignore,none,asis,0.991742566248083,random,382,12,adaptive_cv,16,5,2,2,0.0280086561106145
0,-0.001,1.022,0.992,0.82,Thu Aug 03 08:37:28 2017,lars2,8,1,just random,ignore,none,asis,0.991742566248083,random,383,13,adaptive_cv,16,5,2,2,1
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:37:34 2017,lasso,8,1,just random,ignore,none,asis,6
-0.024,-0.04,1.153,1.032,0.839,Thu Aug 03 08:37:46 2017,leapBackward,8,1,just random,ignore,none,asis,0.991742566248083,random,385,12,adaptive_cv,16,5,2,2,2
-0.149,-0.177,1.132,1.167,0.942,Thu Aug 03 08:37:53 2017,leapForward,8,1,just random,ignore,none,asis,0.991742566248083,random,386,6,adaptive_cv,16,5,2,2,8
-0.091,-0.147,1.081,1.137,0.894,Thu Aug 03 08:38:04 2017,leapSeq,8,1,just random,ignore,none,asis,0.991742566248083,random,387,11,adaptive_cv,16,5,2,2,5
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:38:07 2017,lm,8,1,just random,ignore,none,asis,3
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:38:12 2017,lmStepAIC,8,1,just random,ignore,none,asis,4
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:38:20 2017,logicBag,8,1,just random,ignore,none,asis,8
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:38:29 2017,logreg,8,1,just random,ignore,none,asis,8
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:38:29 2017,M5,8,1,just random,ignore,none,asis,1
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:38:30 2017,M5Rules,8,1,just random,ignore,none,asis,0
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:39:06 2017,msaenet,8,1,just random,ignore,none,asis,36
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:52:31 2017,neuralnet,8,1,just random,ignore,none,asis,805
-0.095,-0.108,1.048,1.099,0.897,Thu Aug 03 08:52:54 2017,nnet,8,1,just random,ignore,none,asis,0.991742566248083,random,396,21,adaptive_cv,16,5,2,2,1,0.0548245061299156
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:52:56 2017,nnls,8,1,just random,ignore,none,asis,2
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 08:52:57 2017,ordinalNet,8,1,just random,ignore,none,asis,0
-0.001,-0.009,1.042,1.001,0.821,Thu Aug 03 08:53:29 2017,parRF,8,1,just random,ignore,none,asis,0.991742566248083,random,399,32,adaptive_cv,16,5,2,2,1
-0.285,-0.323,1.214,1.312,1.053,Thu Aug 03 09:00:01 2017,partDSA,8,1,just random,ignore,none,asis,0.991742566248083,random,400,391,adaptive_cv,16,5,2,2,6,0.467915766988881
-0.065,-0.056,1.035,1.047,0.873,Thu Aug 03 09:00:19 2017,pcaNNet,8,1,just random,ignore,none,asis,0.991742566248083,random,401,18,adaptive_cv,16,5,2,2,3,0.147181053021454
-0.003,-0.006,1.05,0.997,0.822,Thu Aug 03 09:00:35 2017,pcr,8,1,just random,ignore,none,asis,0.991742566248083,random,402,16,adaptive_cv,16,5,2,2,1
Fail,Fail,Fail,Fail,PackageFail,Thu Aug 03 09:01:19 2017,pls,8,1,just random,ignore,none,asis,60
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:01:28 2017,plsRglm,8,1,just random,ignore,none,asis,9
-0.355,-0.375,1.245,1.364,1.111,Thu Aug 03 09:01:50 2017,ppr,8,1,just random,ignore,none,asis,0.991742566248083,random,405,21,adaptive_cv,16,5,2,2,1
Fail,Fail,Fail,Fail,PackageFail,Thu Aug 03 09:02:18 2017,pythonKnnReg,8,1,just random,ignore,none,asis,49
-0.695,-0.644,1.766,1.631,1.39,Thu Aug 03 09:03:33 2017,qrf,8,1,just random,ignore,none,asis,0.991742566248083,random,407,75,adaptive_cv,16,5,2,2,9
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:03:45 2017,qrnn,8,1,just random,ignore,none,asis,12
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:03:46 2017,randomGLM,8,1,just random,ignore,none,asis,0
0.004,-0.005,1.052,0.997,0.816,Thu Aug 03 09:04:09 2017,ranger,8,1,just random,ignore,none,asis,0.991742566248083,random,410,23,adaptive_cv,16,5,2,2,1
-0.036,-0.038,1.017,1.03,0.85,Thu Aug 03 09:08:39 2017,Rborist,8,1,just random,ignore,none,asis,0.991742566248083,random,411,270,adaptive_cv,16,5,2,2,1
-0.008,-0.021,1.039,1.012,0.826,Thu Aug 03 09:08:48 2017,relaxo,8,1,just random,ignore,none,asis,0.991742566248083,random,412,8,adaptive_cv,16,5,2,2,13.9313260891479,0.919636527774855
-0.006,-0.011,1.07,1.003,0.825,Thu Aug 03 09:09:27 2017,rf,8,1,just random,ignore,none,asis,0.991742566248083,random,413,39,adaptive_cv,16,5,2,2,1
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:09:38 2017,ridge,8,1,just random,ignore,none,asis,11
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:09:49 2017,rlm,8,1,just random,ignore,none,asis,10
0,-0.001,1.2,0.992,0.82,Thu Aug 03 09:10:03 2017,rpart,8,1,just random,ignore,none,asis,0.991742566248083,random,416,13,adaptive_cv,16,5,2,2,0.0945680192048522
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:10:07 2017,rpart1SE,8,1,just random,ignore,none,asis,4
-0.253,-0.281,1.172,1.27,1.027,Thu Aug 03 09:10:25 2017,rpart2,8,1,just random,ignore,none,asis,0.991742566248083,random,418,17,adaptive_cv,16,5,2,2,2
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:10:26 2017,rqlasso,8,1,just random,ignore,none,asis,0
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:10:27 2017,rqnc,8,1,just random,ignore,none,asis,0
-0.011,-0.008,1.071,1,0.829,Thu Aug 03 09:11:08 2017,RRF,8,1,just random,ignore,none,asis,0.991742566248083,random,421,41,adaptive_cv,16,5,2,2,1,0.557874697959051,0.128686643438414
-0.006,-0.016,1.038,1.008,0.825,Thu Aug 03 09:12:26 2017,RRFglobal,8,1,just random,ignore,none,asis,0.991742566248083,random,422,77,adaptive_cv,16,5,2,2,1,0.421143356477842
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:12:32 2017,rvmLinear,8,1,just random,ignore,none,asis,5
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:13:47 2017,rvmPoly,8,1,just random,ignore,none,asis,75
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:14:45 2017,rvmRadial,8,1,just random,ignore,none,asis,58
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:14:59 2017,SBC,8,1,just random,ignore,none,asis,13
-0.149,-0.177,1.107,1.167,0.942,Thu Aug 03 09:15:17 2017,simpls,8,1,just random,ignore,none,asis,0.991742566248083,random,427,18,adaptive_cv,16,5,2,2,8
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:18:06 2017,spikeslab,8,1,just random,ignore,none,asis,168
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:18:18 2017,spls,8,1,just random,ignore,none,asis,11
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:18:27 2017,superpc,8,1,just random,ignore,none,asis,8
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:18:27 2017,svmBoundrangeString,8,1,just random,ignore,none,asis,0
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:18:28 2017,svmExpoString,8,1,just random,ignore,none,asis,0
NA,NA,1.038,NA,NA,Thu Aug 03 09:20:28 2017,svmLinear,8,1,just random,ignore,none,asis,0.991742566248083,random,433,120,adaptive_cv,16,5,2,2,0.2534491196461
-0.181,-0.19,1.073,1.18,0.968,Thu Aug 03 09:23:45 2017,svmLinear2,8,1,just random,ignore,none,asis,0.991742566248083,random,434,196,adaptive_cv,16,5,2,2,0.0688741695686837
-0.206,-0.247,1.058,1.237,0.988,Thu Aug 03 09:24:14 2017,svmLinear3,8,1,just random,ignore,none,asis,0.991742566248083,random,435,29,adaptive_cv,16,5,2,2,3.27404449292667,L2
NA,NA,1.037,NA,NA,Thu Aug 03 09:24:49 2017,svmPoly,8,1,just random,ignore,none,asis,0.991742566248083,random,436,35,adaptive_cv,16,5,2,2,3,0.0205384914844196,0.19988682308943
NA,NA,1.017,NA,NA,Thu Aug 03 09:25:15 2017,svmRadial,8,1,just random,ignore,none,asis,0.991742566248083,random,437,25,adaptive_cv,16,5,2,2,0.109623707822504,0.23175448791273
NA,NA,1.027,NA,NA,Thu Aug 03 09:25:37 2017,svmRadialCost,8,1,just random,ignore,none,asis,0.991742566248083,random,438,22,adaptive_cv,16,5,2,2,0.327293576896441
NA,NA,1.012,NA,NA,Thu Aug 03 09:26:04 2017,svmRadialSigma,8,1,just random,ignore,none,asis,0.991742566248083,random,439,26,adaptive_cv,16,5,2,2,0.0153347256125729,1.54746751430027
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:26:04 2017,svmSpectrumString,8,1,just random,ignore,none,asis,0
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:26:18 2017,treebag,8,1,just random,ignore,none,asis,13
-0.119,-0.156,1.11,1.147,0.918,Thu Aug 03 09:26:39 2017,widekernelpls,8,1,just random,ignore,none,asis,0.991742566248083,random,442,20,adaptive_cv,16,5,2,2,2
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:27:54 2017,WM,8,1,just random,ignore,none,asis,75
-0.15,-0.197,1.197,1.187,0.942,Thu Aug 03 09:28:32 2017,xgbLinear,8,1,just random,ignore,none,asis,0.991742566248083,random,444,38,adaptive_cv,16,5,2,2,93,0.701520453111069,0.00501608936223553,1.5053632739
0,-0.001,1.029,0.993,0.82,Thu Aug 03 09:32:21 2017,xgbTree,8,1,just random,ignore,none,asis,0.991742566248083,random,445,229,adaptive_cv,16,5,2,2,634,5,0.38460467454372,7.46954670641571,0.683015897590667,17,0.271644999098498
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:32:37 2017,xyf,8,1,just random,ignore,none,asis,15
0.448,0.188,1.093,0.785,0.445,Thu Aug 03 09:33:37 2017,avNNet,8,1,polynomial C1 ^ 2,ignore,none,asis,0.967327366704261,random,447,31,adaptive_cv,16,5,2,2,8,0.00595870538264232,FALSE
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:33:40 2017,bag,8,1,polynomial C1 ^ 2,ignore,none,asis,3
0.936,0.934,0.142,NA,NA,Thu Aug 03 09:36:07 2017,bagEarth,8,1,polynomial C1 ^ 2,ignore,none,asis,0.967327366704261,random,449,147,adaptive_cv,16,5,2,2,5,1
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:36:46 2017,bagEarthGCV,8,1,polynomial C1 ^ 2,ignore,none,asis,38
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:36:57 2017,bam,8,1,polynomial C1 ^ 2,ignore,none,asis,11
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:36:58 2017,bartMachine,8,1,polynomial C1 ^ 2,ignore,none,asis,1
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:37:03 2017,bayesglm,8,1,polynomial C1 ^ 2,ignore,none,asis,4
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:37:23 2017,blackboost,8,1,polynomial C1 ^ 2,ignore,none,asis,19
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:37:47 2017,blasso,8,1,polynomial C1 ^ 2,ignore,none,asis,24
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:38:02 2017,blassoAveraged,8,1,polynomial C1 ^ 2,ignore,none,asis,15
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:38:16 2017,bridge,8,1,polynomial C1 ^ 2,ignore,none,asis,13
0.015,-0.022,1.162,0.989,0.795,Thu Aug 03 09:41:50 2017,BstLm,8,1,polynomial C1 ^ 2,ignore,none,asis,0.967327366704261,random,458,214,adaptive_cv,16,5,2,2,246,0.0155227349041961
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 09:42:11 2017,bstSm,8,1,polynomial C1 ^ 2,ignore,none,asis,21
0.678,0.654,0.65,0.335,0.26,Thu Aug 03 10:02:46 2017,bstTree,8,1,polynomial C1 ^ 2,ignore,none,asis,0.967327366704261,random,460,1235,adaptive_cv,16,5,2,2,334,1,0.144758869207697
0.272,0.232,0.999,0.743,0.588,Thu Aug 03 10:03:02 2017,cforest,8,1,polynomial C1 ^ 2,ignore,none,asis,0.967327366704261,random,461,15,adaptive_cv,16,5,2,2,9
0.131,0.101,1.212,0.87,0.701,Thu Aug 03 10:03:30 2017,ctree,8,1,polynomial C1 ^ 2,ignore,none,asis,0.967327366704261,random,462,27,adaptive_cv,16,5,2,2,0.118358142208308
0.131,0.101,1.144,0.87,0.701,Thu Aug 03 10:04:00 2017,ctree2,8,1,polynomial C1 ^ 2,ignore,none,asis,0.967327366704261,random,463,30,adaptive_cv,16,5,2,2,8,0.22682322259061
0.969,0.926,0.078,0.071,0.025,Thu Aug 03 10:11:18 2017,cubist,8,1,polynomial C1 ^ 2,ignore,none,asis,0.967327366704261,random,464,437,adaptive_cv,16,5,2,2,99,8
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 10:11:26 2017,DENFIS,8,1,polynomial C1 ^ 2,ignore,none,asis,7
-0.05,-0.014,1.208,0.981,0.847,Thu Aug 03 10:11:40 2017,dnn,8,1,polynomial C1 ^ 2,ignore,none,asis,0.967327366704261,random,466,14,adaptive_cv,16,5,2,2,14,18,4,0.0444194303127006,0.0584114588797092
0.906,0.902,0.145,NA,NA,Thu Aug 03 10:11:46 2017,earth,8,1,polynomial C1 ^ 2,ignore,none,asis,0.967327366704261,random,467,5,adaptive_cv,16,5,2,2,5,2
-0.033,-0.073,1.23,1.038,0.834,Thu Aug 03 10:11:58 2017,elm,8,1,polynomial C1 ^ 2,ignore,none,asis,0.967327366704261,random,468,11,adaptive_cv,16,5,2,2,13,purelin
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 10:12:05 2017,enet,8,1,polynomial C1 ^ 2,ignore,none,asis,6
0.485,0.428,0.726,0.553,0.416,Thu Aug 03 10:15:22 2017,evtree,8,1,polynomial C1 ^ 2,ignore,none,asis,0.967327366704261,random,470,197,adaptive_cv,16,5,2,2,1.85750170890242
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 10:15:23 2017,extraTrees,8,1,polynomial C1 ^ 2,ignore,none,asis,1
-0.002,-0.039,0.993,1.005,0.809,Thu Aug 03 10:15:27 2017,foba,8,1,polynomial C1 ^ 2,ignore,none,asis,0.967327366704261,random,472,3,adaptive_cv,16,5,2,2,2,0.379973826970167
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 10:15:32 2017,gam,8,1,polynomial C1 ^ 2,ignore,none,asis,5
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 10:15:38 2017,gamboost,8,1,polynomial C1 ^ 2,ignore,none,asis,6
0.943,0.941,0.087,NA,NA,Thu Aug 03 10:15:53 2017,gamSpline,8,1,polynomial C1 ^ 2,ignore,none,asis,0.967327366704261,random,475,14,adaptive_cv,16,5,2,2,4.95065441122279
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 10:15:55 2017,gaussprLinear,8,1,polynomial C1 ^ 2,ignore,none,asis,2
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 10:16:05 2017,gaussprPoly,8,1,polynomial C1 ^ 2,ignore,none,asis,10
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 10:16:21 2017,gaussprRadial,8,1,polynomial C1 ^ 2,ignore,none,asis,16
0.649,0.601,0.62,NA,NA,Thu Aug 03 10:16:40 2017,gbm,8,1,polynomial C1 ^ 2,ignore,none,asis,0.967327366704261,random,479,19,adaptive_cv,16,5,2,2,544,4,0.327047230842989,5
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 10:17:33 2017,gbm_h2o,8,1,polynomial C1 ^ 2,ignore,none,asis,52
Fail,Fail,Fail,Fail,Fail,Thu Aug 03 10:17:36 2017,gcvEarth,8,1,polynomial C1 ^ 2,ignore,none,asis,2
